Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR26260938_2	(1, 32.45041987946914)	(2, 32.78000318498745)	(3, 32.513476357500366)	(4, 32.64190148576447)	(5, 32.61003681234231)	(6, 32.57142519341158)	(7, 32.88774198062788)	(8, 32.88199967345836)	(9, 32.940613415714054)	(10, 32.87826199417212)	(15, 32.90238476739538)	(20, 32.87308162817202)	(25, 32.97855158674305)	(30, 32.95471674925382)	(35, 32.966886108066625)	(40, 32.94824485828123)	(45, 32.92917506970211)	(50, 32.89947506006923)	(55, 32.871450196230555)	(60, 32.84567560605187)	(65, 32.810481487746)	(70, 32.771171413377886)	(75, 32.73218127567573)	(80, 32.70366044039046)	(85, 32.64731521057284)	(90, 32.60104984494528)	(95, 32.555469959738375)	(100, 32.501099344363226)	(105, 32.42686101557886)	(110, 32.34825875428093)	(115, 32.25178925775714)	(120, 32.15675084366494)	(125, 31.973190530402263)	(130, 31.93831485045688)	(135, 31.771375813512044)	(140, 31.66037162314269)	(145, 31.518138723871544)	(150, 29.126698347859065)																	
SRR26260939_1	(1, 32.32137237243181)	(2, 32.71767815435425)	(3, 32.62321417967844)	(4, 32.958023060675124)	(5, 32.80757110056722)	(6, 32.80456189170771)	(7, 32.88925510527238)	(8, 32.99014175931843)	(9, 33.06274043627387)	(10, 33.011422887907386)	(15, 33.05107682933036)	(20, 33.04858187663649)	(25, 32.996509388413536)	(30, 33.03935110305553)	(35, 33.10800733982687)	(40, 33.12226000631124)	(45, 33.11483085593069)	(50, 32.991004572774024)	(55, 33.077571287377594)	(60, 33.063254578736704)	(65, 33.040519341070016)	(70, 33.00983973670682)	(75, 32.93700928987302)	(80, 32.96826564319036)	(85, 32.93884991355549)	(90, 32.9183978841951)	(95, 32.87025292288498)	(100, 32.84159416083567)	(105, 32.79867257546554)	(110, 32.7522419071739)	(115, 32.701366886783646)	(120, 32.641887849777355)	(125, 32.57813673655878)	(130, 32.51564720882409)	(135, 32.45222773859605)	(140, 32.3789731876341)	(145, 32.28320272250255)	(150, 30.70274199656697)																	
SRR26260939_2	(1, 32.45059348261295)	(2, 32.73814492766942)	(3, 32.46564580069786)	(4, 32.62271112796688)	(5, 32.55486568439775)	(6, 32.528942571694365)	(7, 32.8303881583412)	(8, 32.83018076990505)	(9, 32.886926999977376)	(10, 32.83409999604133)	(15, 32.85926138259429)	(20, 32.83834575955595)	(25, 32.93577555675886)	(30, 32.91034890387215)	(35, 32.97619353842648)	(40, 32.973900425737156)	(45, 32.95711079626345)	(50, 32.92847637441814)	(55, 32.903722833427466)	(60, 32.87870780987787)	(65, 32.84393057067405)	(70, 32.80743534632008)	(75, 32.76867489640577)	(80, 32.740047172630604)	(85, 32.68450874459005)	(90, 32.64051073472806)	(95, 32.59629253141377)	(100, 32.54279449990106)	(105, 32.47189942083205)	(110, 32.396920388302036)	(115, 32.30728681339301)	(120, 32.21927424780388)	(125, 32.043587163300714)	(130, 32.018056660034105)	(135, 31.86148406924367)	(140, 31.761739586769256)	(145, 31.63170150787831)	(150, 29.241021548196432)																	
SRR26260940_1	(1, 31.939346908269314)	(2, 32.38050759405738)	(3, 32.30831751113213)	(4, 32.62776126205839)	(5, 32.464294388414835)	(6, 32.48543585187623)	(7, 32.564591431683844)	(8, 32.666262539751905)	(9, 32.725569129870145)	(10, 32.68261178370169)	(15, 32.71572791379833)	(20, 32.70728632837982)	(25, 32.642434344689235)	(30, 32.67268502188477)	(35, 32.984062929111545)	(40, 33.051692524018335)	(45, 33.01748836475994)	(50, 32.892388958654955)	(55, 32.96238593485127)	(60, 32.944979885186726)	(65, 32.910733648136)	(70, 32.88592269788451)	(75, 32.8025231108736)	(80, 32.827035034563536)	(85, 32.788803486774384)	(90, 32.75177754916725)	(95, 32.689606470756985)	(100, 32.64029520632455)	(105, 32.583956192049655)	(110, 32.51296350372597)	(115, 32.4417736362711)	(120, 32.34629094521083)	(125, 32.26317866193311)	(130, 32.186199632049906)	(135, 32.109340369479916)	(140, 32.03021766353372)	(145, 31.91730620021997)	(150, 30.397805757590497)																	
SRR26260940_2	(1, 32.105667969859454)	(2, 32.37427861348383)	(3, 32.184836532327424)	(4, 32.37509672081967)	(5, 32.285876283635574)	(6, 32.26779533255384)	(7, 32.526932828514234)	(8, 32.533315603679725)	(9, 32.57671264259455)	(10, 32.52927607886907)	(15, 32.54553829904779)	(20, 32.50748080863199)	(25, 32.58869499895939)	(30, 32.54279256624852)	(35, 32.85356289186289)	(40, 32.90758938865518)	(45, 32.88174330341038)	(50, 32.84637640782317)	(55, 32.814575968690946)	(60, 32.77526356174857)	(65, 32.7243190951594)	(70, 32.673100016501564)	(75, 32.61584048553763)	(80, 32.58319168884195)	(85, 32.52100902518229)	(90, 32.46157731348416)	(95, 32.40615468264416)	(100, 32.34104202797918)	(105, 32.25725856573961)	(110, 32.16035117012915)	(115, 32.052002444569354)	(120, 31.944922029382962)	(125, 31.756365156087234)	(130, 31.71323376942263)	(135, 31.537175354309646)	(140, 31.40077596728595)	(145, 31.234285868596555)	(150, 29.078199303556513)																	
SRR26260941_1	(1, 31.69795277601743)	(2, 32.0959543499012)	(3, 32.009132588548724)	(4, 32.32979879010077)	(5, 32.176824356557276)	(6, 32.180825927343925)	(7, 32.25829201637939)	(8, 32.35974211552824)	(9, 32.4287614460237)	(10, 32.380960961798024)	(15, 32.417703869551474)	(20, 32.41690840147682)	(25, 32.36229605575327)	(30, 32.40655940973984)	(35, 32.975153949554155)	(40, 33.11116526962403)	(45, 33.094116957143775)	(50, 32.972743107778534)	(55, 33.05666419472935)	(60, 33.04015175895597)	(65, 33.01297675574109)	(70, 32.979678021370624)	(75, 32.90994479121031)	(80, 32.938616602725396)	(85, 32.906482484574965)	(90, 32.878288829547444)	(95, 32.82340731970531)	(100, 32.787392911266224)	(105, 32.7366903677454)	(110, 32.682077896162866)	(115, 32.62577040783252)	(120, 32.553764251398846)	(125, 32.484436870904915)	(130, 32.41862324728313)	(135, 32.35317526655303)	(140, 32.284400628545015)	(145, 32.18276499883378)	(150, 30.65098285880375)																	
SRR26260941_2	(1, 31.826312753240842)	(2, 32.10366526904549)	(3, 31.86183690763813)	(4, 32.00074412874766)	(5, 31.939592121982095)	(6, 31.920398264191483)	(7, 32.19738905453929)	(8, 32.20255741993101)	(9, 32.25509597019987)	(10, 32.20500046502353)	(15, 32.22539718976394)	(20, 32.193927985936156)	(25, 32.283226223064275)	(30, 32.253781442946625)	(35, 32.81468968036451)	(40, 32.93798794277643)	(45, 32.91853692143384)	(50, 32.88594123711354)	(55, 32.86092707185627)	(60, 32.83088920587719)	(65, 32.786361894286884)	(70, 32.74317692404481)	(75, 32.697571576000044)	(80, 32.66848656765307)	(85, 32.61507170114193)	(90, 32.56408818110613)	(95, 32.5123439825365)	(100, 32.45308984241009)	(105, 32.37758526587288)	(110, 32.293743763043665)	(115, 32.194182423613746)	(120, 32.09810530903373)	(125, 31.918460034476233)	(130, 31.88569528269709)	(135, 31.72030591226863)	(140, 31.60849094204037)	(145, 31.462932235746536)	(150, 29.135175316817957)																	
SRR26260942_1	(1, 32.37493541898943)	(2, 32.77207013013159)	(3, 32.67846240506684)	(4, 33.009161796496976)	(5, 32.86135668503113)	(6, 32.85730119062286)	(7, 32.93079680847442)	(8, 33.03487571526626)	(9, 33.09965793271266)	(10, 33.054919071272124)	(15, 33.09407604293823)	(20, 33.09064932488834)	(25, 33.034963031015614)	(30, 33.07904049554534)	(35, 33.11210769118306)	(40, 33.11388537869591)	(45, 33.101479617075356)	(50, 32.97867483748869)	(55, 33.06050324680471)	(60, 33.04507550097375)	(65, 33.0193042362129)	(70, 32.991102977873496)	(75, 32.91542023343528)	(80, 32.94396228578429)	(85, 32.91152291500773)	(90, 32.886932902852905)	(95, 32.83390854831567)	(100, 32.79861775889663)	(105, 32.75165837888302)	(110, 32.6966687879506)	(115, 32.64085466372656)	(120, 32.57017538120544)	(125, 32.50310144837482)	(130, 32.438754855287975)	(135, 32.377896720559576)	(140, 32.30964769954779)	(145, 32.21316166661785)	(150, 30.676408755505665)																	
SRR26260942_2	(1, 32.46924664659434)	(2, 32.764196424242996)	(3, 32.510004162591535)	(4, 32.660794109205604)	(5, 32.60297055293123)	(6, 32.57345355512345)	(7, 32.87042273373255)	(8, 32.87091009196195)	(9, 32.92375905299307)	(10, 32.86956701754821)	(15, 32.89508298213783)	(20, 32.87049199975492)	(25, 32.96943625063021)	(30, 32.94558663309293)	(35, 32.98096752871436)	(40, 32.97053786137762)	(45, 32.94888177425845)	(50, 32.917600891561456)	(55, 32.889765691969544)	(60, 32.863161999334345)	(65, 32.827419942389454)	(70, 32.78901802287217)	(75, 32.74687494481189)	(80, 32.71690185482345)	(85, 32.658491427850194)	(90, 32.61333933412101)	(95, 32.569754956735615)	(100, 32.51653449292178)	(105, 32.44510485624336)	(110, 32.365836614121115)	(115, 32.27186197143542)	(120, 32.176853958028495)	(125, 31.999658137016922)	(130, 31.965509198820477)	(135, 31.80373082235608)	(140, 31.697095385047056)	(145, 31.560170578287035)	(150, 29.244413607537368)																	
SRR26260943_1	(1, 32.19644051850078)	(2, 32.61787061523024)	(3, 32.5740127335595)	(4, 32.87997175624642)	(5, 32.71225208598802)	(6, 32.7295884037196)	(7, 32.79026911590391)	(8, 32.89805963894594)	(9, 32.95799434287508)	(10, 32.91931027733201)	(15, 32.95594890907837)	(20, 32.95082136236745)	(25, 32.89568945833281)	(30, 32.93311889639615)	(35, 33.06863170458326)	(40, 33.0892388243869)	(45, 33.07392052990393)	(50, 32.94655497177293)	(55, 33.02660707418166)	(60, 33.00583461715261)	(65, 32.98141190987668)	(70, 32.95335064086746)	(75, 32.87660451322635)	(80, 32.90467500689657)	(85, 32.86743178261243)	(90, 32.83889964883511)	(95, 32.77922505970487)	(100, 32.73911070169706)	(105, 32.68145750273375)	(110, 32.626553070494026)	(115, 32.56235760942392)	(120, 32.488024354735536)	(125, 32.40680456089301)	(130, 32.341252455195104)	(135, 32.27177863874132)	(140, 32.199019840441736)	(145, 32.09083895521896)	(150, 30.56845999639337)																	
SRR26260943_2	(1, 32.34250364424485)	(2, 32.61527038670847)	(3, 32.43012979580998)	(4, 32.579565689677864)	(5, 32.51037671108111)	(6, 32.47848094499492)	(7, 32.75720534444634)	(8, 32.763058676108486)	(9, 32.812370432230466)	(10, 32.75637539069659)	(15, 32.77319238274857)	(20, 32.74014478054253)	(25, 32.83019880861731)	(30, 32.79479979339986)	(35, 32.921664141497864)	(40, 32.93048612410858)	(45, 32.90794667866055)	(50, 32.874261187268885)	(55, 32.84524220660403)	(60, 32.81090405914474)	(65, 32.76142112776523)	(70, 32.71593729912428)	(75, 32.66587526154378)	(80, 32.63491576649302)	(85, 32.57703856943959)	(90, 32.522884875541564)	(95, 32.46914808473043)	(100, 32.40641230745859)	(105, 32.32686093039238)	(110, 32.23657652528313)	(115, 32.13569799758618)	(120, 32.037425260400795)	(125, 31.850288007931773)	(130, 31.81173666998317)	(135, 31.642438911776388)	(140, 31.519575079856214)	(145, 31.365960022264044)	(150, 29.14458773803274)																	
SRR26260944_1	(1, 32.3651055113282)	(2, 32.75973221712131)	(3, 32.68603098339439)	(4, 33.005366355764046)	(5, 32.841002779307786)	(6, 32.84738662524565)	(7, 32.92820615446717)	(8, 33.03685389809752)	(9, 33.10754514644814)	(10, 33.05557052200845)	(15, 33.09667001569011)	(20, 33.09544491226715)	(25, 33.044849896359146)	(30, 33.09285365337214)	(35, 33.12331699978035)	(40, 33.12490389340687)	(45, 33.12034489003165)	(50, 32.99667310537964)	(55, 33.0835340489604)	(60, 33.06766777539659)	(65, 33.04629082291108)	(70, 33.01428753481177)	(75, 32.94216390075133)	(80, 32.97188902805285)	(85, 32.94180830018176)	(90, 32.920967572981496)	(95, 32.87414434781504)	(100, 32.84420333064094)	(105, 32.8006487227551)	(110, 32.75518652680511)	(115, 32.704145503922646)	(120, 32.64501060598974)	(125, 32.579827101110546)	(130, 32.517154812232675)	(135, 32.4531610368146)	(140, 32.38035448780963)	(145, 32.28033696880315)	(150, 30.736341179857458)																	
SRR26260944_2	(1, 32.54997967172962)	(2, 32.82256860129024)	(3, 32.59693809593064)	(4, 32.729333771059075)	(5, 32.6492851951232)	(6, 32.61474829260473)	(7, 32.90265614188056)	(8, 32.90464942321203)	(9, 32.95860904386719)	(10, 32.90084580301966)	(15, 32.920361762890856)	(20, 32.897510196178494)	(25, 32.99892655111368)	(30, 32.97652392557956)	(35, 33.003357625373596)	(40, 32.98964837402934)	(45, 32.97248221511895)	(50, 32.9452960616627)	(55, 32.91963606367379)	(60, 32.895818236376066)	(65, 32.85544352082419)	(70, 32.82050928890874)	(75, 32.78246817243228)	(80, 32.7566082215822)	(85, 32.70459476506814)	(90, 32.659927284096035)	(95, 32.61289725879563)	(100, 32.560209591800955)	(105, 32.49120411760109)	(110, 32.41534959195649)	(115, 32.327068666389025)	(120, 32.237506430568054)	(125, 32.064096075824736)	(130, 32.035064866802806)	(135, 31.876113042770648)	(140, 31.76874801698699)	(145, 31.628781760644017)	(150, 29.223471142253146)																	
SRR26260945_1	(1, 32.15359294887161)	(2, 32.5765948053798)	(3, 32.51407434956395)	(4, 32.833667563928145)	(5, 32.680945918494885)	(6, 32.68328535714157)	(7, 32.74307639396772)	(8, 32.84852894104762)	(9, 32.918443503981145)	(10, 32.873457264977404)	(15, 32.912684476471064)	(20, 32.91081414493512)	(25, 32.85880925743275)	(30, 32.89989606990603)	(35, 33.07141207696415)	(40, 33.10962984435646)	(45, 33.10389547774105)	(50, 32.97708743305414)	(55, 33.066976151361835)	(60, 33.04874923381296)	(65, 33.026654313591244)	(70, 32.99227180145243)	(75, 32.920574955413905)	(80, 32.94895726549401)	(85, 32.91718243925689)	(90, 32.89200811195418)	(95, 32.841288339309806)	(100, 32.808239591295)	(105, 32.7597065452127)	(110, 32.710901351859015)	(115, 32.65696549871981)	(120, 32.594154526248886)	(125, 32.52544600477243)	(130, 32.46015878583664)	(135, 32.39114715625092)	(140, 32.315138213106074)	(145, 32.21435821014977)	(150, 30.64859357344494)																	
SRR26260945_2	(1, 32.35969423457074)	(2, 32.62244786936656)	(3, 32.3682079555214)	(4, 32.54340701260702)	(5, 32.47047093341152)	(6, 32.449830464415264)	(7, 32.720281167180794)	(8, 32.73099099403695)	(9, 32.78630523832394)	(10, 32.73376887789475)	(15, 32.757918704396175)	(20, 32.737164810758934)	(25, 32.83271365294244)	(30, 32.808104363528635)	(35, 32.975369247710546)	(40, 32.99939114215868)	(45, 32.98389020168649)	(50, 32.95553917557727)	(55, 32.93303631496023)	(60, 32.90742114465394)	(65, 32.87207519589405)	(70, 32.836167730650494)	(75, 32.80048820023952)	(80, 32.77534626189139)	(85, 32.72208800479566)	(90, 32.6780907738418)	(95, 32.63342194965044)	(100, 32.58065663670868)	(105, 32.51144894254827)	(110, 32.437509259303326)	(115, 32.347847352578924)	(120, 32.2609746303886)	(125, 32.08536640297048)	(130, 32.06019484938164)	(135, 31.899858248920008)	(140, 31.795732193096086)	(145, 31.661047635170455)	(150, 29.268100139984114)																	
SRR26260946_1	(1, 32.13114689138113)	(2, 32.550943234904295)	(3, 32.47935285325292)	(4, 32.80422918966333)	(5, 32.63749311875397)	(6, 32.65806158210995)	(7, 32.73138896353238)	(8, 32.83870274096576)	(9, 32.904594825984724)	(10, 32.85909545914457)	(15, 32.89831907279719)	(20, 32.893673486083266)	(25, 32.83987211250418)	(30, 32.87351741459444)	(35, 33.07182829695317)	(40, 33.110760767829966)	(45, 33.095935412107)	(50, 32.96430864373201)	(55, 33.05179731577665)	(60, 33.03257901290496)	(65, 33.01195540854756)	(70, 32.98202292665819)	(75, 32.91264031977889)	(80, 32.93976545087048)	(85, 32.908348194650664)	(90, 32.88050811767579)	(95, 32.82659483097444)	(100, 32.79020774863713)	(105, 32.74067904201024)	(110, 32.688443015181335)	(115, 32.62940734886239)	(120, 32.55886889085615)	(125, 32.488328973082446)	(130, 32.42644126176365)	(135, 32.36110119798571)	(140, 32.29272883872386)	(145, 32.19331108890804)	(150, 30.638346332055406)																	
SRR26260946_2	(1, 32.30699716910225)	(2, 32.5799569542199)	(3, 32.354063471647564)	(4, 32.50325612892487)	(5, 32.41771137568678)	(6, 32.40180199168399)	(7, 32.690271068543176)	(8, 32.696136957958075)	(9, 32.746057592833616)	(10, 32.69452977157955)	(15, 32.712340169035784)	(20, 32.688079068570445)	(25, 32.78049237055161)	(30, 32.75065122578498)	(35, 32.943314667762806)	(40, 32.97424091044907)	(45, 32.94885561678832)	(50, 32.91827857195423)	(55, 32.88853620766575)	(60, 32.86012155659622)	(65, 32.81969796694267)	(70, 32.78055059556682)	(75, 32.73596593585419)	(80, 32.707122551358964)	(85, 32.64777873114544)	(90, 32.60234794656911)	(95, 32.555963640901325)	(100, 32.501895091291324)	(105, 32.4302845146028)	(110, 32.350394116549616)	(115, 32.25773410974245)	(120, 32.166222730165984)	(125, 31.992455294761623)	(130, 31.963188461596438)	(135, 31.806078727074997)	(140, 31.69999165373344)	(145, 31.56517282868225)	(150, 29.238514534937742)																	
SRR26260947_1	(1, 32.13732625960278)	(2, 32.5490816373282)	(3, 32.476312769373365)	(4, 32.79057980066656)	(5, 32.62938211603191)	(6, 32.63913244780216)	(7, 32.71589131855853)	(8, 32.819267833742664)	(9, 32.8843965757838)	(10, 32.838758813738124)	(15, 32.87567864582418)	(20, 32.87185037521348)	(25, 32.81651815290412)	(30, 32.85571128213162)	(35, 33.05946812608904)	(40, 33.09926422684798)	(45, 33.085236434944655)	(50, 32.954722478117766)	(55, 33.03925406694148)	(60, 33.0188846276611)	(65, 32.99585785360479)	(70, 32.96906646309678)	(75, 32.8976752772493)	(80, 32.92562658850396)	(85, 32.89304470423612)	(90, 32.865883853248555)	(95, 32.81058862567007)	(100, 32.77525834646946)	(105, 32.722459743633856)	(110, 32.67172913734789)	(115, 32.61277040093329)	(120, 32.54389261509822)	(125, 32.46961262668613)	(130, 32.40683783386127)	(135, 32.338887698425985)	(140, 32.26815843880176)	(145, 32.159672350583435)	(150, 30.62410555612703)																	
SRR26260947_2	(1, 32.17534627831475)	(2, 32.4992978102606)	(3, 32.28198737985622)	(4, 32.44722826308259)	(5, 32.37498105364509)	(6, 32.343669438174416)	(7, 32.631303959948774)	(8, 32.63719998596311)	(9, 32.690326016399275)	(10, 32.63830507806907)	(15, 32.655067018466745)	(20, 32.621594146169606)	(25, 32.71522381226197)	(30, 32.683470321341325)	(35, 32.88207982403738)	(40, 32.910057999982826)	(45, 32.891274648269835)	(50, 32.857858177218155)	(55, 32.83257887694697)	(60, 32.800546220857214)	(65, 32.75387934210954)	(70, 32.710532591590855)	(75, 32.6658265718587)	(80, 32.638104181185945)	(85, 32.58191935401945)	(90, 32.53295779337037)	(95, 32.479672608264124)	(100, 32.42086634267577)	(105, 32.34532518465377)	(110, 32.262772403493656)	(115, 32.16448402502026)	(120, 32.070764139933104)	(125, 31.893569522701434)	(130, 31.863879339881557)	(135, 31.69918610977475)	(140, 31.583513031502623)	(145, 31.435926525613333)	(150, 29.124858602476067)																	
SRR26260948_1	(1, 32.059395489167166)	(2, 32.453101920236335)	(3, 32.37128158541463)	(4, 32.69953374334348)	(5, 32.5344138557779)	(6, 32.54559872446297)	(7, 32.62850279919657)	(8, 32.73454998676387)	(9, 32.8036428435469)	(10, 32.751019672305176)	(15, 32.791110256125044)	(20, 32.78797009817727)	(25, 32.73332676879843)	(30, 32.77158674331339)	(35, 33.04857158240378)	(40, 33.116880229375354)	(45, 33.10766541326906)	(50, 32.98472253263468)	(55, 33.06611128162045)	(60, 33.05313935576865)	(65, 33.029686843484505)	(70, 32.998741813543575)	(75, 32.925771723311826)	(80, 32.95584584367089)	(85, 32.92338954747844)	(90, 32.89985388994092)	(95, 32.84982401603089)	(100, 32.816613660547695)	(105, 32.77139489273095)	(110, 32.72063970659948)	(115, 32.668542849433564)	(120, 32.60521977299698)	(125, 32.53995222389799)	(130, 32.472883935067514)	(135, 32.40750562798574)	(140, 32.33307264057991)	(145, 32.23237860122985)	(150, 30.68411496876245)																	
SRR26260948_2	(1, 32.23690569687807)	(2, 32.49896147930921)	(3, 32.27522531005172)	(4, 32.41280001474062)	(5, 32.33123189329413)	(6, 32.30752907638177)	(7, 32.59170094593539)	(8, 32.5963859108064)	(9, 32.64498440232699)	(10, 32.59170867123784)	(15, 32.61706826969792)	(20, 32.5972029840967)	(25, 32.69351957003367)	(30, 32.66742402241115)	(35, 32.94335628498935)	(40, 32.995136446042146)	(45, 32.978373273812224)	(50, 32.95194258933243)	(55, 32.9272655121832)	(60, 32.90356824862708)	(65, 32.86936766673608)	(70, 32.83361797033342)	(75, 32.79633399847363)	(80, 32.77063584582531)	(85, 32.71769352143428)	(90, 32.67627254406507)	(95, 32.6322351963186)	(100, 32.58353842734143)	(105, 32.51406444493615)	(110, 32.440139348373506)	(115, 32.35217772514867)	(120, 32.26534542835534)	(125, 32.093362900759104)	(130, 32.06569080007124)	(135, 31.910468599136465)	(140, 31.806863859530985)	(145, 31.672561130020917)	(150, 29.29603477183938)																	
SRR26260949_1	(1, 32.15819834939698)	(2, 32.56507770736649)	(3, 32.48835337666798)	(4, 32.81106987869683)	(5, 32.657841921614796)	(6, 32.65876408117001)	(7, 32.7255479252863)	(8, 32.82634616406288)	(9, 32.8896324185281)	(10, 32.84759091404595)	(15, 32.88566749009793)	(20, 32.8801404639157)	(25, 32.822982129582044)	(30, 32.8624861156346)	(35, 33.06138466477652)	(40, 33.10838914310064)	(45, 33.09201852446542)	(50, 32.97302370275113)	(55, 33.04921069483765)	(60, 33.0351304553226)	(65, 33.00454657546162)	(70, 32.97790003312597)	(75, 32.903516484557876)	(80, 32.93266892984593)	(85, 32.90019784218373)	(90, 32.87249206422906)	(95, 32.81835557883879)	(100, 32.781979113400276)	(105, 32.73423561082482)	(110, 32.679241460459046)	(115, 32.622878695397574)	(120, 32.549778934863006)	(125, 32.48045025067915)	(130, 32.41363577614694)	(135, 32.3467348986964)	(140, 32.27519975822721)	(145, 32.17147347943218)	(150, 30.632143843674672)																	
SRR26260949_2	(1, 32.24877325433281)	(2, 32.55892317157615)	(3, 32.30678525686234)	(4, 32.44578233085365)	(5, 32.39651087490335)	(6, 32.37214949982754)	(7, 32.658148463664745)	(8, 32.661363802152664)	(9, 32.70670296589493)	(10, 32.663642853624836)	(15, 32.6792503891944)	(20, 32.64878130162047)	(25, 32.740190769895186)	(30, 32.70722410228221)	(35, 32.903450788845014)	(40, 32.93128218103944)	(45, 32.909982858718664)	(50, 32.87560436029663)	(55, 32.85080926605541)	(60, 32.82309927392289)	(65, 32.77783591152613)	(70, 32.734929395618856)	(75, 32.685897838589156)	(80, 32.65633775118276)	(85, 32.60014012046636)	(90, 32.548636629849355)	(95, 32.49329540044288)	(100, 32.43304574015725)	(105, 32.35355114997595)	(110, 32.26474226018932)	(115, 32.163631379497545)	(120, 32.06214545540729)	(125, 31.878461388673962)	(130, 31.84071268001868)	(135, 31.6677091627721)	(140, 31.55589671723086)	(145, 31.407254056226503)	(150, 29.117822635504353)																	
SRR26260950_1	(1, 32.28661100824737)	(2, 32.708464926313646)	(3, 32.620737705139106)	(4, 32.9528830731142)	(5, 32.790974462104764)	(6, 32.80365803914082)	(7, 32.87267980015924)	(8, 32.984062558099424)	(9, 33.0462431526965)	(10, 33.001686575269176)	(15, 33.038061930997074)	(20, 33.03063409153838)	(25, 32.974247505750455)	(30, 33.014046937225814)	(35, 33.07613595053762)	(40, 33.08470121059158)	(45, 33.06965297906742)	(50, 32.94308505061686)	(55, 33.022836619486654)	(60, 33.00132302561016)	(65, 32.97897322771987)	(70, 32.95166905324997)	(75, 32.87579277601696)	(80, 32.90432444105739)	(85, 32.870306771836866)	(90, 32.84452398667695)	(95, 32.792272636687684)	(100, 32.75891552266768)	(105, 32.711370809654355)	(110, 32.653811706692785)	(115, 32.59617494439907)	(120, 32.519785015689365)	(125, 32.44960372836359)	(130, 32.382522437682404)	(135, 32.31270105819317)	(140, 32.24181536632204)	(145, 32.14126994983618)	(150, 30.600114740788435)																	
SRR26260950_2	(1, 32.25928190792347)	(2, 32.579584284809606)	(3, 32.35975213411597)	(4, 32.52985065245296)	(5, 32.46676757537994)	(6, 32.43293988809345)	(7, 32.73996769952042)	(8, 32.74591662336424)	(9, 32.79627397524788)	(10, 32.743440579355166)	(15, 32.76895502339474)	(20, 32.73460521100202)	(25, 32.833740812719704)	(30, 32.79992440760702)	(35, 32.865348083579164)	(40, 32.860303123317834)	(45, 32.8334734896867)	(50, 32.79624206597028)	(55, 32.76165608506065)	(60, 32.72988514909572)	(65, 32.68777116337818)	(70, 32.6431118948952)	(75, 32.59262134249612)	(80, 32.55630107719175)	(85, 32.48979417242216)	(90, 32.437946956926474)	(95, 32.38726971484972)	(100, 32.32789879280974)	(105, 32.245708800702246)	(110, 32.16057078487991)	(115, 32.0559897223634)	(120, 31.95280894704687)	(125, 31.768845186032273)	(130, 31.72952930297631)	(135, 31.55783535912807)	(140, 31.447331230673473)	(145, 31.300462715379375)	(150, 28.987724934467245)																	
SRR26260951_1	(1, 32.253295496908386)	(2, 32.66691840958465)	(3, 32.603636024732936)	(4, 32.92074944402309)	(5, 32.752349372035326)	(6, 32.766056356133745)	(7, 32.84112043809695)	(8, 32.950572174158964)	(9, 33.016427221658034)	(10, 32.96815713900065)	(15, 33.00701060533995)	(20, 33.00264734995051)	(25, 32.94660037793575)	(30, 32.98873340103611)	(35, 33.08221176749024)	(40, 33.10556875843188)	(45, 33.084077484326805)	(50, 32.964185987020194)	(55, 33.03917634533481)	(60, 33.02694001992649)	(65, 32.99632235438152)	(70, 32.9723055656182)	(75, 32.892800388031205)	(80, 32.920758789562356)	(85, 32.88389650490416)	(90, 32.85523937466918)	(95, 32.799184808540176)	(100, 32.75841995350488)	(105, 32.70679997124678)	(110, 32.64684818313183)	(115, 32.58565778080998)	(120, 32.50675850860874)	(125, 32.43573434314678)	(130, 32.36658886289443)	(135, 32.30023501434901)	(140, 32.22392324454633)	(145, 32.11547680908679)	(150, 30.590444235656374)																	
SRR26260951_2	(1, 32.413342288953736)	(2, 32.705629571544264)	(3, 32.51071756372845)	(4, 32.65479618464861)	(5, 32.56659125091591)	(6, 32.54581378308545)	(7, 32.81779845997609)	(8, 32.82107891658418)	(9, 32.86827165096219)	(10, 32.818473525215)	(15, 32.83440207736113)	(20, 32.80276931778741)	(25, 32.89081528711547)	(30, 32.85667992441285)	(35, 32.95181502613303)	(40, 32.95615914898678)	(45, 32.936454231995086)	(50, 32.903127765981)	(55, 32.87810949946074)	(60, 32.84691672947597)	(65, 32.80249391125064)	(70, 32.75871980599975)	(75, 32.71461247520223)	(80, 32.68381363880867)	(85, 32.63071517662863)	(90, 32.578291763176004)	(95, 32.52636636509882)	(100, 32.46827006934716)	(105, 32.39275942000321)	(110, 32.308795876634775)	(115, 32.21316071557791)	(120, 32.11612987036463)	(125, 31.934962292172703)	(130, 31.901139108053133)	(135, 31.733280093762186)	(140, 31.618061699629614)	(145, 31.46529621228658)	(150, 29.198042064447847)																	
