Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR26260937_2	(1, 0.1576296920750126)	(2, 0.1568758920291007)	(3, 0.15873707874039855)	(4, 0.15684480749112498)	(5, 0.15684480749112498)	(6, 0.15684480749112498)	(7, 0.15684480749112498)	(8, 0.15684480749112498)	(9, 0.15684480749112498)	(10, 0.1568572413063153)	(15, 0.15746183556994356)	(20, 0.15844177562962897)	(25, 0.16180201418480722)	(30, 0.1668882217110888)	(35, 0.03837036506367016)	(40, 0.005593901484224392)	(45, 0.007118827068973164)	(50, 0.00891148177869531)	(55, 0.010984594466647485)	(60, 0.010434476621022218)	(65, 0.010929505594246052)	(70, 0.012474210480500523)	(75, 0.01323273311115622)	(80, 0.014387229395761775)	(85, 0.016563406418621997)	(90, 0.01491939833403248)	(95, 0.014153764839497254)	(100, 0.01634458202965048)	(105, 0.01762720709399109)	(110, 0.01926013983623782)	(115, 0.021052337966325232)	(120, 0.021231410175520733)	(125, 0.15393752242886896)	(130, 0.024697534654034885)	(135, 0.02445001637771678)	(140, 0.025300599901831648)	(145, 0.023507831738696028)	(150, 0.03098416160395536)																	
SRR26260938_1	(1, 0.11617965581224017)	(2, 0.11624399899302922)	(3, 0.11617965581224017)	(4, 0.11617965581224017)	(5, 0.11617965581224017)	(6, 0.11617965581224017)	(7, 0.11617965581224017)	(8, 0.11617965581224017)	(9, 0.11617965581224017)	(10, 0.11617965581224017)	(15, 0.11617965581224017)	(20, 0.11628501777078223)	(25, 0.29077728975262457)	(30, 0.12559306316167915)	(35, 0.027006024471634006)	(40, 8.055925134547646e-07)	(45, 0.0002989619107698458)	(50, 0.30618765437453344)	(55, 0.0)	(60, 0.0)	(65, 5.0136874475978686e-05)	(70, 8.511673910736162e-05)	(75, 0.17068271695199655)	(80, 0.0)	(85, 3.883022477280436e-05)	(90, 0.0)	(95, 4.863600411778009e-05)	(100, 7.175982365075845e-05)	(105, 6.327325567836794e-05)	(110, 0.0001523158568281718)	(115, 0.0002549543386623253)	(120, 0.00013674039995634666)	(125, 0.00011711896496782398)	(130, 0.00014157511717516794)	(135, 0.00024072420803988485)	(140, 0.00031332191876131364)	(145, 0.00039891140677374896)	(150, 0.00033865899293610257)																	
SRR26260938_2	(1, 0.11607911959225727)	(2, 0.1150335429044351)	(3, 0.11669440125855263)	(4, 0.1150335429044351)	(5, 0.1150335429044351)	(6, 0.11508984318762552)	(7, 0.1151099504316221)	(8, 0.11533515156438379)	(9, 0.11521852954920363)	(10, 0.11509788608522414)	(15, 0.11570834201296033)	(20, 0.11685365063100553)	(25, 0.12078743184649647)	(30, 0.12756357307334398)	(35, 0.030816313698478683)	(40, 0.004889772485008557)	(45, 0.006347231158801914)	(50, 0.008224215492309906)	(55, 0.010412695225129505)	(60, 0.009790988829884148)	(65, 0.01010535003284542)	(70, 0.011484524696190428)	(75, 0.012760905675701265)	(80, 0.01363065872065512)	(85, 0.015997532644709503)	(90, 0.014174919121462756)	(95, 0.013211028006927264)	(100, 0.0154188497060463)	(105, 0.016601107816962276)	(110, 0.01847946475470416)	(115, 0.02045676859149294)	(120, 0.020982396269579037)	(125, 0.15394072673870468)	(130, 0.024856598021503844)	(135, 0.02528902580296725)	(140, 0.026191340452100347)	(145, 0.024358587770074908)	(150, 0.03066059500117084)																	
SRR26260939_1	(1, 0.32024150016682973)	(2, 0.32030335440854624)	(3, 0.32024150016682973)	(4, 0.32024150016682973)	(5, 0.32024150016682973)	(6, 0.32024150016682973)	(7, 0.32024150016682973)	(8, 0.32024150016682973)	(9, 0.32024150016682973)	(10, 0.32024150016682973)	(15, 0.32024150016682973)	(20, 0.32059053481651556)	(25, 0.4988438558591165)	(30, 0.34905585685443963)	(35, 0.07593321362839889)	(40, 0.0)	(45, 0.0002815382650423786)	(50, 0.3088389205780419)	(55, 0.0)	(60, 0.0)	(65, 2.410527448314475e-05)	(70, 6.629232822266962e-05)	(75, 0.17077103220093848)	(80, 0.0)	(85, 2.84295598274179e-05)	(90, 0.0)	(95, 4.457580163912431e-05)	(100, 2.6232107261804137e-05)	(105, 3.201536769664807e-05)	(110, 7.660768023672684e-05)	(115, 0.00013130380839485302)	(120, 2.1332812842640763e-05)	(125, 2.5848976742406676e-05)	(130, 2.7118172069535134e-05)	(135, 0.0001504439028925071)	(140, 0.0002639734048299146)	(145, 0.00032152056409227224)	(150, 0.00012022705425683013)																	
SRR26260939_2	(1, 0.3193004320607147)	(2, 0.318288673392638)	(3, 0.32031660888891406)	(4, 0.318288673392638)	(5, 0.318288673392638)	(6, 0.31832401867361887)	(7, 0.31832843683374146)	(8, 0.31853167219938133)	(9, 0.3183726184349675)	(10, 0.31839559286760505)	(15, 0.3190910112709032)	(20, 0.3208432535755286)	(25, 0.3303582032155723)	(30, 0.3508708370328061)	(35, 0.07971369020934736)	(40, 0.006253344554208421)	(45, 0.007771076707853284)	(50, 0.009580951096331945)	(55, 0.01176521979546663)	(60, 0.01121176593427477)	(65, 0.011682128489345196)	(70, 0.013266242743436426)	(75, 0.014197445181939104)	(80, 0.015095229618072368)	(85, 0.01746666565570084)	(90, 0.015746025419277578)	(95, 0.014961915241205274)	(100, 0.01731451628960221)	(105, 0.018824151351177702)	(110, 0.0205060477368662)	(115, 0.022509517590191146)	(120, 0.022699182039246115)	(125, 0.15637416506486582)	(130, 0.026777509041506643)	(135, 0.02685487450320135)	(140, 0.027649756741435043)	(145, 0.025729466929948475)	(150, 0.03303815802875034)																	
SRR26260940_1	(1, 1.3607725521793093)	(2, 1.360827478819289)	(3, 1.3607725521793093)	(4, 1.3607725521793093)	(5, 1.3607725521793093)	(6, 1.3607725521793093)	(7, 1.3607725521793093)	(8, 1.3607725521793093)	(9, 1.3607725521793093)	(10, 1.3607725521793093)	(15, 1.3607725521793093)	(20, 1.3610072387319496)	(25, 1.5374126316891161)	(30, 1.3858670359867362)	(35, 0.28457675852795367)	(40, 0.0)	(45, 0.00013888855518463526)	(50, 0.31334459738729153)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 1.1208419667034942e-05)	(75, 0.16997111143173976)	(80, 0.0)	(85, 2.0675607309265507e-06)	(90, 0.0)	(95, 2.1158320284115617e-06)	(100, 0.0)	(105, 0.0)	(110, 3.3981941746954765e-06)	(115, 3.6321975803002725e-05)	(120, 7.30274491802894e-06)	(125, 1.3974439809489765e-05)	(130, 1.996625091297346e-05)	(135, 7.007358651555476e-05)	(140, 9.620008338623228e-05)	(145, 0.00013635599824020553)	(150, 2.4752864308634553e-05)																	
SRR26260940_2	(1, 1.3623354647532755)	(2, 1.3614366651899723)	(3, 1.36306948439664)	(4, 1.3614366651899723)	(5, 1.3614366651899723)	(6, 1.3614366651899723)	(7, 1.3614366651899723)	(8, 1.3614816051681375)	(9, 1.3614416585208795)	(10, 1.3616643610793424)	(15, 1.3626041059560852)	(20, 1.3646713449516825)	(25, 1.3741756510005236)	(30, 1.3906985829725818)	(35, 0.2894731900473434)	(40, 0.006317002571133537)	(45, 0.007787294579820971)	(50, 0.00977186553036757)	(55, 0.012294280110280149)	(60, 0.011543533894973076)	(65, 0.011967078818366082)	(70, 0.013530737556428677)	(75, 0.014546586952105981)	(80, 0.01564812269852846)	(85, 0.018036731492063935)	(90, 0.01619996658580805)	(95, 0.015479587049415999)	(100, 0.017868685686428236)	(105, 0.018960360977441287)	(110, 0.020579408067501456)	(115, 0.022282508787664405)	(120, 0.022645222789391056)	(125, 0.155541664512034)	(130, 0.02636504524159497)	(135, 0.026446520161380552)	(140, 0.027140591101154937)	(145, 0.025506397825506916)	(150, 0.03467201994050659)																	
SRR26260941_1	(1, 2.3604248484164465)	(2, 2.360506831018099)	(3, 2.3604248484164465)	(4, 2.3604248484164465)	(5, 2.3604248484164465)	(6, 2.3604248484164465)	(7, 2.3604248484164465)	(8, 2.3604248484164465)	(9, 2.3604248484164465)	(10, 2.3604248484164465)	(15, 2.3604248484164465)	(20, 2.360537802223168)	(25, 2.528867212689012)	(30, 2.3694119633931288)	(35, 0.48481110169087094)	(40, 0.0)	(45, 0.00018671176652044612)	(50, 0.3142993674742623)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 2.065102971947885e-05)	(75, 0.16892771794853045)	(80, 0.0)	(85, 4.782996455254365e-06)	(90, 0.0)	(95, 1.084900249832802e-05)	(100, 0.0)	(105, 0.0)	(110, 1.1802941353072888e-05)	(115, 8.136297381268043e-05)	(120, 3.8343124792475096e-05)	(125, 4.495139084159148e-05)	(130, 5.9860254325842666e-05)	(135, 0.00012988615652454854)	(140, 0.00017635367280437173)	(145, 0.0002136452831188378)	(150, 4.562894134239889e-05)																	
SRR26260941_2	(1, 2.360607031975674)	(2, 2.3596733412346342)	(3, 2.361508840593849)	(4, 2.359664232056673)	(5, 2.359664232056673)	(6, 2.359664232056673)	(7, 2.359664232056673)	(8, 2.3597553238362865)	(9, 2.359664232056673)	(10, 2.359692470508353)	(15, 2.360320092869891)	(20, 2.361551653730267)	(25, 2.3657855996467094)	(30, 2.372738635184619)	(35, 0.48952770755909614)	(40, 0.005668065520597445)	(45, 0.007244417149671376)	(50, 0.009219447936058198)	(55, 0.011446191328423382)	(60, 0.010711174079340267)	(65, 0.011122610500002782)	(70, 0.012632141379354365)	(75, 0.013750987177272776)	(80, 0.014708775441029602)	(85, 0.01696514932502149)	(90, 0.01514608017933548)	(95, 0.01441432188405462)	(100, 0.01671220229844985)	(105, 0.01791027010704328)	(110, 0.019572512517855092)	(115, 0.02173870572488821)	(120, 0.022275064683360907)	(125, 0.15516595155781895)	(130, 0.026026319759616348)	(135, 0.026084992616822254)	(140, 0.026610770408030174)	(145, 0.02448053927391982)	(150, 0.03200966461586042)																	
SRR26260942_1	(1, 0.21357803583791235)	(2, 0.21364043765985835)	(3, 0.21357803583791235)	(4, 0.21357803583791235)	(5, 0.21357803583791235)	(6, 0.21357803583791235)	(7, 0.21357803583791235)	(8, 0.21357803583791235)	(9, 0.21357803583791235)	(10, 0.21357803583791235)	(15, 0.21357803583791235)	(20, 0.21372390009671113)	(25, 0.3873281088187932)	(30, 0.2239780794879868)	(35, 0.04675580180760652)	(40, 0.0)	(45, 7.821962680461772e-05)	(50, 0.306478227876578)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.17010764480265267)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.3694953636008363e-05)	(120, 7.6124348056809926e-06)	(125, 1.293765409181425e-05)	(130, 2.401361943911264e-05)	(135, 5.382435675609697e-05)	(140, 7.412847184607009e-05)	(145, 7.773549579774447e-05)	(150, 3.7611822298432135e-05)																	
SRR26260942_2	(1, 0.21539158878821785)	(2, 0.21459596555840643)	(3, 0.21602730734929268)	(4, 0.21459596555840643)	(5, 0.21459596555840643)	(6, 0.21459596555840643)	(7, 0.21459596555840643)	(8, 0.21459596555840643)	(9, 0.21459596555840643)	(10, 0.214604545808924)	(15, 0.215223883891738)	(20, 0.21618565197248063)	(25, 0.22037359424783126)	(30, 0.22815432142172257)	(35, 0.05107370804897365)	(40, 0.004609257038206072)	(45, 0.00609876083145047)	(50, 0.00822104651598316)	(55, 0.010664510803140051)	(60, 0.009810047357447475)	(65, 0.010481383205698353)	(70, 0.012061593879535313)	(75, 0.012985979301648774)	(80, 0.013836830133954679)	(85, 0.016051963125783265)	(90, 0.014465259775790405)	(95, 0.013625810240770368)	(100, 0.015902541547333844)	(105, 0.017344874043001945)	(110, 0.01890253259448552)	(115, 0.020806664907712588)	(120, 0.020984726177614297)	(125, 0.15275565230715474)	(130, 0.02463392070753801)	(135, 0.024855547688506435)	(140, 0.02549239244555027)	(145, 0.02334928627921492)	(150, 0.030103590384337863)																	
SRR26260943_1	(1, 0.6200821869123996)	(2, 0.620176103184556)	(3, 0.6200821869123996)	(4, 0.6200821869123996)	(5, 0.6200821869123996)	(6, 0.6200821869123996)	(7, 0.6200821869123996)	(8, 0.6200821869123996)	(9, 0.6200821869123996)	(10, 0.6200821869123996)	(15, 0.6200821869123996)	(20, 0.6202011475237977)	(25, 0.793784245443603)	(30, 0.6298666971998903)	(35, 0.12829639477871285)	(40, 0.0)	(45, 7.170524674224547e-05)	(50, 0.30463406092540923)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.17045424391811093)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.3450056992823167e-05)	(120, 5.584115306471418e-06)	(125, 1.74653669535696e-05)	(130, 1.9293846242972787e-05)	(135, 4.4820336241522196e-05)	(140, 4.8377263451213727e-05)	(145, 3.653895781246034e-05)	(150, 9.228839977267521e-06)																	
SRR26260943_2	(1, 0.6173703545538846)	(2, 0.6166033716646077)	(3, 0.6180316816369857)	(4, 0.6166033716646077)	(5, 0.6166033716646077)	(6, 0.6166033716646077)	(7, 0.6166033716646077)	(8, 0.6166033716646077)	(9, 0.6166033716646077)	(10, 0.6166965053011627)	(15, 0.6174689666396488)	(20, 0.6188777107219943)	(25, 0.6237715311369422)	(30, 0.6310719560258969)	(35, 0.1326460902766082)	(40, 0.00583675426296356)	(45, 0.007321557214219026)	(50, 0.0092181072345977)	(55, 0.011608309067428864)	(60, 0.010787350457534395)	(65, 0.011314761110405852)	(70, 0.012994117543464094)	(75, 0.013886067630955356)	(80, 0.015020921731342497)	(85, 0.01718033531583066)	(90, 0.01542872872757084)	(95, 0.014714916567595566)	(100, 0.016788691043734656)	(105, 0.017795760435098652)	(110, 0.01968669583576019)	(115, 0.02148468020079955)	(120, 0.021634452431767218)	(125, 0.15367381287955653)	(130, 0.02521560287959895)	(135, 0.025188354680119065)	(140, 0.02578293093345984)	(145, 0.023731486122351313)	(150, 0.031609062544742994)																	
SRR26260944_1	(1, 0.17989365725493667)	(2, 0.17997227015425388)	(3, 0.17989365725493667)	(4, 0.17989365725493667)	(5, 0.17989365725493667)	(6, 0.17989365725493667)	(7, 0.17989365725493667)	(8, 0.17989365725493667)	(9, 0.17989365725493667)	(10, 0.17989365725493667)	(15, 0.17989365725493667)	(20, 0.17997227015425388)	(25, 0.3528495552475221)	(30, 0.18750065154712747)	(35, 0.03901672378493004)	(40, 0.0)	(45, 0.00020763066968949515)	(50, 0.30837639734940137)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 2.2725286612347723e-05)	(75, 0.16936753712415167)	(80, 0.0)	(85, 7.696112262713816e-06)	(90, 0.0)	(95, 1.509860955826106e-05)	(100, 0.0)	(105, 0.0)	(110, 1.486280027814088e-05)	(115, 5.6241416001052906e-05)	(120, 4.270197060626934e-06)	(125, 1.1692708006349751e-05)	(130, 1.617797477602498e-05)	(135, 9.003409834092751e-05)	(140, 0.00014795410467992657)	(145, 0.00020263006717364472)	(150, 1.767785937386613e-05)																	
SRR26260944_2	(1, 0.18012266004859986)	(2, 0.17909727440533188)	(3, 0.18125058425619464)	(4, 0.1790870205488992)	(5, 0.1790870205488992)	(6, 0.1790870205488992)	(7, 0.1790870205488992)	(8, 0.1792032309218029)	(9, 0.1790870205488992)	(10, 0.17915469600135486)	(15, 0.17979180228103872)	(20, 0.18101679632952955)	(25, 0.1846671692195636)	(30, 0.19109360284113855)	(35, 0.04402695921714477)	(40, 0.006188289656896915)	(45, 0.00760281918702681)	(50, 0.009465956170874925)	(55, 0.011712808626300433)	(60, 0.011046629729484208)	(65, 0.011681471421424837)	(70, 0.013263761438289784)	(75, 0.01427253543909309)	(80, 0.015229568525993498)	(85, 0.017540302465619398)	(90, 0.015799725512583598)	(95, 0.014983313644874758)	(100, 0.017361523570178852)	(105, 0.01882937022279464)	(110, 0.02061034460425756)	(115, 0.022726180824501372)	(120, 0.023190690379700837)	(125, 0.15651058793303915)	(130, 0.027465262518372786)	(135, 0.027952434675073135)	(140, 0.02922742437625281)	(145, 0.027569800692331798)	(150, 0.03625580382729287)																	
SRR26260945_1	(1, 0.7261637956239173)	(2, 0.7262857337641444)	(3, 0.7261637956239173)	(4, 0.7261637956239173)	(5, 0.7261637956239173)	(6, 0.7261637956239173)	(7, 0.7261637956239173)	(8, 0.7261637956239173)	(9, 0.7261637956239173)	(10, 0.7261637956239173)	(15, 0.7261637956239173)	(20, 0.7265506720870017)	(25, 0.9047632640290524)	(30, 0.7606079946524582)	(35, 0.15997187637280555)	(40, 0.0)	(45, 0.0003010356645233039)	(50, 0.31343426762826243)	(55, 0.0)	(60, 0.0)	(65, 2.588641267218685e-05)	(70, 6.552939497828135e-05)	(75, 0.1710895119562669)	(80, 0.0)	(85, 2.9053338454623412e-05)	(90, 0.0)	(95, 4.242598317518846e-05)	(100, 2.6227530219172978e-05)	(105, 3.496226813752152e-05)	(110, 0.00012413213925591336)	(115, 0.00026137659650061384)	(120, 0.0001559124611222998)	(125, 0.00014244786130424667)	(130, 0.00018366362975821376)	(135, 0.00029303685303406937)	(140, 0.0003340952696365335)	(145, 0.0004302339989705785)	(150, 0.00027198639826243003)																	
SRR26260945_2	(1, 0.7300547308257124)	(2, 0.7288464347089156)	(3, 0.7307198479542244)	(4, 0.7288464347089156)	(5, 0.7288464347089156)	(6, 0.7288852332080789)	(7, 0.7288852332080789)	(8, 0.7291845359159093)	(9, 0.728979458134618)	(10, 0.7288863417366264)	(15, 0.7295381565225681)	(20, 0.7309127319214929)	(25, 0.7410757216451561)	(30, 0.7622818727592134)	(35, 0.16288734109982456)	(40, 0.00572888225716977)	(45, 0.007202652213896485)	(50, 0.009198204855274953)	(55, 0.011809579237591855)	(60, 0.01098599483200306)	(65, 0.011534712644340299)	(70, 0.013122962052785006)	(75, 0.014066388992966533)	(80, 0.015002195816579345)	(85, 0.017514468544720743)	(90, 0.015642656204637406)	(95, 0.014847177063842426)	(100, 0.017397342353718852)	(105, 0.018587279275087826)	(110, 0.020669298706637924)	(115, 0.022882330693635197)	(120, 0.023326255782311876)	(125, 0.1575843841345802)	(130, 0.027861379379832827)	(135, 0.027967835270607838)	(140, 0.029123664823535202)	(145, 0.02725472309482796)	(150, 0.03477988639581634)																	
SRR26260946_1	(1, 0.8510446711460334)	(2, 0.8511440905932729)	(3, 0.8510446711460334)	(4, 0.8510446711460334)	(5, 0.8510446711460334)	(6, 0.8510446711460334)	(7, 0.8510446711460334)	(8, 0.8510446711460334)	(9, 0.8510446711460334)	(10, 0.8510446711460334)	(15, 0.8510446711460334)	(20, 0.8513798567110116)	(25, 1.028657513638928)	(30, 0.8811304161584439)	(35, 0.18307040545890052)	(40, 2.8683316863611817e-06)	(45, 0.00033002656756915875)	(50, 0.31576216443090943)	(55, 1.4368136278439194e-06)	(60, 0.0)	(65, 4.3195564057466454e-05)	(70, 9.231853529719861e-05)	(75, 0.16977063259666733)	(80, 0.0)	(85, 4.092694921063535e-05)	(90, 0.0)	(95, 5.973783543149288e-05)	(100, 4.25119335932017e-05)	(105, 4.6519643710390655e-05)	(110, 0.000152705383451728)	(115, 0.00027699757704154916)	(120, 0.00015250026213100613)	(125, 0.00013005168412097935)	(130, 0.00016814359184941485)	(135, 0.0002498160991181797)	(140, 0.00033110607320144925)	(145, 0.0004266493777190188)	(150, 0.00028973087542827857)																	
SRR26260946_2	(1, 0.8515204642149641)	(2, 0.8501996058445)	(3, 0.85206727117478)	(4, 0.8501996058445)	(5, 0.8501996058445)	(6, 0.8502422141790311)	(7, 0.8502351127899426)	(8, 0.8506043850225455)	(9, 0.8503629377935359)	(10, 0.8502493155681197)	(15, 0.8510617144798459)	(20, 0.852656686469127)	(25, 0.8633428567695269)	(30, 0.8835008598361909)	(35, 0.18700528737504118)	(40, 0.005525364506274479)	(45, 0.006916895487832598)	(50, 0.009024517169667928)	(55, 0.01165843165720332)	(60, 0.010680599797638007)	(65, 0.01130285265947658)	(70, 0.012839370916978727)	(75, 0.014040474574982772)	(80, 0.014756577038771935)	(85, 0.017270080220238678)	(90, 0.015300317046986025)	(95, 0.014289490932667803)	(100, 0.016467025608364775)	(105, 0.01778537171388134)	(110, 0.019259594421715615)	(115, 0.020904651923788098)	(120, 0.020624958240976803)	(125, 0.15321595716496628)	(130, 0.024176911199427695)	(135, 0.023865400359594353)	(140, 0.0241848855461178)	(145, 0.022389350091807893)	(150, 0.029070683451929546)																	
SRR26260947_1	(1, 0.8772633494755835)	(2, 0.8773217480476427)	(3, 0.8772633494755835)	(4, 0.8772633494755835)	(5, 0.8772633494755835)	(6, 0.8772633494755835)	(7, 0.8772633494755835)	(8, 0.8772633494755835)	(9, 0.8772633494755835)	(10, 0.8772633494755835)	(15, 0.8772633494755835)	(20, 0.877465089997243)	(25, 1.054793946743794)	(30, 0.8959413364046027)	(35, 0.18359615285976522)	(40, 0.0)	(45, 5.790327729332632e-05)	(50, 0.3112323609313668)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1705172482085765)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.0808114968996828e-05)	(120, 1.2667752233916937e-05)	(125, 2.762598941001108e-05)	(130, 3.6992277903090264e-05)	(135, 7.874383707779845e-05)	(140, 9.751460915116998e-05)	(145, 9.203865474945859e-05)	(150, 6.0723628912074255e-05)																	
SRR26260947_2	(1, 0.8788348019600897)	(2, 0.8781817997452442)	(3, 0.8794453324861647)	(4, 0.8781817997452442)	(5, 0.8781817997452442)	(6, 0.8781817997452442)	(7, 0.8781817997452442)	(8, 0.8781817997452442)	(9, 0.8781817997452442)	(10, 0.8782168388884798)	(15, 0.8788071953623889)	(20, 0.8801291266753688)	(25, 0.88769864340648)	(30, 0.9005272169995908)	(35, 0.18796131100800173)	(40, 0.005083115531337305)	(45, 0.006525786033393925)	(50, 0.00861134555073883)	(55, 0.010845075404287585)	(60, 0.010355631654820811)	(65, 0.010781918231914172)	(70, 0.012396526681620872)	(75, 0.013230633513146121)	(80, 0.014366678303387169)	(85, 0.016652230664283833)	(90, 0.01485632002334087)	(95, 0.013955202197922081)	(100, 0.016124997147821098)	(105, 0.017449603545863036)	(110, 0.01902748233782672)	(115, 0.020678128117895028)	(120, 0.02059893559806125)	(125, 0.15493915505920305)	(130, 0.023947418635123507)	(135, 0.02363690548637967)	(140, 0.024269320475173353)	(145, 0.02234745716803191)	(150, 0.029515432949306385)																	
SRR26260948_1	(1, 1.153292990462886)	(2, 1.153352155798896)	(3, 1.153292990462886)	(4, 1.153292990462886)	(5, 1.153292990462886)	(6, 1.153292990462886)	(7, 1.153292990462886)	(8, 1.153292990462886)	(9, 1.153292990462886)	(10, 1.153292990462886)	(15, 1.153292990462886)	(20, 1.1537916697235424)	(25, 1.334015199743865)	(30, 1.1951364065273904)	(35, 0.24938812760964602)	(40, 0.0)	(45, 0.00021603120972025228)	(50, 0.30309250920533415)	(55, 0.0)	(60, 0.0)	(65, 8.617340184187719e-07)	(70, 1.555895991361043e-05)	(75, 0.16878314852927492)	(80, 0.0)	(85, 7.062116345012279e-06)	(90, 0.0)	(95, 1.1837638914806488e-05)	(100, 0.0)	(105, 9.585347178830554e-07)	(110, 9.919849500804901e-06)	(115, 8.159072499772811e-05)	(120, 4.540134677041681e-05)	(125, 6.253421758687776e-05)	(130, 7.927179963980575e-05)	(135, 0.00013130318384470103)	(140, 0.0001712049381808861)	(145, 0.00022478623759211602)	(150, 8.894518130585757e-05)																	
SRR26260948_2	(1, 1.152642171766775)	(2, 1.1516067783865986)	(3, 1.1536353041926586)	(4, 1.1516067783865986)	(5, 1.1516067783865986)	(6, 1.1516067783865986)	(7, 1.1516067783865986)	(8, 1.1516997524860428)	(9, 1.1516067783865986)	(10, 1.1516186114538005)	(15, 1.1522770371216842)	(20, 1.1536429111644313)	(25, 1.1661699032359383)	(30, 1.193951409369017)	(35, 0.2514644691648627)	(40, 0.005756901959779776)	(45, 0.00725404582964571)	(50, 0.00922287641855122)	(55, 0.011477700934077762)	(60, 0.010752523253631864)	(65, 0.011204534688665644)	(70, 0.012759167952578792)	(75, 0.013960052164756119)	(80, 0.014867167365943578)	(85, 0.017326611812829282)	(90, 0.01547660369196143)	(95, 0.01465773799431255)	(100, 0.016904619200003638)	(105, 0.018333253386713717)	(110, 0.020232998481076923)	(115, 0.02241506196319216)	(120, 0.02285889091178109)	(125, 0.15530521391650803)	(130, 0.027113440872862726)	(135, 0.027402900000654)	(140, 0.02841910025386643)	(145, 0.026472428217831925)	(150, 0.03426555740016613)																	
SRR26260949_1	(1, 0.8717894954730654)	(2, 0.8718342026266794)	(3, 0.8717894954730654)	(4, 0.8717894954730654)	(5, 0.8717894954730654)	(6, 0.8717894954730654)	(7, 0.8717894954730654)	(8, 0.8717894954730654)	(9, 0.8717894954730654)	(10, 0.8717894954730654)	(15, 0.8717894954730654)	(20, 0.8721233088867165)	(25, 1.0495302358578047)	(30, 0.8989014036630507)	(35, 0.18664045985984531)	(40, 0.0)	(45, 7.98111529580897e-05)	(50, 0.3048697197779204)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.16948345153790229)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 4.540599158939369e-05)	(120, 3.9924947183097254e-05)	(125, 6.787091765912246e-05)	(130, 7.985799399324982e-05)	(135, 0.0001486130597474851)	(140, 0.0001618988662832448)	(145, 0.00015781255106635977)	(150, 3.817953122789763e-05)																	
SRR26260949_2	(1, 0.8688686281036171)	(2, 0.8678776195318402)	(3, 0.8695913937537103)	(4, 0.8678776195318402)	(5, 0.8678776195318402)	(6, 0.8678776195318402)	(7, 0.8678776195318402)	(8, 0.8678776195318402)	(9, 0.8678776195318402)	(10, 0.8678820902472015)	(15, 0.8685392854053273)	(20, 0.8697180640222832)	(25, 0.8775686401969022)	(30, 0.8973843409170823)	(35, 0.18909495945268945)	(40, 0.004669610743626105)	(45, 0.006124859599111679)	(50, 0.008159582757264933)	(55, 0.010485866506853316)	(60, 0.009734538383662155)	(65, 0.010511045585087987)	(70, 0.012236760553315575)	(75, 0.013325412944018263)	(80, 0.01437026166105256)	(85, 0.016852061997181058)	(90, 0.015257427524521252)	(95, 0.01429834555244787)	(100, 0.016672733974604035)	(105, 0.018237792835369252)	(110, 0.019836871152385048)	(115, 0.021925071720359422)	(120, 0.022164936126340514)	(125, 0.15493494110894623)	(130, 0.026006190470990596)	(135, 0.026334492389895298)	(140, 0.026696063633886397)	(145, 0.024812160957332872)	(150, 0.032528056406485)																	
