Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR20079530_2	(1, 32.412250985864674)	(2, 33.28621650943204)	(3, 33.79587306002956)	(4, 34.00353752518342)	(5, 34.188637814211006)	(6, 34.08211615814768)	(7, 34.028214119905165)	(8, 34.06587096845074)	(9, 34.103522993996606)	(10, 34.02865216989037)	(12, 34.09037853707087)	(14, 34.06492982708164)	(16, 34.11857538262176)	(18, 34.10720621799365)	(20, 34.070139848335316)	(22, 34.13664303742296)	(24, 33.88935575019377)	(26, 33.69626933371641)	(28, 33.6109006288625)	(30, 33.55969723170181)	(32, 33.32686191800195)	(34, 33.226708183158735)	(36, 33.02753854077629)	(38, 33.02089702081352)	(40, 33.2162758535318)	(42, 33.34137541396348)	(44, 33.41717336633167)	(46, 33.50567656785752)	(48, 33.5784127152869)	(50, 33.692665765034725)	(52, 33.538583002328984)	(54, 33.36992620313641)	(56, 33.18823402444164)	(58, 33.03098116279823)	(60, 32.80455973761332)	(62, 32.70445759901683)	(64, 32.74372036873987)	(66, 32.892727892934985)	(68, 33.00661053856499)	(70, 33.07326094863603)	(72, 33.11156135252874)	(74, 33.27151611821141)	(76, 33.33868858486663)	(78, 33.39046673848817)	(80, 33.50967980083131)	(82, 33.50319019406105)	(84, 33.53944959526345)	(86, 33.55828833614656)	(88, 33.60853832732659)	(90, 33.614940119473346)	(92, 33.52332301041075)	(94, 33.551455239357495)	(96, 33.51695174233117)	(98, 33.4661249208841)	(100, 33.44962821537784)
SRR20079531_1	(1, 29.645735430235916)	(2, 30.48026318431003)	(3, 30.77533017902022)	(4, 30.66012138429203)	(5, 31.25983900296434)	(6, 31.631341682115053)	(7, 31.62772925119586)	(8, 31.873254572340848)	(9, 31.671190609521844)	(10, 31.91415410424821)	(12, 31.746970647788338)	(14, 31.88644768021472)	(16, 32.08957387958548)	(18, 32.00062866217713)	(20, 31.950054747400266)	(22, 31.63378033869226)	(24, 31.772459247079173)	(26, 31.616965116364206)	(28, 31.68136830002709)	(30, 31.549321904557665)	(32, 31.4510531552854)	(34, 31.65490077801299)	(36, 34.91164830068195)	(38, 34.867130222567624)	(40, 34.824518239298186)	(42, 34.2215119471444)	(44, 34.41169804633234)	(46, 34.58863926746045)	(48, 34.6346547206834)	(50, 34.54900294260104)	(52, 34.52301499738786)	(54, 34.46289169935256)	(56, 34.31011451576042)	(58, 34.323052396211466)	(60, 34.281988099562604)	(62, 34.346582266953945)	(64, 34.30098106340085)	(66, 34.15012094691151)	(68, 32.725551256793416)	(70, 32.55308337142265)	(72, 33.9052829385999)	(74, 33.916210064438815)	(76, 33.92082923133964)	(78, 33.93995344112611)	(80, 34.00524409823391)	(82, 34.00683260008556)	(84, 33.96576577725655)	(86, 34.094316195319024)	(88, 34.17555967675915)	(90, 34.214346937267216)	(92, 34.18044599105758)	(94, 34.23327378594606)	(96, 34.233375772843864)	(98, 34.21271082387076)	(100, 34.28261746941307)
SRR20079531_2	(1, 33.29897382871149)	(2, 33.542025715217626)	(3, 33.85418745575983)	(4, 33.71537941389106)	(5, 33.99154048745026)	(6, 34.00644876193643)	(7, 33.79960632887505)	(8, 33.28184991418262)	(9, 33.53776259798379)	(10, 33.242997091869114)	(12, 33.354480973152754)	(14, 33.50730575478313)	(16, 33.74488715257071)	(18, 33.87506586575172)	(20, 33.651386127178824)	(22, 33.92613198752666)	(24, 33.32435874332279)	(26, 32.77665021016814)	(28, 32.4715772896069)	(30, 32.751546295209415)	(32, 32.519157811152645)	(34, 32.38540705447886)	(36, 32.13051170793639)	(38, 32.09434621132373)	(40, 32.7434604774996)	(42, 32.96830788428368)	(44, 33.205539204970876)	(46, 33.29402254522709)	(48, 33.437781464676185)	(50, 33.58568081273138)	(52, 33.28997124046215)	(54, 32.90550309606455)	(56, 32.64562526364105)	(58, 32.3463054966859)	(60, 31.491463620204314)	(62, 31.113141680160467)	(64, 31.70040661300626)	(66, 32.39116445968523)	(68, 32.9389904374093)	(70, 33.13136054746174)	(72, 33.30148122613514)	(74, 33.4113247006605)	(76, 33.2847493581007)	(78, 33.16351463937093)	(80, 33.229171938665814)	(82, 33.158588227809744)	(84, 33.135200673379316)	(86, 33.0387209303484)	(88, 33.11450358208151)	(90, 33.10727614898874)	(92, 32.972541537498465)	(94, 32.90099067959852)	(96, 32.86838039688804)	(98, 32.79456886182285)	(100, 32.35744699047754)
SRR20079532_1	(1, 12.21590365257809)	(2, 11.913072433204311)	(3, 12.559167709643594)	(4, 12.376576157683463)	(5, 13.064085692002722)	(6, 13.163389145241608)	(7, 12.517248721381087)	(8, 12.672766154772685)	(9, 13.263817569681356)	(10, 13.005388028222214)	(12, 12.820171961976142)	(14, 12.925188211908917)	(16, 13.09237554744518)	(18, 13.023801165943924)	(20, 12.98795238710058)	(22, 12.75258933277866)	(24, 12.808472554448418)	(26, 12.551140545230183)	(28, 12.579546146523732)	(30, 12.473824330808496)	(32, 12.41314125294086)	(34, 12.330149725170958)	(36, 31.134320066583065)	(38, 31.289403650792906)	(40, 30.772789776605038)	(42, 28.870362170998096)	(44, 28.898231059971955)	(46, 29.255147522555358)	(48, 29.810235518714038)	(50, 29.45137906191208)	(52, 29.2166329900829)	(54, 28.77794187154891)	(56, 28.15771492565606)	(58, 28.42953436948254)	(60, 27.903950149902915)	(62, 28.19262208149853)	(64, 28.61715616962332)	(66, 28.65280512659949)	(68, 27.056817256859013)	(70, 28.133479189268826)	(72, 28.972894241150613)	(74, 28.419832157348406)	(76, 28.195871881888166)	(78, 28.120803939190736)	(80, 28.244155274198114)	(82, 28.289692776762514)	(84, 28.28893400644509)	(86, 28.606180525021227)	(88, 28.81116406551147)	(90, 28.974839301427295)	(92, 28.99553789173683)	(94, 29.23817368774847)	(96, 29.228696407963685)	(98, 29.153311418916594)	(100, 28.763648454242137)
SRR20079532_2	(1, 31.915703015973293)	(2, 31.67203631505806)	(3, 31.576292968783513)	(4, 31.33074435803715)	(5, 31.87353072085836)	(6, 32.022543525148315)	(7, 31.3358718600047)	(8, 30.010860230489357)	(9, 30.284713763256757)	(10, 29.85915550466865)	(12, 29.718754610216102)	(14, 30.08424841000513)	(16, 30.588481360026567)	(18, 30.78856157386317)	(20, 30.092523754449086)	(22, 30.851004511812512)	(24, 29.81901269861465)	(26, 28.707444056433545)	(28, 28.22939284408665)	(30, 28.244544459903963)	(32, 27.085164620157954)	(34, 26.621746613001747)	(36, 25.758934325341528)	(38, 26.555101563344152)	(40, 28.655029793152902)	(42, 29.004129481289667)	(44, 29.537310259219367)	(46, 30.035694550430275)	(48, 30.573541990638084)	(50, 31.069638469643557)	(52, 30.36209294543359)	(54, 29.53588216840576)	(56, 28.881258996473136)	(58, 28.279642859509963)	(60, 27.074646321115996)	(62, 26.81960257058382)	(64, 27.439533518247476)	(66, 28.526641385752733)	(68, 29.557560657947363)	(70, 30.064857076493904)	(72, 30.60616304007059)	(74, 30.99202188790223)	(76, 31.03216799473038)	(78, 31.050736458466304)	(80, 31.26867157336038)	(82, 31.31559434516086)	(84, 31.332515463609788)	(86, 31.335825276878914)	(88, 31.484704901505797)	(90, 31.521681731459623)	(92, 31.426255688247252)	(94, 31.346641783432716)	(96, 31.382724841537115)	(98, 31.338528749506168)	(100, 31.647697783736817)
SRR20079533_1	(1, 5.148016748891507)	(2, 5.35214047884497)	(3, 5.595921708110093)	(4, 5.664373699485888)	(5, 5.7974831525590504)	(6, 5.7886001615909946)	(7, 5.778296854993899)	(8, 5.8344324229170335)	(9, 5.8779476439160385)	(10, 5.887811615593982)	(12, 5.891075031483162)	(14, 5.9023517959319385)	(16, 5.913798576976141)	(18, 5.907167929754559)	(20, 5.893074607193959)	(22, 5.874613513159735)	(24, 5.85537305101551)	(26, 5.793559229719503)	(28, 5.776704265911974)	(30, 5.749154806880707)	(32, 5.714333753108821)	(34, 5.703622707597034)	(36, 31.456944511634656)	(38, 31.228689911915918)	(40, 30.99408277786057)	(42, 29.96652981258959)	(44, 29.784579429010464)	(46, 29.97440043142315)	(48, 30.268999142718506)	(50, 30.005168319533485)	(52, 29.772926387540373)	(54, 29.16560981600727)	(56, 28.76568836381314)	(58, 28.710145274188037)	(60, 28.602300278411946)	(62, 28.665855760617728)	(64, 29.27478317007209)	(66, 29.525936223925875)	(68, 29.89144087998855)	(70, 30.111590374867866)	(72, 29.925609982399934)	(74, 29.58165528500367)	(76, 29.31252145502785)	(78, 29.09410341622342)	(80, 29.050458141007734)	(82, 29.033264550743674)	(84, 29.068549224242116)	(86, 29.02701831753592)	(88, 29.081485336709893)	(90, 29.166515886798482)	(92, 29.253906109211087)	(94, 29.306606983849324)	(96, 29.36972517599593)	(98, 29.43583873977928)	(100, 29.30973978347526)
SRR20079533_2	(1, 33.11982859919866)	(2, 33.36675889690826)	(3, 33.14306369904956)	(4, 33.47820703206693)	(5, 33.712312361109234)	(6, 33.76559526120116)	(7, 32.68418439428203)	(8, 31.468427316400884)	(9, 31.70547709214448)	(10, 30.995031904441646)	(12, 30.868008443656052)	(14, 30.574861466566162)	(16, 30.854956284670973)	(18, 31.033983759653708)	(20, 29.995164306746048)	(22, 30.849176472712337)	(24, 29.60193171952979)	(26, 28.05156091784888)	(28, 27.34880860494613)	(30, 26.8342473606052)	(32, 25.03332250041752)	(34, 24.023359227011273)	(36, 22.186405991269005)	(38, 22.8197855236431)	(40, 25.048026021975055)	(42, 25.41952263135417)	(44, 26.402131455452817)	(46, 27.57543642642719)	(48, 28.717641162291688)	(50, 29.598291272321685)	(52, 28.174101698910178)	(54, 27.363962405429316)	(56, 26.084165504930006)	(58, 24.10636633246419)	(60, 22.2909501478999)	(62, 21.268371509438925)	(64, 21.757238083377565)	(66, 23.33588885128588)	(68, 24.65384854838286)	(70, 25.39432071324122)	(72, 26.35690964175842)	(74, 27.384690422618437)	(76, 28.439788916020696)	(78, 29.403447530362115)	(80, 29.966339544176424)	(82, 30.467470484356213)	(84, 31.15813680847138)	(86, 31.691500203700123)	(88, 31.993048303562396)	(90, 32.047288680235255)	(92, 32.04975253121927)	(94, 32.247553200592165)	(96, 32.11768876953393)	(98, 32.03065800950384)	(100, 32.60977891114273)
SRR20079534_1	(1, 3.0040871004347216)	(2, 3.0352908870400164)	(3, 3.0532396042308156)	(4, 3.0641530225536884)	(5, 3.0744341773465207)	(6, 3.0732172400145075)	(7, 3.079865022525312)	(8, 3.088542905982502)	(9, 3.0813790261722813)	(10, 3.08852886553478)	(12, 3.092161498845875)	(14, 3.0928428300458486)	(16, 3.0885825148244956)	(18, 3.0896362873745633)	(20, 3.08666710216687)	(22, 3.0913820323060355)	(24, 3.0838180736328376)	(26, 3.07133611560816)	(28, 3.070004194399014)	(30, 3.065141470073303)	(32, 3.0631252617804527)	(34, 3.0603170244419067)	(36, 33.60734081038281)	(38, 33.706733140525905)	(40, 33.50538189581597)	(42, 33.0432805916973)	(44, 32.98201918478145)	(46, 33.01368778248873)	(48, 33.182536389743674)	(50, 33.013394273296996)	(52, 32.82231577746758)	(54, 32.5664343086589)	(56, 32.58190670558791)	(58, 32.45394646092855)	(60, 32.31979484993645)	(62, 32.346313972541054)	(64, 32.53205242043176)	(66, 32.66902844415687)	(68, 32.716857270134355)	(70, 32.998907483130836)	(72, 32.971681579742864)	(74, 32.8647681936177)	(76, 32.74251621016286)	(78, 32.686145921946704)	(80, 32.70115551164053)	(82, 32.647679913236146)	(84, 32.62485481778058)	(86, 32.61572212788919)	(88, 32.63015144406048)	(90, 32.64835430021222)	(92, 32.644479496771226)	(94, 32.61880565763232)	(96, 32.62339216739203)	(98, 32.60573192712587)	(100, 32.49117068614818)
SRR20079534_2	(1, 33.75403056915837)	(2, 33.58211134636661)	(3, 33.10299776860337)	(4, 33.452818331681485)	(5, 33.63042024094591)	(6, 33.78094566405849)	(7, 32.07252112939588)	(8, 30.666838206452518)	(9, 30.80451410739849)	(10, 29.850987102592516)	(12, 29.67488027931919)	(14, 29.33075511301378)	(16, 29.64075401046915)	(18, 29.93763440033839)	(20, 28.65853778934776)	(22, 29.677793302735996)	(24, 28.301069320498492)	(26, 26.48076340426765)	(28, 25.61393749429145)	(30, 25.036328993406308)	(32, 23.15308595739448)	(34, 22.08527842799009)	(36, 20.333648312394217)	(38, 20.93161382602891)	(40, 23.26680260477336)	(42, 23.677441782868826)	(44, 24.76789286005499)	(46, 26.13477677526165)	(48, 27.438591642438016)	(50, 28.476343776705054)	(52, 26.88789944835073)	(54, 25.953437489141493)	(56, 24.55271334425636)	(58, 22.530457414031076)	(60, 20.84514095173777)	(62, 20.173501431814685)	(64, 20.728186742027887)	(66, 22.157630152676866)	(68, 23.550763035061486)	(70, 24.41396439136351)	(72, 25.547637868148712)	(74, 26.722757071391356)	(76, 27.879234614462383)	(78, 29.009393627328215)	(80, 29.668412719315736)	(82, 30.270168100197424)	(84, 31.06328042472397)	(86, 31.710614193504135)	(88, 32.128339938470354)	(90, 32.21874999448688)	(92, 32.24488054958232)	(94, 32.476381213540485)	(96, 32.31598642944415)	(98, 32.08381225069251)	(100, 32.609197802933075)
SRR20079535_1	(1, 3.618128137025502)	(2, 3.605360003798224)	(3, 3.7112023082993013)	(4, 3.6809653882141595)	(5, 3.7815124249875613)	(6, 3.79743967611592)	(7, 3.710243034242501)	(8, 3.7265345355345003)	(9, 3.8269071748091097)	(10, 3.7857969014382498)	(12, 3.769990598692739)	(14, 3.780895857529596)	(16, 3.791639364003525)	(18, 3.7879836610794486)	(20, 3.7859011067245367)	(22, 3.763697506806566)	(24, 3.7656736019968076)	(26, 3.715322866322122)	(28, 3.7126985908342554)	(30, 3.704110904398265)	(32, 3.687467768807342)	(34, 3.677883897397133)	(36, 30.564810698585656)	(38, 30.837090845955668)	(40, 30.46718314506464)	(42, 28.9852855582415)	(44, 28.99215265851175)	(46, 29.344107094637465)	(48, 29.770039388978674)	(50, 29.471508252915214)	(52, 29.197799256335312)	(54, 28.804412184109868)	(56, 28.412244604924677)	(58, 28.49116474288727)	(60, 28.09228832264263)	(62, 28.287376852344536)	(64, 28.5301081535862)	(66, 28.711116120071704)	(68, 27.545001682193615)	(70, 28.42070429593867)	(72, 28.879320909705317)	(74, 28.27780657088697)	(76, 28.102891427175358)	(78, 28.028813339535343)	(80, 28.070293732359218)	(82, 28.230819393549254)	(84, 28.24858094704595)	(86, 28.424018375871345)	(88, 28.518863913438423)	(90, 28.65461354629209)	(92, 28.743117368561336)	(94, 28.86199485782447)	(96, 28.86321886801322)	(98, 28.774575469662096)	(100, 28.517222900055952)
SRR20079535_2	(1, 35.142129863554885)	(2, 34.132939776896485)	(3, 33.494019055634325)	(4, 33.01695460987502)	(5, 33.45256636837611)	(6, 33.75470017065665)	(7, 32.697976667031384)	(8, 30.977735194111908)	(9, 31.136835883757715)	(10, 30.5061832665395)	(12, 30.311555423718303)	(14, 30.671108768248438)	(16, 31.232282686461456)	(18, 31.446843302822845)	(20, 30.512717055074308)	(22, 31.5275717820749)	(24, 30.316008267811334)	(26, 28.915928170242402)	(28, 28.35639940762222)	(30, 28.23154326799603)	(32, 26.692399225438596)	(34, 26.076755213645132)	(36, 24.853220346151225)	(38, 26.098873444301177)	(40, 28.934898638130885)	(42, 29.421770365889376)	(44, 30.228315919965176)	(46, 30.922379932124638)	(48, 31.662625768206706)	(50, 32.355494750468)	(52, 31.373294003237135)	(54, 30.368007686315025)	(56, 29.461351840173826)	(58, 28.741080922350235)	(60, 27.460947564275486)	(62, 27.319603772218535)	(64, 28.00772398924876)	(66, 29.3699675196576)	(68, 30.730149357340807)	(70, 31.484482754940863)	(72, 32.2675764363118)	(74, 32.81203036004082)	(76, 33.041876455420564)	(78, 33.20388198242273)	(80, 33.48478055739275)	(82, 33.60778382439353)	(84, 33.66818380363043)	(86, 33.738403763017736)	(88, 33.88457558719478)	(90, 33.920951149181946)	(92, 33.83321421371426)	(94, 33.760085660852766)	(96, 33.78083059701284)	(98, 33.70894305164812)	(100, 33.900282885718966)
SRR20079536_1	(1, 32.17855839621138)	(2, 33.42987401221679)	(3, 33.492073626696154)	(4, 33.308242981073334)	(5, 33.83210933921754)	(6, 34.21420580026904)	(7, 34.50289045588233)	(8, 34.698919924257524)	(9, 34.22909038634083)	(10, 34.65395487203587)	(12, 34.5243939389177)	(14, 34.669741908268435)	(16, 34.839916538334734)	(18, 34.788036210449455)	(20, 34.74543569388763)	(22, 34.46331860642053)	(24, 34.60544569989348)	(26, 34.523169401169135)	(28, 34.58707036875441)	(30, 34.47369506341318)	(32, 34.35906879977094)	(34, 34.630229868295174)	(36, 35.609391902978984)	(38, 35.539547622513474)	(40, 35.58891355075836)	(42, 35.2366424086141)	(44, 35.444468570631344)	(46, 35.57753609065044)	(48, 35.53312473743857)	(50, 35.48433286855759)	(52, 35.50380946116196)	(54, 35.496287153151336)	(56, 35.44936346105677)	(58, 35.411355166231246)	(60, 35.43870294722001)	(62, 35.46592735144634)	(64, 35.34019046491311)	(66, 35.19312873612787)	(68, 33.79702652899999)	(70, 33.380679940376886)	(72, 34.77613008298724)	(74, 34.92212869234355)	(76, 34.96055105102452)	(78, 35.010436236866184)	(80, 35.06685494964598)	(82, 35.07540739467569)	(84, 35.04086510665458)	(86, 35.122765866743876)	(88, 35.18787634043852)	(90, 35.20938813337136)	(92, 35.17994242221651)	(94, 35.194610462080675)	(96, 35.188812402475136)	(98, 35.178565411700475)	(100, 35.33220975867802)
SRR20079536_2	(1, 34.49824103170508)	(2, 34.71147143618031)	(3, 34.97348165295753)	(4, 34.84338353159225)	(5, 35.03754814189384)	(6, 35.09281560832536)	(7, 34.83042915813682)	(8, 34.415328830907455)	(9, 34.63892249692546)	(10, 34.332636326937106)	(12, 34.47536024022954)	(14, 34.58961427357447)	(16, 34.774797082150954)	(18, 34.91639102014349)	(20, 34.69922599938927)	(22, 34.94791159914442)	(24, 34.41354729691061)	(26, 33.859606521766594)	(28, 33.601252541755)	(30, 33.88810996856637)	(32, 33.811257800364174)	(34, 33.749222876960346)	(36, 33.56263373319974)	(38, 33.39832542740207)	(40, 33.923827640489236)	(42, 34.13138156498307)	(44, 34.40044059985563)	(46, 34.4506073577576)	(48, 34.57342409950945)	(50, 34.68594972386607)	(52, 34.39512544471414)	(54, 34.06557618624342)	(56, 33.82363047680977)	(58, 33.523612139693896)	(60, 32.66057368874458)	(62, 32.228908409530064)	(64, 32.87257882332945)	(66, 33.64373213770308)	(68, 34.21543795788832)	(70, 34.429390618648625)	(72, 34.603634749549876)	(74, 34.699910048748656)	(76, 34.60202027673466)	(78, 34.484938093058744)	(80, 34.544174818892984)	(82, 34.47018030648852)	(84, 34.456267705941585)	(86, 34.35044226421424)	(88, 34.4086046601895)	(90, 34.3975653192453)	(92, 34.26177110531597)	(94, 34.20044243156624)	(96, 34.17250483846196)	(98, 34.10428057858736)	(100, 33.574961579514834)
SRR20079537_1	(1, 34.35227943223219)	(2, 34.62090928151402)	(3, 34.688391558634294)	(4, 34.93235060569726)	(5, 35.07433485054546)	(6, 35.11904741155477)	(7, 34.96020252962101)	(8, 35.13607798528446)	(9, 35.11038551268322)	(10, 35.19054511471877)	(12, 35.15383598012433)	(14, 35.177390788152316)	(16, 35.20157689927909)	(18, 35.184057533422155)	(20, 35.17002456007427)	(22, 35.124930987267824)	(24, 35.10865936135605)	(26, 35.04435282333202)	(28, 35.05701951118736)	(30, 34.99500006920496)	(32, 34.99301516819114)	(34, 34.998859655912895)	(36, 35.89874990629823)	(38, 35.86985557510516)	(40, 35.87194577140576)	(42, 35.76313099635181)	(44, 35.78361531225269)	(46, 35.82492728943451)	(48, 35.83483298151603)	(50, 35.80109523133673)	(52, 35.81937233621284)	(54, 35.72406416169956)	(56, 35.74722970926105)	(58, 35.66811616006452)	(60, 35.690655132135895)	(62, 35.702080438315434)	(64, 35.68571515154163)	(66, 35.60653948478994)	(68, 35.531845333037694)	(70, 35.585782698371645)	(72, 35.712039321895176)	(74, 35.71542782139737)	(76, 35.70869119359075)	(78, 35.68602758006812)	(80, 35.6783559729228)	(82, 35.66429765591228)	(84, 35.652708063290994)	(86, 35.62762973430965)	(88, 35.6040896684746)	(90, 35.61505853228003)	(92, 35.59770864668002)	(94, 35.57785146992131)	(96, 35.56881669955405)	(98, 35.55535990599872)	(100, 35.52479893538931)
SRR20079537_2	(1, 32.53337345512724)	(2, 33.7243084245002)	(3, 34.30860366417238)	(4, 34.50647194610009)	(5, 34.6886332633936)	(6, 34.578732185487766)	(7, 34.52312368670757)	(8, 34.66648459779354)	(9, 34.753494722736704)	(10, 34.726465312675735)	(12, 34.80522466752139)	(14, 34.79662838521229)	(16, 34.84301698802549)	(18, 34.85715505039916)	(20, 34.800907559079256)	(22, 34.85030042645639)	(24, 34.71788543450724)	(26, 34.5621443953972)	(28, 34.5405999916954)	(30, 34.49970100890591)	(32, 34.37614655971851)	(34, 34.3533542879142)	(36, 34.21768348829634)	(38, 34.16698570613579)	(40, 34.301058311645896)	(42, 34.360407895939446)	(44, 34.432378517958185)	(46, 34.45136908699748)	(48, 34.429645142281835)	(50, 34.513566728578986)	(52, 34.41547152387277)	(54, 34.31716532132839)	(56, 34.215247963235086)	(58, 34.16363513356435)	(60, 34.0329577682941)	(62, 34.00580139680085)	(64, 34.01612603667506)	(66, 34.10228399599987)	(68, 34.13712813878456)	(70, 34.14469716133122)	(72, 34.17614289542406)	(74, 34.280749736134744)	(76, 34.30410803138818)	(78, 34.29911010554144)	(80, 34.378111564853114)	(82, 34.36859369361234)	(84, 34.35808148745164)	(86, 34.331957739819174)	(88, 34.36947865569906)	(90, 34.3736876328424)	(92, 34.28680219481612)	(94, 34.30577973908089)	(96, 34.27041779201212)	(98, 34.24130363604495)	(100, 34.18778233189716)
SRR20079538_1	(1, 33.69876050504013)	(2, 33.972649380780744)	(3, 34.04574590408841)	(4, 34.29468446286077)	(5, 34.44023514044145)	(6, 34.48811507834409)	(7, 34.33019660781689)	(8, 34.50759781899089)	(9, 34.48327402438934)	(10, 34.55473010031274)	(12, 34.51594660190017)	(14, 34.537231199110224)	(16, 34.56161652446754)	(18, 34.54086465448141)	(20, 34.529409766027044)	(22, 34.48323702503697)	(24, 34.46990661442776)	(26, 34.393411234643565)	(28, 34.404961924850824)	(30, 34.34461942331326)	(32, 34.33877369219623)	(34, 34.34287292698141)	(36, 35.80275835514919)	(38, 35.77166284148514)	(40, 35.77458922780705)	(42, 35.658702820857094)	(44, 35.68270096014773)	(46, 35.724309413626244)	(48, 35.73673531918122)	(50, 35.70004836948916)	(52, 35.718331855557835)	(54, 35.617638016439116)	(56, 35.63703436461718)	(58, 35.55650006937968)	(60, 35.581484217596156)	(62, 35.594387610986516)	(64, 35.581859171237674)	(66, 35.50907390000752)	(68, 35.432860960203556)	(70, 35.484320991962896)	(72, 35.60784709281816)	(74, 35.60891225417663)	(76, 35.60540956758426)	(78, 35.58113944555503)	(80, 35.56885278728568)	(82, 35.5536662069195)	(84, 35.54575597066454)	(86, 35.51217247887371)	(88, 35.49403035472635)	(90, 35.49750401538729)	(92, 35.481485246866825)	(94, 35.458591114428714)	(96, 35.450049766728284)	(98, 35.433732868240604)	(100, 35.419651052179304)
SRR20079538_2	(1, 33.63811605230346)	(2, 34.332476227935935)	(3, 34.72000784116607)	(4, 34.82426343450054)	(5, 34.95786223468411)	(6, 34.87953937241865)	(7, 34.79978272774739)	(8, 34.86297565463236)	(9, 34.87875514477383)	(10, 34.8154142204794)	(12, 34.87398239487536)	(14, 34.834936498483444)	(16, 34.88046298411888)	(18, 34.89691423656401)	(20, 34.802247622222545)	(22, 34.875329147507635)	(24, 34.70553804085439)	(26, 34.51422608839325)	(28, 34.46376083561526)	(30, 34.419366434987005)	(32, 34.26802559273359)	(34, 34.21320140382126)	(36, 34.06940926464814)	(38, 34.047507122024925)	(40, 34.20696310299597)	(42, 34.2631648375568)	(44, 34.364734247486815)	(46, 34.407598151665006)	(48, 34.42328098152288)	(50, 34.53475738465059)	(52, 34.39154030518747)	(54, 34.27790761534748)	(56, 34.15083505747638)	(58, 34.042226009639876)	(60, 33.889702967891466)	(62, 33.856112062237685)	(64, 33.88845074482526)	(66, 33.993155123451885)	(68, 34.071414107190456)	(70, 34.116616075566995)	(72, 34.17904696021963)	(74, 34.30730546307505)	(76, 34.35587448844875)	(78, 34.389920655669556)	(80, 34.47484723710775)	(82, 34.48937167112348)	(84, 34.51100543229224)	(86, 34.50705521798042)	(88, 34.55282638920013)	(90, 34.554537925114616)	(92, 34.47619590023206)	(94, 34.50630825593399)	(96, 34.47094915922696)	(98, 34.43915174432319)	(100, 34.40722282317283)
SRR20079539_1	(1, 31.403862703608954)	(2, 32.63348046058167)	(3, 32.63723999562856)	(4, 32.59723971524457)	(5, 32.9955567103694)	(6, 33.401570723833565)	(7, 33.76479399901802)	(8, 33.98089485823563)	(9, 33.43763049405251)	(10, 33.876114406862015)	(12, 33.80439425429489)	(14, 33.939460318178476)	(16, 34.089804441728404)	(18, 34.03197102295229)	(20, 33.97317888211542)	(22, 33.73336040525682)	(24, 33.86884823993732)	(26, 33.82949945404777)	(28, 33.87109425904231)	(30, 33.7677337295244)	(32, 33.679814232864636)	(34, 33.9202984623806)	(36, 35.76473631852268)	(38, 35.71198831037553)	(40, 35.747437886519975)	(42, 35.417454826255494)	(44, 35.63081345339209)	(46, 35.74949927867274)	(48, 35.69731884294802)	(50, 35.66426383343452)	(52, 35.69654702623751)	(54, 35.68797075090055)	(56, 35.65148288731784)	(58, 35.61360270852508)	(60, 35.653352599365846)	(62, 35.659563719370084)	(64, 35.52294524475023)	(66, 35.371976782550156)	(68, 34.017146799692)	(70, 33.59050652169672)	(72, 34.969394243591395)	(74, 35.11493513861818)	(76, 35.15678714013354)	(78, 35.20424188250915)	(80, 35.26268044122496)	(82, 35.27129324693408)	(84, 35.23874815090834)	(86, 35.31725752182727)	(88, 35.37660233631756)	(90, 35.39261398840253)	(92, 35.35739386985168)	(94, 35.374832469199504)	(96, 35.37301111974671)	(98, 35.356684780446244)	(100, 35.526700933351954)
SRR20079539_2	(1, 35.10723381124996)	(2, 35.155222964213124)	(3, 35.320545646353594)	(4, 35.13440126708072)	(5, 35.323793639935346)	(6, 35.40315106993573)	(7, 35.11582216390802)	(8, 34.67830223035902)	(9, 34.885154878697286)	(10, 34.5522097284959)	(12, 34.67321015448839)	(14, 34.78694672353788)	(16, 34.96243778582041)	(18, 35.10631427922358)	(20, 34.87625077543696)	(22, 35.13352960743374)	(24, 34.63219706661)	(26, 34.048393160797346)	(28, 33.78751402318202)	(30, 34.04914669275937)	(32, 33.91156442156624)	(34, 33.83151774081878)	(36, 33.634703761211114)	(38, 33.5468054139853)	(40, 34.130986754959395)	(42, 34.327374131088746)	(44, 34.60768169935126)	(46, 34.69436794670755)	(48, 34.83108967898403)	(50, 34.947719270047585)	(52, 34.653570477883505)	(54, 34.32255053962709)	(56, 34.06776481248215)	(58, 33.765283973292824)	(60, 32.881944331757445)	(62, 32.430643182054894)	(64, 33.11924366316279)	(66, 33.92345538135763)	(68, 34.488051084759704)	(70, 34.72002962714349)	(72, 34.91392384145085)	(74, 35.02115139808072)	(76, 34.95780269659068)	(78, 34.87490861164929)	(80, 34.92831498669625)	(82, 34.875834187700576)	(84, 34.86081191842527)	(86, 34.784042488700834)	(88, 34.83973183849527)	(90, 34.8399246345635)	(92, 34.72304850411423)	(94, 34.65171756973022)	(96, 34.6312766402404)	(98, 34.574818607526815)	(100, 34.11562146018203)
