"DRR456169","DRR456170","DRR456171","DRR456172","DRR456173","DRR456174","DRR456175","DRR456176","DRR456177","DRR456178","DRR456179","DRR456180","DRR456181","DRR456182","DRR456183","DRR456184","DRR456185","DRR456186"
8.363,15.363,333.113,116.301,133.56,97.904,33.171,0,260.741,2.391,37.921,49.995,48.502,3.831,25.288,50.439,16.418,131.94
5821.59,4134.784,3089.31,4026.689,3572.542,4601.94,6178.068,4793.1,4122.991,3100.008,2807.123,3800.689,3205.03,3491.793,2681.588,2610.76,1825.667,2455.458
6552.243,6296.74,4503.557,5167.978,5307.659,6533.464,8223.679,6878.57,5194.859,5323.485,4938.002,5032.697,5384.782,6148.716,4507.235,4399.895,3011.939,4165.732
10.089,21.215,12.26,4.737,11.53,23.013,29.679,31.306,19.158,25.101,58.22,33.409,9.363,18.194,16.256,32.426,10.3,15.604
4972,4460.371,3696.696,4106.981,3982.71,5225.592,6123.358,5119.047,4474.555,5150.305,4538.232,4393.021,5836.175,4777.587,5030.084,4613.799,5310.935,4272.427
0,9.312,7.191,1.084,4.566,11.739,0,0,2.881,23,2.635,125.961,231.49,24.474,9.372,119.039,0,6.198
3371.99,3769.726,7069.724,3289.273,3781.9,3500.217,4093.008,3340.137,5026.501,1762.9,1228.023,2395.975,2434.554,1557.542,1753.188,1024.237,1550.692,797.883
476.238,656.848,465.915,599.94,1120.492,903.977,757.186,669.93,546.467,3080.691,3302.767,3968.006,3606.482,3995.951,3310.446,4034.514,2255.972,3178.507
211.176,122.999,180.667,305.228,197.121,280.649,355.632,84.036,220.415,560.965,720.79,383.508,460.155,379.503,594.143,440.472,267.098,422.619
239.253,286.247,246.186,254.021,252.414,245.902,309.317,303.441,215.387,480.217,541.296,581.874,923.053,735.524,546.758,683.617,613.583,541.678
1363.393,1044.349,897.905,1157.815,1079.23,1362.445,1648.545,1331.969,1153.189,1950.703,1575.129,1617.443,1693.316,1734.467,1670.413,1498.292,1399.687,1489.907
69.357,200.561,552.354,76.939,44.232,144.389,17.437,3.221,208.389,9.544,52.686,6.004,12.834,172.208,87.078,15.57,4.809,127.034
273.653,483.056,614.098,177.788,408.402,398.677,447.532,404.8,376.95,638.819,574.068,366.318,1086.023,511.972,809.067,474.89,706.647,402.487
106.019,92.835,139.345,60.818,51.358,40.057,8.915,59.426,82.697,61.29,83.517,105.489,195.819,206.468,88.262,98.315,63.769,92.014
492.947,353.141,310.576,499.774,464.38,434.857,752.175,689.729,585.662,1403.235,1049.284,1510.089,826.895,875.443,1037.465,1151.951,691.802,894.627
5036.521,4727.999,2337.516,4557.786,4862.685,5653.208,6644.048,5804.57,4291.993,4683.636,4579.888,3978.705,4312.245,6035.789,3817.4,4329.65,2603.515,3810.711
1031.439,875.423,882.181,1028.294,1142.746,942.821,995.762,908.171,689.281,372.907,473.109,552,1066.31,1178.651,728.829,698.111,516.689,615.291
10.584,32.546,168.185,31.686,48.514,36.092,20.832,3.598,92.34,5724.054,4817.683,1755.474,5106.677,2268.938,7118.497,3691.465,9566.263,4775.926
610.174,616.967,558.654,857.476,916.099,1106.127,935.143,902.09,947.126,2192.711,1644.703,1542.422,2485.432,1050.034,2348.805,2146.811,2086.225,2132.13
0,23,10,32.117,25,32,0,42,10.324,48.584,61,62.175,47,18.9,33.981,39,0,44
8,3,16,33,30.001,20.999,45.001,8,12,14,7,3,13,3,3,0,5,3
107.055,180.599,238.195,0,100.2,0,54.43,0,64.55,0,0,130.539,0,316.972,0,86.005,96.361,0
224.196,289.713,216.722,242.252,186.845,161.612,215.469,160.239,160.195,291.798,297.251,212.001,403.126,335.562,331.447,310.796,403.956,233.539
307.931,544.935,946.947,234.811,319.259,384.459,375.049,385.342,385.213,581.795,603.407,724.594,1227.391,570.154,658.724,739.758,388.099,366.223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,16.387,13.243,63.636,44.241,60.338,45.935,18.645,19.001,213.726,263.692,282.479,692.944,207.06,399.671,353.966,324.182,255.061
12,30.563,1.4,7,10,0,3.835,7.321,14,21.9,50.685,11.867,14,37,0,20.017,13,13.292
0,0,0,0,0,0,0,0,0,50.16,45.429,0,0,16,46.173,22.229,36.639,25.935
375.099,345.152,322.577,344.309,302.074,302.642,499.863,367.813,236.767,414.499,282.638,342.648,484.318,440.263,246.639,298.816,184.474,230.803
2,0,0,0,0,0,0,2,2,1,0,1,0,0,1,0,0,0
37.007,0,0,60.001,31,22.272,35,10.992,54,217.105,86.177,26.285,25.154,8.554,10.645,54,22.132,30
0,28.724,0,12.147,26.997,0,29,27,15.003,24,0,0,5.949,7.703,0,23.444,0,0
782.891,704.113,587.267,691.906,648.08,804.21,941.718,776.716,747.395,989.922,1009.728,937.062,1049.867,898.403,869.243,720.106,987.873,866.689
3865.221,3655.591,3583.174,2956.734,3610.042,3620.113,4133.685,3749.781,3276.445,2937.592,2753.992,2458.072,3937.387,3944.116,2810.763,2620.586,2444.186,2570.913
130.2,109.647,11.752,76.369,181.927,116.319,97.947,44.042,130.249,188.12,205.17,169.4,22.127,27.796,66.833,105.368,71.446,0
1631.044,1907.175,1328.231,803.124,830.033,1353.678,1452.604,1010.054,1078.965,405.895,441.324,677.561,587.247,2026.525,582.402,415.357,202.24,467.918
140.341,136.332,84.369,216.73,340.6,374.793,357.191,362.107,154,1036.764,421.183,120.4,101.262,50.734,117.706,106.73,109.862,74.522
3480.421,2618.114,2447.103,2899.206,2667.81,2875.55,3801.661,3008.192,2662.659,1648.103,1318.988,3470.019,1794.238,2280.654,1076.446,1374.548,1290.886,944.252
1016.421,800.411,456.075,1515.896,1427.533,2084.042,1928.474,1658.537,1342.338,953.35,781.689,814.021,1008.129,462.553,864.538,665.948,1375.739,485.917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772.981,469.598,655.332,678.417,603.519,786.376,1025.947,862.575,682.868,1082.066,1045.6,813.797,1209.961,920.337,1206.669,1095.2,1513.932,1000.309
2,0,38.752,21,16.842,36.001,2,0,15.273,0,26,33.931,25.086,7,14,47.331,31,6.746
8,50,187,9,32.805,31,0,6,29,24.455,7.022,29.234,46.804,16.489,6.414,42.43,34.926,0
0,0,0,0,0,0,0,0,0,3.516,5.771,0,1.639,4.024,8.271,13.824,11.303,1.251
535.764,745.496,821.165,355.36,473.134,637.04,934.633,423.994,708.108,284.051,491.11,49.837,466.681,614.326,334.644,389.785,373.825,197.524
0,1,0,0,0,0,0,0,0,0,6.298,0,11.19,0,4.919,0,0,2.35
2,1,4,7,3,2.154,0,0,11,9,29,172.155,393.337,13,85.132,191.02,74.035,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,3,0,11,1.598,0,1,5,0,0
0,4.522,21.429,30.414,25.893,48.494,22.895,1.214,44.302,81.222,58.531,367.073,515.752,96.5,156.192,218.137,26.734,195.657
2,9,1,3.943,7,6,0,2,4,4,11.002,4.01,18,8.005,7.005,5,6.001,5.014
3046.619,3043.779,3818.092,2973.877,3036.872,3126.067,4117.285,2746.303,2527.797,9876.178,7461.191,8142.655,9056.666,4807.707,5474.696,5510.328,6624.924,4114.773
0,0,1,0,0,0,2,0,0,4,3,1,26,4,9,9,11,2
0,0,1,0,0,2,0,3,2,0,2,0,0,0,1,2,3,0
378.339,359.211,482.065,280.548,236.156,342.46,406.211,239.987,262.576,81.539,307.393,164.238,274.215,292.109,120.674,270.827,93.752,93.304
0,0,0,0,3,1,2,0,0,23,89.005,76.651,25,1,8,0,0,27
0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2,4,6,10,25.128,12,4,1,8,23,62,242.666,368,158.08,100,161.29,72,71
0,0,0,0,0,0,0,0,0,0,9.149,0,0,0,58.017,0,0,14.2
0,51,266.475,12,22,23,0,1,36,2,10,35,3,3,15,11.039,10,1
2,2.62,0,0,0.754,3,0,1,2.828,21.049,0,5.185,8.241,3.03,4.094,4.46,16.223,9.257
1,8,0,5,6.538,0,0,3.936,4,23.161,26.842,24.344,15.112,8.698,28.652,16.619,0,24.965
234.007,1295.543,99.565,62.913,38.791,46.087,216.296,351.223,51,53,16.009,23,0,39.654,46.014,12.28,86.972,24.002
0,0,0,5.727,5.239,8.581,3.892,17.324,39.9,131.081,93.398,277.754,17.314,19.381,61.487,48.902,64.718,29.988
21,15,21.731,21,22,15,19,13,26,50.009,33,44,28,8,14,17,13,9
71,19,14.981,117,35,116,204,67.444,176.025,55,66,15.26,39,13,53,34.041,34.052,2.585
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2.001,1,13,0,3,2,1,1,3,0,0,4,6,14,10,8,5,3
12,33,17,0,17,25.717,11,15.095,16,1,11,35,0,11,3,2,0,1
15.113,17.543,16.628,4.423,8.003,11.825,29.872,39.005,11.001,8.8,9.82,14.548,13.89,0,1.474,6.721,2.381,1.058
223.965,440.744,152.502,160.829,132.117,229.522,187.519,287.497,82.542,0,5.185,7.562,24,12.955,3.979,19,6,0
3.742,6.435,0,14.849,2.748,10.292,5.438,25.669,10.399,16.144,14.661,2.482,3.328,2.244,9.064,2.454,4.352,10.736
0,0,0,0,0,3,1,2,7,1,25,82,0,0,1,2,0,0
263.472,178.449,276.778,243.473,229.907,305.606,195.022,245.176,93.313,226.423,191.581,166.331,283.784,172.675,867.271,60.877,359.011,158.935
4,2,12,6,2,3,0,4,12,1,2,0,0,0,0,0,0,1
891.732,865.765,1229.993,879.137,512.024,1061.709,1322.167,748.691,1067.572,2563.233,2882.79,2039.645,1637.856,858.287,2880.753,2258.179,4319.601,1362.236
324.157,160.193,190.683,198.223,159.745,182.753,326.834,309.125,206.929,265.184,214.137,208.81,231.121,275.348,270.13,251.616,221.163,224.51
1697.358,881.813,1807.947,456.52,612.884,1157.78,1884.119,791.866,1269.037,657.137,302.752,368.472,670.128,419.436,393.507,39.235,384.006,157.96
6,10,12,1,0,5,4.501,8,2,67,32,39,27,16.473,0,44,8,21.32
373.199,324.144,712.777,263.099,221.327,431,514.913,330.327,501.063,207.999,73.023,98.001,112.371,115,93.002,70.007,144,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,13,14.004,63,78,68,73,77.007,65,192,200,297.137,189,39,165.03,327.844,237.234,499.425
1857.03,1785.047,3951.424,691.005,1637.121,3221.805,1800.792,2348.013,1776.694,4050.117,2477.891,909.097,4196.269,1846.748,4299.997,3079.549,5394.149,3062.576
199.717,56.445,270.389,27.283,22.491,27.615,56.463,0,57.885,38.294,33.699,34.877,9.594,17.824,0,16.409,130.249,18.882
0,0,0,15.221,0,0,7.915,0,0,0,0,114.786,66.563,0,0,40.139,0,7.534
3336.195,2740.969,6467.81,1646.412,1501.886,1919.303,2766.193,1891.022,2655.516,708.191,661.207,652.136,775.796,1195.261,614.392,539.558,661.251,324.76
359.894,434.7,300.988,403.31,403.004,420.611,500.188,411.068,235.474,972.537,554.043,296.762,578.959,584.578,513.64,262.658,449.534,338.705
132.724,123.476,114.606,155.072,140.098,125.244,165.311,127.123,92.218,148.376,120.276,92.788,105.526,113.747,87.058,87.94,72.407,101.456
76.324,644.89,847.515,176.21,541.093,415.272,113.847,112.397,311.529,418.646,511.511,1641.253,2412.606,766.122,867.763,1182.716,578.824,478.038
303,321.984,129.037,228.999,358.147,364.001,375.032,375.041,258.193,400.342,291.001,255.436,332.195,282.397,203.067,214.984,265,182.31
15,12,31.127,5.039,27.694,11,0,6,5.396,14,48,158.945,426.401,36,120.746,176.235,67.061,38.283
49.956,22.425,17.288,106.797,101.511,118.856,118.473,82.859,121.255,469.052,508.794,926.933,123.029,148.412,333.421,476.924,115.414,127.219
24.88,0,8.261,49.935,2.336,33.652,51.846,2.015,72.645,12.905,10.731,25.774,19.033,11,0.855,3.773,31.946,3.716
5.015,3,15.531,2,21,34,10,9,13.358,151.071,249.787,305.709,70.31,78.447,71.926,87.004,34,121.177
154.732,123.221,198.433,171.277,149.84,199.399,109.673,144.733,135.849,170.045,170.625,223.583,393.566,329.298,234.458,281.394,174.099,196.078
91.446,63.771,38.819,14.508,17.486,22.19,0,81.035,4.017,91.926,104.887,108.692,7.494,8.976,79.853,146.421,0,38.182
10.288,61.049,92.018,22.001,37.001,35,15,36,37,35,11,8,26,15.046,12,17.008,12,6.27
500.551,299.641,429.793,570.884,284.914,422.734,450.366,417.434,380.737,656.682,619.289,729.267,832.647,528.144,371.648,603.763,564.12,272.03
1591.429,1383.217,2256.639,1410.426,1758.678,1780.187,2140.583,1757.938,1856.443,3240.594,2949.206,2956.74,5484.251,3760.178,3951.586,3417.974,3342.615,3665.091
699.74,568.368,381.453,648.711,545.398,883.012,871.24,840.234,673.867,843.357,977.886,1158.417,1325.98,1359.301,994.982,844.388,529.712,1068.627
1,0,3,1,1,5,2,5,15,4,1,2,2,0,4,0,2,3
17.116,0,2.543,6.036,11.666,14.533,5.887,7.771,13,53.611,23.409,116.692,2.613,5.807,0,2.525,0,0
1993.106,1602.691,1496.916,1564.316,1921.735,2423.032,2374.525,1925.353,1763.167,1695.199,1240.66,2128.739,1854.815,1830.706,1546.127,1374.093,618.789,1502.806
173.669,222.163,177.169,154.131,135.07,155.147,160.21,153.985,85.974,122.767,150.938,86.231,234.435,240.001,169.904,103.983,111.164,97.063
275.875,285.069,300.744,300.949,306.465,473.228,322.296,361.522,335.683,438.376,251.531,241.519,474.18,432.395,455.368,174.124,532.161,370.34
23.723,19.833,7.433,34.153,17.463,53.617,38.252,27.545,21.714,134.919,44.341,82.942,32.355,37.311,60.569,57.382,4.546,94.027
13,6,3.013,23.353,8.014,17,16,15,12,38.132,57.977,55,31.692,18,18.1,14.15,31,27.267
32.968,28.722,45.383,27.204,24.244,28.956,46.74,24.259,14.592,82.472,96.164,101.663,106.456,74.474,89.609,72.119,97.604,115.097
3.936,0,3,2.608,4,0,1.5,5,5,8.665,4.001,5.239,10.001,7,15,6.237,8,4.655
0,1,0,2,0,2,2,1,2,110.013,74,25,76.044,15,75.22,43.001,152,34
114.966,70.178,48.089,227.888,153.757,241.431,164.611,156.624,231.414,473.273,240.994,522.727,215.425,125.952,187.842,236.32,93.372,287.425
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,1,0,1,0,18,0,1,0,0,0,0,0,1
1,1,2,3,2,5,0,2,1,67.513,10,8,28,40,12,7,4,5
276.973,190.758,51.289,334.037,112.051,160.128,259.761,133.276,304.736,247.435,298.484,200.863,471.313,667.872,243.196,415.289,195.116,281.161
0,49.307,39.996,22.678,164.19,59.785,2.023,13.707,25.888,14.956,65.861,95.656,318.861,90.019,57.422,98.775,4.282,39.526
174.062,56,44,181.001,126.001,200.056,276.233,259,136.119,229.395,255.291,195.009,301.043,388.779,226,238.075,209,185.009
61.753,102.833,194.399,9.276,49.643,15.995,5.356,40.002,9.127,5.912,8.754,44.268,0,23,0,26,15,0
228.714,425.307,190.244,244.11,271.824,359.821,450.248,377.055,136.996,169.622,0,173.369,295.057,173.649,180.421,112.176,199.285,171.489
228.359,46.472,281.887,112.857,145.287,209.385,265.15,34.436,101.57,21.984,168.64,111.992,20.963,4.796,5.647,6.69,19.009,7.888
80.059,42.01,63.003,137.296,90.064,152,137.895,120.178,127.023,105.061,56.103,100.001,67,39.033,40,61,36,66.397
45.136,26.521,37.858,18.441,114.046,26.733,27.55,27.021,41.901,11.872,9.854,86.23,1.552,0,136.336,43.185,1.807,0
981.397,1058.113,1271.642,1246.334,838.047,1278.226,1876.1,1387.712,1153.417,1575.737,931.512,2236.393,1768.121,2026.451,1683.906,2080.332,1174.64,1485.323
16.171,5.856,15.35,26.207,2.988,13.533,0.96,0.908,33.911,38.031,33.404,9.049,58.864,99.954,58.987,127.995,38.573,94.033
88.856,74.252,82.578,69.338,82.264,96.92,58.113,63.232,85.507,255.519,149.94,77.087,319.907,273.537,219.867,182.997,108.025,220.517
5,3,6,3,0,2,3,6,13,5,2,1,1,3,6,3,3,2
304.298,150.376,176.407,326.613,142.708,332.458,215.631,171.088,220.311,856.657,668.989,250.71,770.669,359.088,840.233,533.403,1371.164,563.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332.417,1110.908,669.938,1400.844,1121.287,1689.904,1765.894,1442.701,1120.193,2191.157,1726.946,1239.861,2343.6,2215.005,2324.201,2100.185,3078.59,1841.64
5,4,5,5,7.673,9.561,2.695,6,3.543,10,8.526,11.558,8.616,0,8.443,2.207,0,6.872
1111.553,963.652,1111.31,735.282,774.149,1099.958,1190.742,961.781,850.112,790.116,655.017,684.834,932.944,810.496,675.681,730.274,799.151,635.31
111.946,23,59,340.724,349.332,192.11,488.953,387.883,223.331,1322.14,569.01,830.222,165,137.017,397.949,120,127.047,90
1225.33,893.503,427.777,1017.725,730.309,1058.359,1224.156,922.036,900.179,2650.963,2916.934,2554.158,1184.462,1174.974,1083.637,1498.261,443.056,971.099
322.756,201,90,261.757,185.007,170,322,325.062,310.044,1932.757,1700.725,1156.881,601.311,673.173,996.614,2198.186,135.602,1560.978
4,1,0,10,4,1,13,3,2,113.219,422.604,407.629,81,22,224.964,158.001,14.002,145.987
5.041,3.642,0,39.363,15.85,33.888,28.82,9.087,65.417,31.327,31.313,15.596,111.087,27.809,34.398,8.014,55.827,25.502
22.706,44,75.075,51.747,30.15,61.527,71.599,62.524,53.016,63.857,48.916,116.849,7,44.283,14.699,3.298,26.966,18
787.872,130.149,141.436,925.689,552.577,671.2,1041.407,537.197,658.345,172.873,110.738,303.203,163.847,250.012,346.811,195.628,53.737,198.091
58.804,54.06,13.73,106.189,56.578,81.354,112.724,70.089,57.727,423.422,404.324,481.109,126.912,121.747,195.949,166.564,51.292,85.094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090.701,1668.609,1367.96,1070.492,1381.547,1261.066,1546.624,1163.667,934.446,950.299,1255.974,1169.97,1644.628,1604.96,1542.022,1334.696,1633.819,1250.849
0,1,0,0,0,0,0,0,4,11.11,46.632,44.877,48.013,5.776,13.485,28.76,7.712,12
32,150.549,13,23,23,62,58.569,163,22,721.278,655.274,350.126,826.066,906.082,1423.216,496.352,1275.293,787.616
2463.158,2059.669,1906.904,2229.859,2330.066,2212.875,2459.073,2105.46,2032.914,1883.565,1828.604,1823.826,2360.989,1739.002,1704.392,1721.381,1890.767,1438.713
917.374,639.741,596.827,710.549,748.72,1164.444,974.989,974.232,859.133,1171.069,1111.407,1007.584,974.507,958.426,837.62,866.177,904.884,790.927
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.221,331.043,463.705,326.363,335.072,393.532,419.007,312.976,372.743,305.67,253.887,284.751,473.863,400.874,308.042,285.931,307.37,261.187
490.014,384.315,579.652,263.989,386.347,344.036,387.684,346.008,260.361,280.454,264.89,214.254,457.693,407.254,370.288,362.441,265.524,312.133
451,351.011,369.15,415.246,364.396,426.251,412.584,351.033,346.978,334.396,283,372.196,375.04,317.246,262.02,268.776,180.033,289.184
614.102,433.45,398.455,558.358,565.96,702.074,671.824,568.487,557.215,389.605,313.765,381.265,626.05,559.587,437.537,516.099,375.907,451.226
264.412,458.469,157.539,340.584,197.898,451.99,292.086,539.41,516.985,403.642,406.196,390.166,535.563,453.608,365.237,298.988,481.085,237.083
2378.893,2053.711,1737.964,1890.378,1846.362,2123.429,2415.17,2002.943,1951.633,3087.159,2959.874,3224.539,2892.573,2723.895,2473.225,2474.109,2519.417,2112.482
685.949,933.508,855.194,648.918,912.746,775.844,774.497,828.564,694.21,1774.136,1126.853,1181.332,1987.026,1797.262,1175.203,937.791,656.107,1125.229
2370.907,1804.738,1378.416,2421.863,2055.113,2333.174,2799.849,2396.188,2309.269,3071.852,2592.824,3557.9,2637.488,2184.145,2046.031,2626.49,2037.146,2081.743
4903.495,4380.404,3942.672,4159.124,3670.924,4813.218,4168.975,3981.727,3890.712,4003.601,4137.679,4963.615,4483.594,4468.704,3330.142,3602.156,2881.416,3415.899
303.084,238.035,225.335,220.241,223.215,290.171,266.035,170.149,148.105,324.708,548.309,444.664,454.049,477.813,258.272,318.637,201.013,315.674
492.453,508.505,482.548,410.476,353.972,523.317,388.34,355.649,369.56,704.17,750.1,566.094,648.485,861.104,465.801,556.45,279.745,494.188
359.594,223.379,114.14,491.153,11.122,297.308,0,33.934,385.745,1021.807,1012.367,437.191,26.091,42.237,21.027,830.712,0,437.491
199.03,342.337,454.433,193.064,246.152,295.938,240.342,204.082,236.9,411.978,316.974,396.645,721.729,676.762,502.012,367.997,400.707,426.144
490.853,455.514,380.019,406.212,371.026,472.767,589.942,478.099,272.508,375.157,377.958,388.664,384.876,394.357,324.874,321.772,228.41,254.154
996.165,872.426,832.619,788.899,674.591,925.626,1024.352,922.003,814.502,1654.496,1572.365,1061.116,1648.578,994.614,1745.617,1188.482,2790.843,1162.744
1311.094,708.328,514.45,1367.628,695.461,829.214,1899.053,973.632,528.917,1358.025,964.239,1170.201,1246.795,1259.386,1173.603,610.011,667.074,900.16
504.686,503.727,343.871,739.712,591.27,837.096,547.104,912.663,947.151,2452.19,2511.023,1691.885,3040.471,2623.076,2705.516,2123.275,2104.831,2469.945
157.718,873.821,207.225,461.878,297.334,408.763,338.745,181.144,1142.9,20.295,878.776,172.348,183.449,208.699,89.896,78.928,39.676,214.67
887.584,807.654,340.294,817.133,630.931,945.588,1061.26,889.313,578.897,382.642,444.357,495.161,516.771,538.503,281.734,362.398,356.748,334.257
1659.961,1150.369,1442.943,1531.309,1409.396,1711.646,1990.081,1552.297,1323.618,1191.575,1097.658,1623.888,1407.072,1134.122,1080.099,1180.109,1098.168,1127.855
859.736,628.672,519.796,474.041,693.117,748.311,872.692,620.386,610.391,638.939,587.556,749.407,854.251,915.503,818.492,773.704,593.914,769.064
3129.724,2371.408,2470.925,2136.42,2227.716,2860.869,3378.023,2544.592,2565.584,1954.414,2000.453,1977.434,1713.099,1819.283,1292.679,1479.212,1268.382,1388.243
129.149,107.227,113.859,244.03,18.105,218.566,291.378,96.636,157.426,110.269,85.445,131.141,138.402,145.28,29.372,84.388,123.763,45.027
2264.14,1896.631,1708.794,2313.989,2404.013,2382.875,2720.938,2412.585,2142.689,1865.243,1743.584,1878.245,1735.842,1824.763,1406.553,1404.115,1021.858,1430.934
3750.768,3070.041,3064.455,2580.552,2694.463,3397.931,3685.779,3045.298,2997.185,1327.053,1311.879,1297.083,1334.488,1453.976,852.757,1100.927,1007.65,864.501
623.973,571.002,487.384,466.31,458.608,459.319,708.639,500.13,377.33,640.396,631.074,601.439,677.737,759.281,562.243,579.705,489.881,563.365
635.272,578.578,221.282,584.411,574.055,658.123,629.898,586.53,494.578,1021.428,1098.821,1242.866,841.144,1006.16,674.153,775.04,396.445,791.053
1539.987,1226.608,1144.856,1196.77,1301.684,1473.488,1635.206,1467.866,1342.783,1004.381,879.905,1135.696,971.496,973.13,643.844,848.307,675.565,725.434
823.482,702.905,542.829,700.917,533.315,593.118,642.965,554.541,552.508,510.174,402.943,418.36,537.383,537.781,387.41,478.594,537.498,547.105
3,0,3,1,0,2,0,0,6,0,0,0,0,0,0,0,1,0
2222.341,1486.613,1705.575,1036.079,1110.546,1614.589,1918.924,1441.894,1309.58,871.783,720.558,913.853,914.426,950.335,1008.915,1490.203,803.935,1221.052
191.805,0,0,86.157,70.996,177.703,230.439,161.129,131.229,90.683,65.494,193.193,170.972,92.87,76.502,58.004,207.96,79.574
2498.717,2157.081,1895.837,1808.045,1688.774,1459.468,1708.857,1165.54,1326.843,909.329,746.497,820.006,1090.385,1034.904,925.763,1291.276,513.242,1000.33
2232.2,1947.738,1691.97,1434.556,1531.193,1900.436,2115.26,1729.891,1602.921,2109.055,1966.694,2330.596,2174.562,1766.728,1755.017,2301.99,1327.963,1627.938
543.958,401.19,359.358,345.917,252.276,403.128,561.946,415.298,469.85,520.67,448.9,349.946,442.036,664.099,449.271,427.798,443.635,427.693
2193.712,2155.11,2136.575,1743.314,1765.896,1985.469,2146.098,1552.682,2059.579,2440.913,1716.201,2899.982,2027.564,1906.227,1770.007,1825.212,1391.774,1487.672
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,9,0,3,0,0,0,0,0,0,0,0,1,4,0,2,3
1,0,0,0,0,2,0,1,1,18,7,3,20,15,15,23,1,1
70.445,87.868,86.694,47.636,62.521,67.208,99.64,59.404,77.51,30.595,42.587,33.666,67.01,36.848,42.15,43.78,47.396,35.76
1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2102.05,2156.182,2429.006,1787.647,2047.617,2332.473,2593.407,2121.503,2036.351,1804.888,1779.951,1708.15,1716.009,1690.059,1331.952,1412.263,1300.297,1103.517
295.388,219.884,164.599,225.143,235.903,256.543,347.775,282.494,272.45,344.183,338.867,286.262,441.593,200.373,402.963,330.105,475.215,280.904
4798.913,4130.519,5211.38,6037.835,4990.355,4520.846,5613.226,3942.924,4327.055,4550.525,3442.103,4334.426,4658.943,4370.909,3317.567,3649.973,2680.852,2938.216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.332,276.509,189.175,212.872,261.078,299.169,278.784,236.239,234.392,250.034,245.658,264.248,386.664,333.744,240.103,241.682,176.451,252.633
556.688,632.471,505.95,700.96,469.409,377.435,636.111,467.743,546.394,417.59,459.35,287.051,499.135,452.427,501.056,364.696,528.838,311.693
1240.132,1130.403,1189.471,1117.153,1005.431,1419.115,1481.526,1448.608,1287.312,1292.043,1208.382,1270.882,1169.317,1058.913,892.12,1043.219,1018.01,974.515
169.094,71.577,84.651,189.873,145.4,156.065,194.278,155.705,181.25,36.06,67.984,60.962,75.251,102.321,42.392,47.368,57.103,64.572
17.903,23.664,18.452,15.777,20.064,24.356,24.53,27.251,13.675,65.256,46.087,46.156,75.673,66.723,67.399,46.011,30.411,27.45
47.001,45,62.054,33,20,51,30.002,40,56,87,78,124,137,127.001,152,121,29,159.286
1159.253,1011.392,750.657,1018.848,1025.375,1320.593,1399.078,1091.791,961.127,1017.851,940.644,957.669,1248.438,973.883,951.71,872.407,928.308,802.028
679.106,1492.15,991.885,902.578,2228.691,2041.653,954.069,1517.026,853.9,1283.569,1197.357,1789.343,675.066,689.03,608.214,658.694,417.608,521.748
10.009,21.026,13.348,16.016,18.657,12.054,25.047,26.172,13.022,28.081,34.213,51.38,43.259,31.359,17,22.738,17.041,31.259
394.361,393.027,351.444,292.533,351.684,472.338,454.535,366.348,363.01,405.209,370.43,417.842,428.523,359.165,367.383,345.443,323.557,399.582
446.936,425.379,423.465,385.529,471.879,483.824,482.913,433.217,425.895,299.209,279.896,168.803,356.585,311.429,191.326,222.795,129.355,147.768
1330.603,922.567,689.964,952.633,879.816,1023.287,1319.2,974.433,907.887,1312.279,1482.853,1846.428,1508.585,1368.028,1149.075,1146.784,1046.921,1007.09
305.288,300.664,190.192,303.027,382.984,426.715,453.902,386.597,292.669,505.758,415.108,361.416,519.962,478.799,524.052,408.733,718.664,394.999
707.865,640.387,607.617,476.765,420.065,611.898,530.83,593.864,554.169,462.21,470.071,583.974,628.859,534.455,347.961,391.131,471.659,498.295
0,0,0,0,0,19,0,1.638,0,2.304,0,0,0,0,5.47,1.304,14,0
0,0,0,0,0,0,0,0,0,6.17,3.556,19.056,7,2,3,0,2,2.778
559.108,397.607,315.986,387.027,351.605,500.637,539.09,454.676,464.212,1277.349,1133.278,840.788,1283.125,738.707,1348.263,1049.125,1639.806,1074.785
697.883,561.115,676.497,536.024,554.937,734.044,734.908,691.786,562.567,664.673,538.889,657.334,783,706.347,692.587,638.913,655.601,596.086
0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0
3.584,11,3.047,2,8.783,5,5.759,4.964,10,291.731,344.314,88.278,480.938,164.842,428.642,251.128,708.81,331.666
