"SRR21170613","SRR21170614","SRR21170615","SRR21170616","SRR21170617","SRR21170618"
2982.556,3228.889,3103.297,3174.502,2890.295,2838.706
0,0,0,0,0,0
5633.748,4492.528,4819.623,5399.359,4707.272,5001.918
0,0,0,0,0,0
236.952,313.264,285.82,333.675,276,264.106
1795.989,1848.952,1647.469,1518.182,1678.898,1644.282
488.975,251.141,404.223,354.845,372.18,357.521
105.653,71.931,63.362,88.277,67.37,109.768
0,0,0,0,0,0
186.797,221.566,152.322,166.21,149.941,163.245
92.516,114.704,90.074,99.651,90.058,97.721
713.413,851.424,576.748,910.32,666.384,555.983
92.177,68.096,56.775,59.561,50.895,53.291
105.259,81.163,121.796,1024.545,120.451,45.81
208.996,300.857,517.6,240.836,550.387,124.54
1076.383,1084.553,920.801,1047.95,1048.29,1092.33
0,0,0,0,0,0
506.372,475.978,522.174,531.078,516.617,494.98
0,0,0,0,0,0
0,0,2,0,0,0
0,0,0,1,0,0
1,0,0,0,0,0
0,0,0,0,0,0
1,4,3,4,3.215,4
512.593,527.417,498.592,556.599,551.11,544.013
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,1
127.907,131.149,124.886,85.509,106.815,93.205
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,2
0,0,0,0,0,0
3,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2,3,2,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,0,0
27.155,70.559,9.104,20.9,17.075,12
1,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,4,2,0,1,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
94,33,38,47,86,143.016
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
5,1,4,1,2,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.027,5.41,5,4.054,3,3
0,0,0,0,0,0
0,0,0,0,0,0
0,4,1,5,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2,0,0,0,0
0,0,3,1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,3,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1174.277,1150.33,1212.115,1287.319,1161.567,1075.455
1,1,2,0,0,0
4,4,1.002,1,3,1.001
33.417,132.519,75.939,46.967,67.407,104.257
20,44,25,39.006,13.003,36
528.418,395.629,337.595,408.654,529.963,551.32
1202.927,914.778,722.855,1238.749,695.776,1212.223
1189.366,1264.825,1226.222,1301.737,1351.439,1214.13
1,0,0,0,0,0
25.962,18.022,18.653,16.613,2.801,22.543
863.81,941.816,926.062,935.713,834.647,948.757
0,0,4,3,0,1
28.696,33,38,0,25.296,1
0,0,0,0,0,0
571.044,662.191,623.696,691.475,725.027,569.782
0,0,0,0,0,0
213.388,215.921,205.161,253.753,228.413,192
16.79,62.291,50.347,59.748,43.537,60.02
1491.787,1538.299,1512.865,1621.575,1416.34,1427.705
875.623,930.719,891.404,896.459,910.928,756.19
6,1.398,0,6,0,0
0,0,0,0,2.16,0
0,0,0,0,0,0
21.012,9.708,9.588,9.927,7.584,19.949
59.021,0,0,0,0,5.175
8.489,5.497,1.4,47.668,6.466,0
0,0,0,0,0,0
341.09,315.176,270.003,312,258,280
556.118,571.165,597.718,551.942,594.609,523.574
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,2,0,4
1158.376,1081.4,1051.836,1135.055,1166.203,1049.266
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,236.254,116.961,352.696,0,0
23.283,15,17,31,14,14
645.513,684.034,714.924,639.189,607.498,663.488
245.729,461.858,388.732,395.736,403.432,356.764
1037.029,942.003,955.144,914.639,949.994,952.098
602.572,871.09,872.005,1124.861,1056.289,851.296
1263.44,1044.11,1316.706,1397.087,1143.044,1196.623
19,14,20,4.821,20.017,22
0,0,1,1,0,1
6565.342,6968.294,6692.669,7525.631,6346.761,5959.579
6.246,2.38,0,0,3.835,7.992
5.604,6.409,13.018,25.526,9.761,2.599
1661.46,814.864,1503.321,1396.203,1271.489,1543.914
2499.61,2724.548,2404.862,2692.87,2553.298,2381.02
8,8,4,8.174,8,0
0,0,0,1,1,0
829.792,960.768,933.554,926.005,777.628,815.062
451.077,577.755,529.208,630.11,531.408,476.735
377.595,357.234,337.443,308.877,377.87,382.411
938.12,940.734,942.089,917.811,942.744,872.519
1368.942,1555.002,1444.341,1588.524,1689.985,1520.106
2324.478,2280.89,2039.75,2298.561,2116.676,2267.991
436.145,409.072,437.503,429.016,430.152,394.507
38,26,27,18,27,21
2283.094,2313.544,2209.465,2347.016,2305.205,2056.397
1524.599,1693.764,1567.283,1615.403,1576.518,1636.839
4264.927,4876.861,4326.472,4978.248,4435.227,3888.532
5,0,0,0,0,0
251.226,271.263,277.453,337.149,263.008,167.82
133.062,144.486,141.218,197.909,169.123,190.244
8968.857,8028.804,8672.928,8405.75,7606.385,7694.374
453.413,492.613,615.809,487.955,428.312,600.358
2123.049,2530.511,1928.01,2126.003,2190.82,1943.034
1581.35,1131.38,1575.794,2157.356,1723.319,1625.783
755.295,744.057,833.897,781.823,692.962,777.652
848.794,1010.554,815.354,740.086,805.777,875.576
1432.315,1870.367,1854.454,1905.36,1937.763,1653.653
0,57.304,10.175,13.782,0,17.13
1409.332,1886.118,1774.424,2116.591,1814.448,1870.588
1557.06,1469.187,1622.056,1586.008,1449.051,1475.09
0,8,9,4.353,11,10
3,2,8,10,1.056,2.465
1732.14,1845.84,1662.757,1807.319,1679.863,1699.227
308.965,249.341,288.801,291.104,288.831,230.241
0,0,0,0,0,0
324.932,303.456,230.791,408.486,353.464,259.89
197.008,163,194.202,190,200,206
439.727,403.996,418.777,413.417,329.548,342.965
0,0,0,0,0,0
2365.621,4281.78,2921.435,4257.584,3079.78,3388.333
50.545,26.41,34.708,34.445,33.45,36.541
21.147,20,18.999,30.133,20,12
130.765,122.426,126.927,100.231,138.891,146.395
23.973,33.658,34.038,41.504,26.666,15.523
24.003,23,25,29,30.046,25.941
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,2
573.868,598.579,592.818,604.794,537.498,446.982
504.938,545.492,534.022,555.701,466.932,514.916
445.208,456.754,421.446,502.744,487.852,484.195
0,0,0,0,0,0
4,3,0,1,2,2
0,0,0,0,0,0
4,4,3,0,4,2
0,0,0,0,0,0
0,1,0,2,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
1227.075,1225.157,1172.948,998.636,1112.284,1119.727
457.174,447.853,265.064,326.647,478.497,273.79
29.006,28,24,28,12.379,23.523
2,4,0,0,2,3
3,0,1,1,1,0
0,0,0,0,1.446,1.351
198.868,288.576,155.087,226.017,177.009,208.137
786.14,647.534,727.313,671.32,709.89,681.247
0,4,1,1,0,0
0,0,0,0,0,0
5296.659,6562.182,5211.8,7291.16,4958.293,4656.095
2.081,4,1,0,6,4.3
4,0,0,0,2,0
24681.634,26969.282,26554.481,28143.912,25261.79,25012.515
86.14,127.11,96.623,77.565,80.54,91
18,5.38,4.348,20,22,22
906.076,1007.089,1067.782,1049.047,949.145,1023.763
0,0,0,0,0,0
3.67,0,0,0,1.07,0
675.039,757.994,803.5,834.821,676.716,754.297
0,81.572,50.508,0,0,0
368.77,477.661,337.001,434.812,319.208,447.895
508.752,498.948,516.212,605.789,474.627,503.055
2243.414,2115.856,2187.813,2254.016,2137.526,2210.721
6,4,6.675,5.004,3,2
0,0,0,0,0,0
5,8,4,3,7,6
797.638,692.377,800.348,765.686,779.296,710.193
2.389,0,0,0,0,0
1,4,2,3,2,7
0,0,1,0,0,3
0,0,0,0,0,0
0,0,0,2,3,0
955.718,875.502,1030.099,892.756,862.595,1036.049
893.62,889.376,1184.316,1174.146,941.428,1033.952
1,0,1,0,0,0
157,168,124.007,159,186.77,164.452
2170.747,1770.801,1442.612,1499.088,1955.918,2367.556
154.331,114.163,161.394,177.148,120.878,133.016
638.597,727.942,641.153,631.267,685.457,664.167
0,0,0,0,0,0
323.243,334.032,294.267,293.239,290,250.031
901.438,1082.181,973.063,1017.16,976.13,861.447
710.505,862.492,787.949,810.684,735.948,708.406
1268.125,1208.475,1281.273,1267.61,1316.792,1082.131
186.127,189.793,172.986,221.971,192.103,183.094
718.744,761.071,702.904,680.783,722.718,664.329
0,0,0,0,0,0
0,0,0,0,0,1
33.004,21,22,26,19,23
91.999,86,68,95,74,94.07
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,1,0,0,1,3.376
406.672,411.814,401.869,455.436,356.776,438.923
2,4,0,2,0,0
0,0,1,2,0,1
1,0,0,0,0,0
7.559,17.971,7.657,9.882,17.337,10.792
6,2,0,0,0,4
0,0,0,0,0,0
0,0,1,0,0,0
807.154,746.876,604.207,704.711,875.06,717.413
8,15.001,9.001,10,17.001,9
140.432,155.162,133.579,179.83,164.572,113.358
3,0,0,0,6,0
2,2,6.612,3,0,0
1155.887,1186.5,1104.259,1360.951,1140.43,1232.031
944.176,868.465,1061.677,915.386,1160.966,884.598
122.735,145,125,119.948,137,114.137
1,1,0,0,0,1.354
0,1,0,0,0,1
0,0,0,0,0,0
322.41,352.056,352.644,344.725,289.09,291.121
0,0,0,0,0,0
303.785,339.331,372.457,270.328,304.742,286.942
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
187.797,169.86,143.47,189.531,152.641,156.803
30.911,39.598,22.31,37.926,29.001,25.736
112.796,118.001,91.054,90.001,74.003,109
2,0,1,0,0,0
291.067,259.958,256.035,206.4,235.346,261.286
0,0,0,0,0,0
183.006,179.001,153.999,166.392,177,181
51.223,28.874,31.924,45.598,40.117,33.119
79,75,61,64,63,43
117.579,88.061,65.215,65.561,101.258,103.85
78,76,75.013,83,77,88
776.797,873.488,512.416,579.992,479.892,718.961
949.499,1048.565,1054.386,1289.824,1030.232,1106.629
1269.447,1243.438,1282.969,1362.263,1137.702,1197.347
41.008,148.178,0,5.865,62.789,54.598
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2,3,3,3,1,0
0,0,0,0,0,0
0,0,0,0,0,0
4,5,8,5,7,3
0,0,0,0,0,0
0,0,2,0,0,0
0,0,0,0,0,0
1580.753,1545.592,1430.641,1543.07,1656.485,1466.171
72.287,0,14.228,15.35,21.786,12.407
2143.147,2133.357,2068.841,2198.864,1893.666,1986.391
303.141,188.764,201.303,212.545,230.845,210.681
10.243,5.7,11.334,5.877,15.234,5.099
985.615,982.646,998.751,1076.486,958.918,991.287
263.744,319.947,312.448,440.696,269.369,329.88
1154.687,1238.911,1238.182,1065.703,1193.288,1171.417
5,6,2,10,3.068,5.804
0,0,0,0,0,0
0,0,3.252,0,1.045,1.06
1,0,0,0,0,1
2325.446,2559.733,2361.675,2510.794,2401.393,2091.306
115.758,110.284,138.777,136.192,121.751,148.596
277.451,475.879,362.708,337.895,325.256,358.762
416.052,623.743,381.192,587.598,513.78,403.112
279.329,330.01,287.575,317.518,263.206,309.109
65.922,76.55,38.626,65.527,46.13,45.244
1004.404,1020.63,840.788,933.181,1044.193,1004.719
553.787,537.047,421.718,556.197,490.094,716.874
0,0,0,0,0,0
416.409,448.088,469.127,561.282,420.594,430.435
143.02,162,152.474,162.128,145.648,163.007
1,1,2,6,3,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
542.361,513.896,452,495.963,564.057,529.514
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,6.28,0,0
0,0,0,0,0,0
4,5,0,0,4,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,3,0
0,0,0,0,0,0
0,0,0,0,0,0
4.576,23.96,11.607,22.877,17.438,6.963
0,0,0,0,0,0
1199.97,1357.797,1293.963,1199.824,1283.858,1232.259
13,15,16,8,5,13
0,0,0,0,0,0
8,9,1,3,8,0
1027.067,1022.91,1054.925,996.854,1001.623,896.324
0,0,1,0,0,1
953.759,859.93,846.876,959.438,886.303,864.453
0,0,0,0,0,4
0,3.448,3,6,7.677,0
0,0,0,0,0,0
174.086,164.093,164.862,136.477,119.457,162.139
1126.779,1363.994,1111.442,1140.348,1368.215,1160.259
0,0,0,0,0,0
14,8,13,14,13,6.001
0,0,0,0,0,0
1.46,3,0,1,0,1.87
0,0,0,2,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
65.916,57.036,63.222,43.591,68.048,73.406
179.036,213,194,193.004,202,221
985.333,552.005,603.233,727.499,591.597,524.08
5.835,5,2.181,12,7.006,13
1523.515,1313.568,1404.607,1608.633,1512.201,1388.57
0,0,4,6,0,0
0,0,0,0,0,0
0,0,0,0,0,0
879.294,753.374,1084.165,907.619,755.161,890.799
64.372,84.827,163.529,112.031,33.774,172.713
0,0,0,0,0,0
878.695,814.412,748.366,769.448,933.642,817.973
4567.284,4928.771,4141.659,4036.779,4534.944,4405.548
0,0,0,0,0,0
3764.372,3700.002,3704.309,4099.838,3519.938,3442.224
532.147,608.375,673.589,675.634,573.664,575.236
466.381,511.35,413.631,476.177,355.939,369.779
146.361,196.361,180.656,259.393,191.508,129.973
0,0,0,0,0,0
145.733,265.13,273.694,303.548,329.525,255.765
23.887,17.374,19.729,33.475,17.891,9.521
116.095,99.083,84.134,95.349,84.999,87.001
1108.832,911.464,973.093,1083.293,933.923,1093.387
280.28,321.304,280.066,264.134,313.009,241.397
406.615,288.347,336.52,254.706,251.596,234.105
6855.618,7289.966,6891.939,7439.528,6694.532,6233.745
11611.202,10382.522,10553.101,11204.732,10828.186,10663.818
0,1,1,0,1,0
13,17,15,10,14,22.759
13,4,13,10,15,7
18.201,28,19.603,23.093,26.611,0
9,19.81,0,20.323,0,2.706
347.705,367.985,399.424,337.16,410.972,341.718
73.18,37.24,21.242,28.733,38.338,82.615
83.104,90.054,77,65.005,79.302,64
0,0,0,1,0,1
2,0,1,4,0,1
1098.314,982.31,1029.511,1058.783,921.446,888.786
0,0,0,2.998,0,0
0,0,0,0,0,0
368.397,346,344.079,332.59,306.016,319.025
78.937,116.942,100.902,98.266,68.277,55.968
693.441,693.477,605.939,599.43,605.999,560.182
1040.548,1029.226,1054.699,861.855,929.587,1067.568
0,0,0,0,0,0
324.385,109.925,211.709,362.87,115.629,231.623
3379.937,3467.762,3593.823,3573.235,3243.66,3543.866
773.725,1070.753,900.859,1026.591,926.716,820.471
285.634,213.502,185.033,228.212,269.557,269.407
1043.348,961.643,919.669,918.205,981.557,881.162
376.799,290.69,256.078,349.41,399.038,305.335
0,0,0,0,0,0
272.632,351.719,477.561,663.535,497.277,669.898
0,0,0,0,0,0
73.352,66.191,90.225,80.342,81.592,66.336
206.971,162.629,265.097,210.106,217,162.459
30.687,36.562,43.627,16.375,58.408,15.34
21.989,0,36.394,0,0,0
0,0,0,0,0,0
85.639,122.593,98.738,128.093,139.473,110.054
5.164,2.722,14.914,0,9.608,7.383
520.778,514.82,443.567,502.656,431.084,419.192
0,0,0,0,0,0
0,0,3.894,0,0,0
6,7,6,1,5,8
2505.235,2679.506,2515.508,2763.952,2376.007,2457.629
277.055,272.034,288.881,237.202,218.009,199.718
295.419,384.592,369.792,423.38,337.166,297.2
151.723,141.186,176.461,106.236,159.944,122.699
452.557,593.976,438.262,309.449,377.811,128.327
454.043,543.117,438.933,434.608,469.472,460.29
76.882,77.03,0,11.951,0,19.112
54.288,63.077,115.712,150.264,94.57,8.133
13.045,12.457,8.98,8.081,9.285,10.369
0,0,0,1,0,0
304.33,297.481,202.284,221.97,252.499,203.32
40,48,47,47,46,53
23,18,5.257,33,14,12
18.593,7.446,19.74,7.903,11.091,18.976
448.018,429.017,447.803,407.631,436.293,412.226
638.971,802.752,589.261,653.633,729.605,658.964
408.614,443.353,313.45,361.151,371.635,379.814
147.213,108.597,144.27,220.929,62.726,236.742
0,0,0,0,1,0
567.696,632.947,559.514,622.805,635.043,539.12
0,0,0,2,0,0
291.038,263.181,302.01,303,260.137,278.196
815.589,643.156,658.063,709.859,690.049,720.636
45.937,30.646,22.266,33.674,85.127,28.69
0,0,0,0,0,0
4.714,11.935,17.397,20.635,11.068,24.488
392.241,416.807,351.442,319.169,320.285,362.384
1005.942,784.976,930.237,1014.801,880.151,925.848
554.525,563.623,522.09,493.289,526.635,524.814
533.61,535.272,496.909,591.229,589.962,528.336
0,0,1,1,0,0
0,0,0,0,0,0
7,4,6,3,0,4
0,8,5,1,5,2
1583.322,1589.079,1602.349,1765.371,1427.351,1542.132
243.49,408.108,250.991,358.073,192.659,263.448
2110.387,2072.827,2110.16,2083.989,1968.225,2016.916
501.237,453.412,503.958,490,507.002,436.511
135.007,175,152,158,121,109.999
75.759,63.782,68.916,120.18,70.792,81.323
40.403,8.105,45,35.94,45,15.839
1722.761,1442.947,1704.082,1718.821,1640.939,1743.216
572.085,577.107,613.78,599.828,590.804,549.351
1746.309,1594.557,1669.445,1770.995,1410.403,1508.44
1284.295,1293.382,1363.385,1201.679,1289.762,1063.821
126.58,255.604,238.143,254.053,296.045,55.322
6.392,5.703,19.709,0,9.046,38.952
977.371,1019.541,963.192,1269.274,1024.717,983.789
646.793,654.843,604.608,677.543,625.36,599.851
381.082,408.216,321,377.295,370.033,329.015
0,0,0,0,0,0
13,8,20,20,19,20
620.418,661.383,675.916,741.203,622.804,748.244
0,0,0,1,3,1
2,1,0,0,1,0
51.526,41.553,41.001,45.687,50,32.092
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
670.615,638.823,635.235,741.821,585.582,650.702
79.997,82.999,96,83.166,91.024,81.828
45.966,18.913,17.589,20.012,17.246,26.029
0,0,0,2,0,0
13,14,14,24,21,10
33.688,15.774,25.046,56.725,59.37,28.897
136.741,179.548,97.988,127.808,114.782,133.943
487.187,433.559,413.328,467.834,462.108,414.485
0,0,0,0,0,0
0,0,0,0,0,0
11.81,0,16,0,0,14.267
260.014,315.713,208.999,267.14,267.005,179.965
10,13.999,3.001,3,5,10
90.255,100.576,113.976,104.928,68.656,85.107
357.151,328.518,324.515,365.652,324.988,364.259
68.533,64.923,51.567,49.369,51.975,50.409
161.921,216.799,125.29,199.502,154.822,186.294
0,0,0,0,0,1
25.681,0,21.085,0,33.527,11.944
0,0,0,0,0,0
0,0,0,0,0,0
74.285,43,22.657,59,47.785,65
1588.161,1833.861,1430.654,1542.333,1689.139,1640.738
2511.756,2688.778,2545.258,2761.441,2342.716,2142.72
657.848,758.443,536.355,657.486,780.029,601.356
0,0,0,0,1,0
519.864,427.21,323.943,429.107,449.332,369.661
11,16,14,6,11,19.001
38.873,30.577,34.649,39.393,45.414,40.731
165.531,219.176,263.402,195.402,173.885,211.244
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16.366,16.322,9.641,12.281,17.149,16.353
294.532,317.147,315.48,255.761,284.083,296.325
3085.066,3186.002,2480.174,2763.616,3181.181,2925.012
5590.802,5863.011,5691.51,6200.02,5648.165,5415.637
0,0,1,2,6,0
251.016,225,281.006,217.081,262.001,243.624
0,0,1.94,1.741,0,0
11,0,8,0,0,0
25.002,43.16,40,23.001,28,28
0,0,2,2.983,0,0.909
4,3,5.8,5,1.567,4
4,0,2,0,0,0
0,0,0,0,0,0
15,12,19,28.352,10,8.737
0,0,0,0,0,0
0,0,0,0,0,0
761.155,741.352,804.376,766.365,826.517,791.036
110.477,63.49,98.514,86.988,80.016,109.886
1039.799,879.867,903.685,998.451,951.353,1031.918
684.218,654.427,552.914,610.459,529.111,570.041
714.285,747.571,636.313,710.827,638.853,703.748
172.914,178.049,112.428,76.595,199.053,165.416
276.354,252.23,248.84,239.506,284.626,256.161
32,23,18,13,14,8.677
120.086,128.168,44.459,126.932,106.449,191.969
0,1.001,1,0,0,1
1884.627,1987.782,1742.221,1796.668,1808.4,1846.326
665.854,840.84,780.324,666.535,670.981,696.783
54,50.257,31,40,35,49
64,96.001,64,76.517,82,91
0,0,0,0,1.652,2
46,42,30,31.629,25,27
45.873,63.813,79.04,52.323,66.895,38.931
0,0,0,0,0,0
112.005,59.915,117.83,114.73,73.054,75.395
1,2,2,7,2,3
0,0,0,0,0,0
0,3,0,1,0,5
1.791,3,1,6,6,10
14,10,18,20,18,13
0,3,0,1,5,4
73,58,68,74,60,63.028
170.408,180.139,141.969,227.646,155.712,191.331
0,0,0,0,0,0
0,0,0,0,0,1
84.425,78.91,104.909,82.324,76.486,42.256
790.996,782.738,720.046,999.882,796.412,774.364
16,22,11,20,10,11
593.342,797.183,730.224,909.769,709.206,703.926
677.424,776.635,650.646,682.058,740,679.355
602.271,623.595,653.374,688.551,631.017,629.489
885.97,807.169,817.153,812.908,782.044,805.666
2478.523,2626.087,2305.874,2717.23,2444.586,2463.239
3916.733,4344.678,3719.95,4052.629,3812.264,3513.349
899.641,799.562,899.935,916.32,837.285,1009.2
850.1,838.873,917.501,974.614,858.462,806.46
1941.116,1909.685,1871.691,1950.999,2020.393,1803.6
2409.861,2414.389,2274.226,2450.563,2242.367,2328.367
1021.22,1053.34,860.988,972.122,935.888,992.536
417.306,491.824,484.611,451.206,448.168,354.033
1697.144,1884.407,1689.52,1843.509,1830.672,1661.846
831.754,779.415,690.783,647.725,820.196,882.518
1.171,0,2,1.215,2.722,2
0,0,0,0,0,0
0,0,0,0,0,0
575.087,514.385,605.863,525.922,544.709,571.628
650.248,590.473,707.357,706.588,787.986,569.922
0,0,0,0,0,0
1,1,1,0,0,0.999
3681.393,3922.806,3483.283,3917.349,3730.806,3337.429
2,1,0,2,1,0
167.252,180.501,165.978,142.15,174.322,164.695
186.279,148.565,156.236,137.969,178.86,147.204
298.187,566.44,122.145,348.544,266.229,198.527
100,87.214,108.001,130,89.006,95
697.93,598.612,663.226,637.937,654.38,668.455
602.104,536.728,472.502,429.025,537.74,547.129
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4,7,8,0,6,0
1291.297,1367.184,1170.251,1333.812,1344.125,1229.408
2531.242,2488.811,2246.346,2490.361,2607.09,2391.466
1070.789,1225.34,1157.114,1180.618,1080.478,1226.863
3655.807,4380.282,4113.621,4310.808,3694.62,3682.266
5150.025,5469.971,4476.519,4837.568,5268.463,5059.701
0,0,0,0,0,0
58.33,59.183,64.675,53,77,51.466
29,25,32,20,26.002,39
839.184,812.049,811.776,844.912,751.54,735.334
5,8,9,3,11,8
0,0,2,0,6,1
0,2,2,0,0,2
28,22,25,17,31,25
0,0,0,0,0,0
1759.753,1648.978,1707.145,1757.732,1732.258,1642.946
121.348,84.999,102.659,113.903,91.731,119.453
1,6,0,4,6,8
0,0,0,0,1,0
4,3,10,6,4,6
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
9,4,6,8.999,7,9.999
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
1528.434,1774.841,1589.187,1704.556,1753.355,1581.1
0,0,0,0,10.807,7.658
2.456,0,0,1.976,2,0
0,0,0,0,0,0
8.114,5.184,7.955,14.118,2.094,4.926
7,6.001,2.937,4.049,5,3.28
182.507,203.102,181.437,187.229,209.204,165.496
0,0,0,0,0,0
14,10,6.093,12,6.007,12
0,0,0,0,0,0
0,0,1,0,0,3
112.977,136.223,152.517,162.983,183.864,176.076
27.172,41.321,48.999,37.586,38.278,26.358
0,1,0,3,2,1
2391.746,2733.936,2425.07,2633.337,2524.039,2406.007
592.296,579.66,594.502,563.271,497.059,541.813
291.392,328.544,231.916,280.896,331.616,251.791
368.906,346.67,385.295,343.062,299.504,316.139
1014.143,1111.482,1008.873,999.716,1080.414,1049.469
538.667,582.986,587.57,642.999,519.475,552.046
257.029,271.095,246.654,173.874,272.867,264.656
1250.192,1441.501,1168.152,1265.931,1313.945,1136.508
62.438,76.079,72.674,52.339,62.558,58.156
491.876,445.223,466.001,433.002,484.91,452.704
59.049,50.283,58.503,55.796,49.106,52.652
893.347,1048.786,689.789,829.021,879.335,827.476
190.677,128.356,165.238,145.786,123.883,120.828
408.217,410.366,339.416,361.825,402.46,372.874
0,0,0,0,0,0
0,2,0,2,2,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1,0,0
0,0,0,0,0,0
814.741,935.12,837.179,927.346,799.86,763.825
283.827,499.343,381.896,450.914,230.733,511.175
80.047,90.29,55.994,58.653,99.884,75.926
69,69.001,54,63,55.004,78
1187.679,1079.022,1202.526,908.689,1166.186,1148.463
32.301,120.403,64.894,37.6,58.837,131.776
0,0,2,0,0,0
1745.549,1842.247,1597.35,1703.062,1923.197,1868.202
0,0,0,0,0,0
88.738,47.857,55.439,44.836,124,105.211
0,1,0,0,0,0
0,10.083,0,0,0,0
0,0,0,0,0,0
810.182,932.486,826.652,817.928,810.463,751.406
488.867,364.197,288.551,437.738,401.373,214.686
0,33.869,3,1,23.208,20.069
624.702,648.916,614.065,652.496,493.457,536.808
