SRR18889440,SRR18889441,SRR18889442,SRR18889443,SRR18889444,SRR18889445
743.017,792.333,792.337,716,698.991,601.598
1035.355,951.581,1116.665,1268.236,1065.309,888.162
492.065,380.152,410.545,479.382,548.189,626.795
17,3,16,19,13,8
308.656,412.594,407.98,280.33,311.949,341.269
2003.077,1921,2064.706,2093,1682.78,1765.137
949.001,857.255,1145,892,967.379,957
172,147,198,140.82,164,179.885
212,176,170,195,161.999,133
636.163,636.964,565.701,687.378,608.53,587.028
430.454,401.017,484.356,427.589,358.563,359.744
161.289,133.874,174.347,170.565,188.999,146.776
496.916,351.395,456.84,392.726,408.608,443.785
58,38,53,48,31,34
0,0,0,0,0,0
553.358,251.845,373.117,517.003,66.763,345.489
13.366,5.922,2.152,19.215,15.302,2.347
0,0,0,0,10,3.807
7.363,9.731,3.423,126.985,27.629,6.354
0,0,0,1,0,5
30,23,35,18,30,20
0,0,0,0,0,0
329.511,293.366,410.141,327.878,203.193,242.498
1323.765,1042.999,1432.365,1230,1194.936,1282.217
184.695,181.947,167.259,159.846,170.924,154.191
0,0,2.851,1,2,4
0,0,0,0,0,0
7,3,8,1,2,3
0,0,0,1,0,0
618.492,553.907,609.001,653.999,514,534
638.4,667.969,601.596,650.587,554.605,675.957
26.568,3.72,8.589,18.694,29.805,28.332
158.978,121.73,128.553,142.168,130.393,116.818
74.665,84.032,119.501,90.389,129.275,89.77
4,4,3,0,0,2
960.476,1070.588,815.357,870.682,696.104,1248.262
2095.423,1567.335,1935.95,1896.121,1682.059,1788.187
135.096,272.419,201.999,169.409,125.37,232.006
169.205,26.622,346.228,147.14,241.244,198.796
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2,2,0,0,0,0
188.383,79.717,187.246,58.188,142.677,78.345
0,0,0,0,0,0
91,77,70.122,87,21.917,87
166,136,164,175.025,165,168
176.88,175.576,259.864,194.099,196.327,150.242
5,1,1,2,0,3
0,1,1,1,0,0
17499.718,15641.456,19534.156,17570.171,15616.03,15198.864
15840.202,15707.225,17088.809,14705.31,15145.695,14426.44
1908.439,1825.231,2176.447,2011.328,1935.248,1706.998
58.371,64.851,0,71.188,0,52.29
3043.713,3537.639,3308.943,3591.108,2907.878,3415.652
1250.916,897,958.062,1154.11,925.469,969.019
171.074,143,107.276,135,97.134,93.001
220,177,254.957,203,178.169,189.02
383.998,351.795,439.209,340.038,358.433,326.741
0,0,0,0,0,0
6.51,4.306,2.114,2.099,8.669,8.721
449.829,386.999,416.653,347.267,350.436,349
230.439,214.024,243.426,177.416,162.202,157.176
970.175,898.125,1004.378,1021.374,937.665,807.945
485,478,517.113,424,458,476
1298.254,1104.965,1486.852,1254.14,1241.095,1211.347
8.414,10.386,20,6.223,0,12.713
230.308,293.711,290.762,249.187,266.019,283.2
338.891,294,402,308.152,364.794,336.488
0,0,0,0,0,0
2,2,1,2,2,5
292.85,176.895,254.767,204.081,200.226,199.857
100.801,95.539,121.672,132.558,63.263,101.575
2,6,5,0,3,1
100,80,122.852,96.786,85,66
493.624,381.714,484.363,526.099,534.968,497.69
491.243,529.642,638.611,454.428,488.163,470.75
1346.801,1317.975,1459.699,1317.72,1244.817,1239.412
963.503,970.382,1181.229,1216.329,993.919,902.09
325.996,273.185,347,347.001,284.993,260.118
1595.345,1483.378,1572.777,1653.929,1424.451,1491.125
292.391,278.149,239.448,220.848,192.414,354.015
0,1,0,0,0,0
6,15,8,12,13,9
1344.604,1314.847,1668.487,1297.673,1314.975,1293.098
6104.267,5703.44,6429.254,6374.31,5445.535,5148.597
114,103,122,121,131,95
54,42,52,55,69,52
1765.067,1731.543,1869.857,1627,1594,1805
952.373,837.446,1019.248,919,835.146,858
183.922,98.496,192.08,111.41,155.386,171.556
287.18,118.371,359.003,111.396,238.108,232.963
2391.998,2265.668,2449.448,2498.13,2034.554,2025.437
196.452,53.237,179.848,201.161,29.749,113.822
0,0,0,0,0,0
2.802,0,3,4,2,0
1699.458,1957.002,1838.385,2025.272,1338.284,2245.33
1731.437,1408.891,1736.379,1554.726,1480.649,1511.247
235.572,227.72,288.312,244.749,218.165,226.589
1022.071,680.787,1041.208,865.173,1036.983,939.873
4768.154,4043.91,5042.807,4645.598,4325.664,4716.873
68.183,54.001,65,46.573,37.39,51.459
0,0,0,0,0,0
2381.073,2110.427,2274.762,2365.473,1819.864,1817.988
756.883,427.939,484.801,656.778,581.178,445.947
998.149,923.013,915.593,814.018,847.898,749.54
1170.563,938.075,973.968,1013.195,920.902,957.047
62.378,106.589,131.621,43.353,62.496,81.33
1538.884,1085.293,1334.771,1371.814,1191.752,866.383
3477.408,1610.125,3360.072,3212.942,2630.571,2542.423
22,18,2.021,17.691,11,22
14,12,7,15.712,9.312,12
114,74,90,113,89,100
0,0,0,0,0,1
0,37.47,63.761,77.784,41.864,29.238
6.785,75,31.794,19.752,0,57
98,7.91,41.798,95,1.737,12.203
0,0,0,0,0,0
3,0,2,0,0,1
70.689,45.261,144.882,19.054,51.053,111.245
47.332,26.266,30.147,33.812,57.764,74.813
1067.735,1181.461,1488.134,1107.585,1029.626,1154.906
2863,2627.783,3231.878,2823.462,2825.954,2933.023
1,0,0,1,0,1
37.759,64.409,54.423,59.713,41.181,73.914
273.756,178.055,216.679,174.576,171.79,145.986
641,530,694,643.001,558.018,571.011
0,0,0,0,0,0
3,3,0,0,1.185,0
3743.03,2876.251,3894.74,3486.096,3215.228,3012.698
2,7,0,0,0,2.644
0,0,0,0,0,0
2838.076,2476.468,3203.304,2868.304,2547.687,2470.187
855.001,685,801.822,832.084,829.278,775.001
1470.488,1166.729,2475.894,2034.658,1177.863,1491.705
3595.274,3103.105,3363.929,3405.018,3146.09,3250.795
768.602,523.193,562.856,531.507,441.355,679.579
108.234,109.999,149.951,118.491,140.901,131.725
0,0,0,0,0,0
1280.688,1080.14,1247.308,1198.726,1241.15,1331.273
5846.869,5490.825,5869.106,6050.009,5012.223,5041.963
0,0,0,0,0,0
1919.878,1267.901,1224.501,1066.486,1298.127,1062.088
24.595,16.786,21.461,25.002,27.639,20.417
0,0,0,2.989,0,3.905
0,0,0,0,0,0
864.855,887.358,850.346,847.939,853.731,1041.03
3953.09,3693.407,4292.791,4068.253,3685.509,3627.588
150.793,77.647,75.474,124.65,96.714,26.841
172.676,152.001,219.819,226.422,179.806,140.204
339.913,317.619,66.74,199.232,376.32,359.766
256.216,278.904,311.263,221.805,263.822,298.08
662.212,577.138,699.987,683.614,604.326,720.564
0,0,0,0,0,0
1033.064,850.301,893.373,963.49,841.38,901.387
6.379,14.718,0,0,0,0
328.704,316.013,354.003,375.002,283.831,311.394
942.352,853.802,1013.029,871.158,915.312,889.091
1045.459,1012.774,1220.218,1042.16,1107.185,1046.534
0,0,0,0,0,0
1573.65,1576.263,1656.371,1526.553,1431.829,1522.061
1009.027,938.483,851.482,877.053,732.835,814.575
950.734,880.556,1027.433,894.034,1061.001,1050
92.677,83.851,83.815,0,0,103.832
738.923,679.196,758.206,705.525,665.744,699.696
46.884,14.485,32.447,17.191,39.266,11.122
883.737,704.811,715.544,900.39,700.26,647.01
4815.038,5010.019,5349.839,5019.274,4521.102,4544.431
109.008,82.454,99,107,89.89,80.545
276,162.918,290,273,227,251.001
2663.335,1494.232,2350.161,2059.112,2334.734,2289.266
327.736,256.624,400.158,251.312,245.509,349.277
2023.412,1230.163,1719.84,1597.426,1562.398,930.503
63.042,48.502,59.524,50.513,62.314,64.221
204,183,165.909,163.105,160.022,147.381
5,3.395,0,1,1.543,3
854.133,777.096,863.243,706.504,678.071,762.74
1275.113,656.276,805.2,1449.5,1169.536,1569.375
288.866,192.981,277.089,230.277,217.466,258.946
232.032,173.2,211.949,205.648,136.564,128.263
530.834,485,586,478,419,433
487.849,289.576,307.221,221.501,224.337,298.937
0,2.128,1,0,4,5
651.92,615.546,667.585,600.244,612.23,541.378
166.824,89.812,153.53,95.517,104.62,74.637
344.092,113.882,380.842,297.701,296.39,213.246
807.348,826.378,963.081,885.537,777.681,682.089
744.12,753.336,770.928,738.836,583.139,835.415
0,0,0,0,0,0
6,3.533,3,1,7,3
440,447,392.554,454,330,406.001
235.15,158.645,0,161.041,86.666,93.221
0,0,0,0,0,0
14659.949,12640.532,16577.903,14132.819,14326.564,15212.083
587.28,594.163,604.599,567.165,486.505,444.309
75.893,42.406,51.44,29.848,47.463,34.333
12.464,17.492,248.202,16.643,130.985,183.07
2586.63,2519.773,3232.869,2502.158,2528.821,2422.356
153.548,90.632,127.498,118.92,105.946,102.313
1110.236,966.001,1093.077,950.173,1062.99,1026.855
2117.89,1827.038,2279.049,1800.387,1687.039,1938.554
409.607,398.906,399.958,97.414,288.453,267.412
0,0,0,0,0,0
0,0,0,0,0,0
345.359,260.953,405.825,381.097,328.587,419.586
3.366,9.721,47.08,36.958,84.344,77.281
0,0,0,0,0,0
0,0,0,0,0,0
14285.702,12423.196,15471.056,13872.792,12813.311,12637.038
261.743,219.812,310.668,227.65,256.508,201.658
3546.25,2750.382,3580.742,3146.018,3198.742,3206.729
1871.519,1658.865,1672.963,1693.225,1680.117,1758.269
305.082,266.318,503.426,229.855,274.805,200.164
3,0,0,0,0,2
83.429,81.637,65.878,106.858,126.984,99.755
471.152,270.005,489.568,405.302,428.047,474.075
502.327,636.167,707.575,579.656,532.555,612.317
41.869,41.912,48.012,55.009,71.775,45.701
282.668,260,297,304,282,287.024
3208.302,2448.954,3381.291,3096.862,2701.703,2912.59
0,0,0,0,0,0
0,0,0,0,0,0
4338.1,3433.512,4306.567,3732.785,3568.069,4051.005
503.553,273.346,497.866,483.812,434.494,521.237
529.369,443.706,593.966,525.332,410.907,537.952
2360.209,1942.712,2374.117,2001.276,2147.527,2124.487
0,1,0,0,1,0
41.684,30.572,47.633,44.273,42.235,49.966
0,0,0,0,0,0
237.386,249.067,264.615,329.748,292.759,211.835
353.576,315.653,399.532,401.222,366.88,435.288
3373.114,3580.275,3613.673,3406.768,2921.194,3229.185
952.671,914.933,1105.923,995.788,905.489,854.194
0,0,0,0,0,0
27587.23,26793.601,22881.093,29430.64,20139.573,23696.137
0,0,0,0,0,0
491.909,337.318,354.771,489.104,408.686,433.216
3,5,10,6,4,1
0,0,0,0,0,0
6,2.698,0,12.335,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7948.883,6432.882,8195.716,7386.111,7082.614,7173.514
311.591,249.922,269.238,324.227,234.168,256
271,255,285,293,245,268
178.627,211,280.001,223.027,249,236
162.314,126.217,168.208,143.345,114.408,193.017
447.008,370,444.999,365,365,392.991
0,0,0,0,0,0
0,0,0,0,0,0
8.743,7,5,8.999,8.868,10
126.139,83.076,166.563,124.307,107.222,86.852
388.735,273.628,422.049,371.659,453.597,521.615
0,0,28,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,5,1,7,0,8
0,0,0,0,0,0
0,0,0,3,0,0
15,19,8,18,11,5
55,52,81,73,66,60
0,0,0,0,0,0
13.001,16,19,12,9,9
2058.352,1922.878,2543.409,2264.511,2011.491,2124.106
526.703,180.679,624.506,449.677,90.752,432.485
0,0,7,0,8,8
459.739,434.743,513.901,363.792,421.536,313.702
124.22,99.828,79.429,114.656,147.104,122.93
0,0,0,0,0,0
106.428,91.677,117.049,73.308,86.482,111.353
354.718,270.743,337.954,340.76,280.115,307.942
26,19,28.001,27,25,37
487,175.614,304.777,434.063,335.085,332.789
14734.433,13271.745,14908.741,13731.39,12440.104,12598.798
3667.261,3636,3925.588,3368.393,3182,3367.03
60.903,32.531,52.926,59.6,41.938,64.428
140.528,83.623,232.523,124.743,154.656,209.679
351.846,476,418.013,381.575,396.697,442.862
51.157,74.101,56.273,73.755,76.678,107.695
626.456,645.018,571.138,686.395,550.612,630.312
0,0,0,0,2,1
282.961,267.039,329.214,280.07,263.808,292.42
120.154,173,27.977,200.049,106.008,194.03
1301.253,1365.482,1310.906,1254.409,1248.655,1219.477
63,41,57,47,51,50
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
620.239,480.474,579.015,578.355,610.543,493.504
14411.814,12573.789,16155.308,14295.028,14906.316,14443.233
107.749,100.556,104.99,105.894,116.477,104.659
1260,1206.002,1338,1107.026,1133.072,1226
704.696,719.953,968.324,585.917,1027.551,1019.028
0,1,0,0,0,0
568.255,386.515,545.08,550.923,376.398,390.845
363.048,392,421,356,317,399.009
3838.12,3592.14,4469.092,3833.023,3818.73,3781.438
3085.521,2709.31,3586.955,3165.022,2655.951,2929.788
720.734,668.7,690.787,694.02,650.012,568.637
107.232,103.626,168.939,132.15,125.328,171.299
31.685,97.299,62.134,56.203,45.731,68.861
24,16.808,25,20.553,38,11.878
192.455,153.882,218.725,231.49,304.644,224.864
0,0,0,0,0,0
0,0,0,0,0,0
458.254,473.176,329.756,474.811,307.957,402.75
1140.382,1040.978,938.37,1123.159,958.926,1005.346
233.395,214.268,240.29,227.323,242.243,223.878
1386.795,753.034,962.379,1213.246,1124.463,1195.267
0,0,2,0,0,0
5565.701,5467.724,5953.478,5945.509,6074.188,5495.891
534.56,502,554.023,566,421,433.614
0,0,0,0,0,0
287.289,305.811,375.698,294.812,325.1,346.193
1765.566,1561.659,1848.29,1733.414,1831.923,1777.716
1152.508,1096.911,1119.731,828.23,875.443,820.192
0,0,0,0,0,0
815.972,663,776.999,759,724,755
79.999,73.095,91,60.469,83,74.942
533.168,527.869,573.63,562.405,518.518,478.415
0,0,0,0,0,0
2907.56,2691.846,2780.863,2900.277,2541.944,2463.163
294.749,242.886,196.524,272.175,243.991,270.277
4,3,2,5,3,1
140,120,145,152,133.605,145
178.743,155,164.616,155.717,28.272,150.395
0,0,0,0,0,0
849.349,805.464,928.771,837.112,864.187,864.647
18.642,16.421,31.752,22.18,54.868,18.069
165.999,88,130,133.129,99,119.03
774.348,769.807,515.179,680.397,725.435,522.702
1666.579,1880.713,1771.289,1438.793,1072.92,1910.45
789.983,638.47,813.343,665.943,619.802,827.577
123.649,165.216,199.12,141.917,122.977,62.878
184.731,163.08,263.22,158.339,180.028,203.346
0,0,0,0,0,0
0,0,0,0,0,0
8232.039,7240.121,9244.771,7800.865,7477.649,8054.923
61.653,46.141,23.243,1.681,43.614,55.79
995.462,823.475,1003.753,913.237,982.994,891.391
805.066,771.666,738.942,738,729.002,790.44
110.933,99.251,145.722,154,142,115.83
3,0,1,1,1,0
1015.505,1101.838,1326.402,966.185,948.123,784.957
0,1,1.152,0,0,2.585
61,55.999,61,78,26,58
814.117,731.001,890.967,710.927,753.374,828.867
0,0,0,0,0,0
0,0,34.327,0,0,41
727.767,614.376,616.526,543.381,599.352,565.109
0,0,0,0,0,0
364.001,304,420.101,341,322.09,375.987
1566.843,1602.479,1658.389,1628.513,1381.415,1646.213
290.003,280,301,274,267.006,242
5670.351,4935.517,6327.018,5962.858,5154.97,5148.896
19.493,13.77,7.372,32.541,20.159,10.88
232.777,267.618,250.601,293.208,276.113,326.512
0,0,0,0,0,0
0,0,0,0,0,0
3.597,1.678,4.541,0,4.014,3.236
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,4,0,2,1
1,1,1,3,0,0
1054.722,679.646,1034.842,1054.449,1053.11,985.399
0,0,0,0,0,0
92,48,98,79,73,79
385.154,277.468,390.455,229.856,380.353,342.482
41.037,34.108,60.999,53.151,13.225,52
0,0,1,1,0,0
162.503,95.849,262.901,136.723,60.151,259.372
0,1,0,0,0,2
1,1,5,1,4,4
0,0,0,0,0,0
11,12,16,10,10,14
0,0,0,0,0,0
1.294,6.713,7.379,1.734,0,1.326
27,7.267,0,0,11,24
0,0,0,0,0,0
300.001,330.148,407.748,351.001,346.985,324.19
454.715,437.661,518.363,423.592,437.692,437.88
656.836,594.206,708.724,613.417,744.557,626.089
2816.108,2291.538,2907.954,2674.196,2639.242,2544.742
989.249,880.862,1177.429,757.885,705.363,706.696
60.097,46.142,82.007,54.382,64.001,61.365
1517.847,1189.899,1569.366,1509.946,1262.08,1231.492
676.85,547.382,649.538,609.908,528.961,532.611
296.188,243.147,378.796,311.719,296.872,269.337
981.336,838.251,1060.252,924.617,985.887,834.655
3967.997,3852.643,4571.448,4069.275,3691.172,3496.22
478.888,327.643,391.149,380.057,456.178,431.233
513.158,490.335,514.568,563.158,480.598,459.907
1297.334,1087.294,1333.333,1248.541,1196.9,1132.738
869.404,760.38,1067.472,1017.298,842.154,885.63
858.096,744.169,956.921,937.601,813.529,844.211
608.132,544.672,583.294,586.141,665.246,768.082
690.146,580.001,685.837,702.773,607.87,563.124
180.814,193.058,378.467,232.897,268.516,199.351
4811.765,5071.724,5464.823,5156.696,4895.074,4813.079
1445.716,1190.678,1409.536,1624.632,1355.313,1254.477
1200.367,1216.527,1382.299,1371.195,1212.597,1244.207
1449.816,1353.411,1738.031,1525.038,1561.745,1613.036
655.093,649,693,690,620,607
1591.075,1402,1635,1569.002,1235.043,1316.005
260.019,310.2,296.627,310.168,266.198,280.243
4309.64,3840.512,4649.407,4183.774,4170.53,4205.366
687.988,719.995,713.967,810.295,704.828,718.311
895.587,847.667,965.074,932.101,765.678,737.428
1103.488,801.343,1122.384,1051.836,1067.737,1141.959
1006.676,1002,1180.722,1112.643,950.193,971.405
632,503,631,623,584.015,607.031
3504.618,3281.99,3936.992,3719.248,3307.921,3189.718
683.014,495.602,805.897,530.096,563.744,787.294
119.971,124,123.92,96.005,89.888,72.987
2043.41,2004.265,2210.467,2148.203,2120.613,2190.776
97.101,68.337,102.39,86.892,72.953,78.51
651.008,657.831,726.782,718.862,521.204,621.054
309.017,316.214,421.148,367.438,313.285,347.775
1859.818,1550.117,1797.505,1707.338,1674.092,1715.869
399,374.001,425,372,388.001,350
3931.226,3248.942,4162.932,3865.995,3576.929,3616.432
837.365,717.297,950.433,906.692,871.84,725.872
443.571,359.864,432.594,407.067,382.196,394.689
569.549,471.834,565.207,515.207,496.968,503.292
85.839,132.324,125.171,102.042,153.351,107.581
134.726,115.59,163.554,145.851,146.152,110.648
501.57,423.673,515.17,464.61,491.451,502.254
1204.891,1050.999,1375.801,1231.016,1318.229,1348.339
2919.937,2797.588,3019.364,3141.975,2624.632,2523.845
395.207,219.84,299.433,366.455,261.268,335.319
273.259,257.313,353.854,334.981,348.752,330.538
169.749,149.783,203.938,253.656,185.133,208.722
1235.146,774.657,1233.243,1256.756,901.204,1059.16
2655.203,2232.835,2674.199,2389.926,2459.166,2117.732
267.813,252.813,190.902,243.134,248.279,233.376
614.979,547.794,689.046,620,659.853,762.49
1588.292,1295.067,1547.544,1477.698,1319.162,1404.569
96.517,88.742,96.999,115.289,95.952,102.49
371.933,313,421,354,368.227,410.999
1154.186,971.218,1204.03,1157.564,1043.995,1133.256
38.103,37.351,25.721,43.529,54.34,37.585
1032.769,941.584,1013.245,1061.632,921.238,904.897
2044.754,1545.615,2300.541,2089.215,1945.58,1761.907
577.588,633.403,777.399,623.793,630.753,527.018
396.876,281.808,359.498,491.43,406.216,470
1574.365,1514.544,1780.051,1866.296,1539.042,1742.191
326.442,314.793,333.79,332.668,287.247,304.412
534.938,553.561,611.245,585,562.002,549.496
38.828,22.813,47.914,52.948,49.255,36.026
264.515,251.89,330.69,231.582,235.036,215.927
427.247,322.918,396.028,362.382,411.388,328.822
3300.368,3425.671,3715.228,3555.39,3180.399,3271.61
616.234,524.216,653.337,554.22,575.117,487.01
30.258,29.523,30.9,23.008,19.919,52.294
899.849,905.09,955.673,931.094,842.75,913.481
2029.848,1752.801,2346.081,2197.481,1934.031,1684.612
642.723,702.378,775.513,618.262,601.56,764.492
1330.224,1168.383,1305.373,1313.795,1372.429,1142.122
856.036,688.312,812.638,777.111,663.252,732.887
1699.143,1428.876,1840.589,1474.92,1579.59,1355.576
0,0,2,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
21.924,0,15.888,0,0,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,11.12,0,12,0,9.75
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2,4,3,0,3,0
330.882,341,420.001,333.061,365.473,355.667
1045.115,816.634,691.265,865.182,779.148,626.258
379.853,363.346,383.784,347.592,271.89,288.548
102.549,72.967,58.783,95.15,47.624,68.167
0,0,0,0,0,0
0,0,0,0,0,0
3047.179,2572.349,3245.28,2924.058,2430.717,2276.253
699.849,672.665,413.908,555.644,544.425,763.427
11,7,9,11,18,11
992.856,827.474,1091.137,870.77,890.682,887.601
468.088,242.885,369.972,367.415,337.205,368.279
288.76,356.721,165.728,36.393,239.264,289.929
9.104,0,0,9,5.475,10
3594.674,2819.505,3980.543,2900.752,3176.069,3702.186
1155.636,992.211,1461.188,1101.622,1173.655,1105.966
49.821,62.803,82.375,72.707,66.843,57.073
736.516,830.219,779.82,544.925,688.155,847.353
145,109,152,173,145,114
1476.31,1532.498,1740.686,1765.082,1468.342,1789.816
0,0,0,0,0,0
0,0,0,0,0,0
3008.343,2563.711,2837.025,2760.854,2282.943,2298.325
0,0,3,1,4,0
36253.172,31734.985,41333.545,35655,33459.608,34818.062
0,1,0,0,0,0
122.717,37.606,152.543,69.137,75.82,92.647
103,76.563,90,113,72,75
289.572,259.446,284.021,294.396,293.081,262.28
3816.033,3686.743,3893.434,3490.044,3680.074,3373.949
24,22,35,25,23,28
77.029,89,98,99,87,90
2,1.531,8,2,0,2.842
0,0,0,0,0,0
300.148,331.777,427.861,276.118,540.123,452.019
13,5,9,10,8,15
10,8,5,12,11,7
1553.396,1160,1900.003,1162.992,1667.033,2197
94,99,128,62,133,184
168458.14,161343.776,202483.617,159419.874,178481.267,196334.824
4104.609,3167.022,4993.115,3489.219,4764.98,6480.984
22717.665,20438.664,27244.046,21851.979,25414.272,29161.528
2568.406,2240,3004.001,2252.112,2927,3688
632,458,861,501.046,820,976
630,406,743,484,805,971
271,208,274,236,317,392
6971.791,5509.129,8906.036,5813.001,8786.396,11486.592
234,194,309,211,286,341
1725.098,1319,2240,1408,2343,2902.67
17,5,19,15,21,27
0,0,0,1,1,2
0,0,0,0,0,0
4866.54,4382.565,4544.906,4946.3,4077.981,3818.357
24,24.768,22.581,17.243,20.51,15
1,5,2,3,4,4
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
427.79,291.156,370.626,427.36,291.374,347.298
9938.615,6717,8772.916,9649.53,7389.91,7079.286
0,0,0,0,0,0
0,0,0,0,0,0
3007.937,2500.759,3249.952,2937.176,2827.513,2939.82
2451.175,2010.107,2551.05,2238.055,2458.103,2638.22
1350.624,1331.198,1473.226,1304.44,1386.905,1495.838
0,0,0,0,2,0
459.679,399.214,451.527,415.211,415.855,379.161
6111.675,4849.57,5849.097,5824.444,5200.297,5481.627
515.245,380.72,385.449,562.619,481.798,373.159
9.561,7.937,91.41,14.125,11.723,80.213
61.038,45.635,46.745,62.509,26.134,53.901
3410.864,3331.097,3856.144,3261.615,3240.841,3718.978
63.475,69.847,72.948,77.688,112.129,68.61
56.231,57.753,71.026,67.608,51.544,49.831
161.958,155.449,245.482,150.606,210.59,173.28
471.655,446.999,619,469.787,476.596,470
113.494,80.059,136,89.504,64.122,64.751
478.862,312.304,509.16,432.522,331.445,390.003
175.706,161.479,154.476,180.286,101.211,134.708
286.519,219.022,295.764,248.902,245.581,241.016
2252.644,1790.663,2295.834,2158.818,1765.915,1800.038
1135.027,886.836,1152.959,969.996,877.958,1004.552
37.714,35.6,63,50.182,78.317,66
397.565,485.355,497.697,466.471,384.779,409.887
256.812,155.658,213.017,158.216,140.151,209.2
319.291,170.676,273.892,207.572,217.654,329.265
5577.1,5211.437,6139.455,5523.584,5365.887,5359.531
15546.652,14792.328,17656.006,15619.292,15483.117,15317.434
132.251,154.873,168.378,146.164,127.822,146.707
280.715,264.569,289.516,180.343,247.681,276.866
92.05,52.582,86.552,59.588,44.407,70.731
117.326,91.955,126.406,92.14,126.217,105.964
1110.305,1202.092,1774.508,1156.22,1096.516,1414.813
9.957,28.276,16.375,2.507,13.756,20.537
238.154,194.17,98.32,0,182.417,66.245
1635.448,1230.841,1558.765,1860.037,1495.314,1424.111
528.912,501.924,421.176,381.636,535.83,552.425
206.126,108.381,151.474,159.591,141.621,157.345
356.465,18.475,24.615,393.991,246.342,91.063
511.414,371.777,508.313,531.299,400.738,439.37
1227.876,1057.541,1399.442,1170.653,1182.525,1240.733
343.399,283.263,127.306,449.731,262.32,153.091
29.084,5.096,14.548,23.893,18.396,1.493
404.169,542.746,386.268,331.418,557.861,454.46
2.731,0,0,0,2.295,2.811
150,123,155,120.008,103,107
973.029,954.541,1033.473,901.443,841.502,863.359
0,0,0,0,1,0
0,0,0,0,0,0
509.841,502.703,607.203,418.201,580.423,459.572
4687.469,3951.56,3765.586,4700.71,4620.237,4190.406
121.832,82.994,119.303,106.922,95.407,73.081
1385.458,1320.333,1595.39,1438.309,1218.195,1165.334
1797.424,1100.372,1686.188,1492.416,1694.661,1458.645
162.066,175.257,176.206,175.663,203.173,122.902
1290.879,1228.951,1341.282,1293.442,1166.311,1188.535
0,0,0,0,0,0
1065.138,1278.737,995.983,1101.968,1230.725,900.422
309.95,196.143,303.468,343.612,207.729,146.191
184.001,162,235,202,179.982,209.016
3,4,4,2,0,4
720.002,675.001,757,712,622,629
71,87.999,77,69,72,63.371
0,0,0,0,0,0
757.616,635.975,715,718.999,758.999,668.999
1256.278,1010.471,1298.876,1143.457,1074.5,1021.808
2151.226,2059,2226.643,2003.068,1947.025,1867
55.999,57,66,75.001,64.999,53
10.54,4.197,16,4,39,28
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,2,0,0,0,0
1,0,1,2,4,2
0,0,0,0,0,0
34.721,34,51,23.001,33,29.999
0,0,0,0,0,0
0,0,0,0,0,0
5.17,0,3.106,0,0,2.042
0,0,1,1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4,13,11,3,4,13
0,0,0,0,0,0
107,96,107,92,72,70
259.186,359.71,267.143,286.94,500.051,227.665
0,0,0,0,0,0
25,17,23,35,31,0
534.341,484.643,506.048,556.296,601.526,542.606
13,5,9,8,10,12
14.808,4.016,4.348,0,5.579,8.794
782.185,753.35,840.328,751.868,770.874,687.296
169.164,144.107,154.971,159.326,154.055,179.694
1493.62,1025.156,1260.033,1351.472,1361.227,1311.133
183,142.842,150,155,125.937,139.13
5.756,7.665,3.547,16.694,9.168,16.084
108.427,56.408,83.599,86.863,46.626,47.159
5105.936,4079.944,4965.313,5025.808,4051.911,4655.521
31.902,0,0,5.478,4.159,0
0,0,0,0,0,0
136,111.484,8.187,110.818,116.311,141
92.541,71.495,127.534,133.03,140.698,86.614
206.822,161.229,191.744,133.645,115.066,153.898
131.809,166.797,182.846,140.807,133.314,132.244
0,0,0,0,0,0
3799.96,3678.997,4265.247,3938.803,3607.758,3481.355
2109.593,1539.859,1802.946,1967.797,2057.601,1991.027
9401.891,6502.092,9973.206,7776.77,9472.266,10013.635
0,0,0,0,0,0
65.001,12.088,84.001,78.001,71,28.502
1827.467,1009.874,1232.308,1833.792,1430.35,1599.595
1164.266,1112.623,1523.245,1210.145,1306.914,1358.4
3152.126,2265.62,3477.049,2730.188,2970.143,3220.326
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
23.932,11.133,54.251,74.96,75.807,59.836
352.592,425.484,630.89,538.957,541.935,479.556
2475.256,1679.532,2779.552,1953.266,1556.119,2707.972
3.907,2.134,2.383,0,2,9
7,0,6,3,5,5
0,0,0,0,0,0
35,42,17,34,21,27
0,0,21.903,32.922,69.382,0
