"SRR27961772","SRR27961773","SRR27961774","SRR27961775","SRR27961776","SRR27961777","SRR27961778","SRR27961779","SRR27961780","SRR27961781","SRR27961782","SRR27961783","SRR27961784","SRR27961785","SRR27961786","SRR27961787","SRR27961788","SRR27961789","SRR27961790","SRR27961791","SRR27961792","SRR27961793","SRR27961794","SRR27961795","SRR27961796","SRR27961797","SRR27961798"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.154,0,2.067,0,2.172,0,0,2.088,0,0,0,0,0,0,0,2.19,2.024,0,0,5.477,0,0,0,0,0,0,2.107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,0,3,0,9,0,0,4,5,0,0,0,2,0,0,5.027,4,2,3,4,0,0,0,0,6,7
1,0,0,0,0,0,3,1.042,5,1.003,0,0,0,0,0,2,3.998,5,0,1,0,0,0,2,2.694,2.027,6
0,0,0,1,0,1,0,0.968,0,0,0,1,0,0,0,0,4.002,0,0,1,0,2,0,2,0,0,1
8,0,0,11,9,15,7,11.709,9,4,0,3,7,6,10,8,7,13.999,2.717,1,5,6.802,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.367,102.406,69.423,62.702,73.951,56.386,65.522,64.904,72.465,53.243,46.649,41.724,49.784,42.371,53.285,52.729,49.093,54.979,38.283,45.287,38.762,45.296,55.125,40.451,30.619,54.345,43.739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215.357,285.117,268.198,275.287,350.249,302.324,294.098,276.323,299.155,251.531,199.879,206.305,201.011,262.261,240.609,353.744,290.12,281.661,107.157,178.482,186.163,249.535,247.514,293.712,158.334,211.195,260.031
3051.733,2460.215,2751.065,3328.376,3643.714,3389.638,3855.303,3270.095,2422.868,2744.569,2167.737,2111.653,2341.246,2479.906,2307.287,3187.09,3218.727,3188.518,1755.154,2394.051,1887.214,2491.191,2632.369,2867.957,1908.172,2672.235,3213.004
120.281,177.785,54.329,3.373,77.848,180.101,76.611,11.791,34.764,91.668,7.187,48.553,0,102.28,71.776,467.028,33.738,635.169,10.032,3.208,5.823,171.33,0,162.113,12.37,81.56,105.623
477,400.039,508.005,584.054,623.459,538.383,645.145,533.617,384,745.058,479.222,513.938,428,440.711,437.776,489.509,544.016,485.043,374.871,518.541,429,436.001,434.126,461.347,296.539,412.22,482.895
133.988,138.398,150.568,214.784,223.852,226.829,250.787,157.149,140.062,150.265,111.935,103.006,91.551,147.884,136.955,246.724,260.367,217.591,103.079,123.085,116.031,109.679,101.49,161.677,131.637,130.386,221.84
342.289,307.301,343.942,391.654,478.276,378.22,401.21,317.995,244.318,404.527,226.354,242.159,181.654,283.968,302,295.828,351.437,300.035,185.028,268.792,189.039,319.627,199.425,329.2,228.574,231.747,315.181
178.333,241.574,173.073,192.026,200.732,210.012,242.566,177.357,237.298,224.948,200.216,114.852,133.565,144.553,149.687,58.88,149.241,179.657,89.446,130.704,70.645,175.843,92.502,85.58,80.776,174.526,55.339
117.003,134.019,111.547,111.184,111.195,117.761,84,62.61,62.702,167,140.266,125.335,109.485,90.574,111.467,71.484,60.611,66.72,106.84,148.846,123,90.916,111.188,106.709,34,55,67
87.916,82.76,69.885,98.57,118.563,104.198,121.508,93.701,129.821,68.116,87.583,51.383,92.158,102.925,92.429,106.706,121.385,115.716,50.346,71.039,39.689,92.704,82.789,89.574,57.184,99.118,125.035
35.808,48.152,90.9,98.453,126.44,141,226.529,201.786,197.298,79.001,78.768,13.127,105.283,59.509,34.705,152.993,185.505,203.28,58.348,87.424,24.391,96.971,90,107.659,16.085,133.93,190.782
499.792,480.936,493.138,547,584.329,379.448,388.592,375.001,125.425,435.548,356.65,307.619,400,185.639,367,292.58,317.302,320.326,360.87,358.75,427.099,352.108,409.647,373.623,193,253,338
12.162,9.536,2.109,1.912,37.266,0,4.283,9.766,0,8.057,7.135,5.068,0,2.104,0,0,0,18.08,2.093,7.183,11.828,0,12.13,6.892,10.49,1.617,10.293
279.529,202.991,265.303,187.383,250.526,217.863,237.589,238.266,257.631,216.051,144.069,166.977,205.958,148.187,192.455,326.048,267.1,264,178.614,136.606,164.4,205.999,177.783,191.91,165.924,285.568,345.675
23,24,4.577,2.262,32.004,2.868,33,6.272,32,24,18,2.657,1.525,11,8.623,22,7.286,22,0,18,1.52,23,17,17,0,8.107,7.498
31.737,26.122,18.923,28.09,21.157,15.397,7.917,22.427,33.49,29.279,13.472,13.78,12.973,31.318,7.886,19.576,8.514,15.284,8.969,15.774,10.857,31.426,23.995,13.3,15.497,38.383,20.927
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.264,201.174,214.844,276.939,324.181,276.107,405.194,366.175,260.373,226.362,151.626,169.277,195.038,201.42,231.934,345.096,339.553,299.822,133.74,204.78,168.687,242.285,203.362,251.346,174.274,276.906,388.419
100,96.375,80.033,82,91.214,62.187,90.001,101.999,70.015,106.999,84.289,61.68,64.002,17.201,56,95,80.013,89,48,58.183,56.001,61,46,48.001,62,72,95.002
833.492,897.741,859.401,889.319,951.734,886.081,1053.327,990.04,1034.826,783.528,770.547,508.575,671.698,633.771,708.154,945.104,915.293,928.941,406.069,700.832,542.103,637.971,605.746,664.68,566.284,866.176,1105.316
4,4,5,1,0,6,3,0,4,8,2,1,3,1,3,3,3,1,2,4,2,2,2,0,3,1,2
298.325,389.713,413.378,336.321,6.694,400.596,142.177,187.978,199.332,422.68,333.213,209.46,10.666,295.366,251.478,173.773,157.358,157.517,321.849,253.939,225.735,346.186,429.059,230.979,117.862,110.176,334.034
2,0,1,4,1,2,0.911,1,0,0,0,1,0,3,2,3,2,1,0,2,0,0,1,1,2,5,3
352.852,384.008,353.797,585.334,602.993,553.485,710.457,654.013,368.69,383.849,432.645,2.437,2.111,550.497,310.416,617.55,768.486,5.472,388.519,4.21,2.791,554.736,592.081,172.102,144.048,642.728,626.733
719.698,849.806,656.662,627.562,811.246,756.899,506.144,479.448,722.857,587.039,699.83,394.512,535.796,602.767,615.245,568.377,389.566,462.058,347.57,531.37,333.506,509.686,447.093,455.121,357.693,409.048,503.234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.671,303.898,247.176,229.07,243.638,228.028,257.293,261.196,345.219,216.273,313.982,195.892,202.263,169.38,171.228,230.543,202.055,213.973,152.187,254.761,143.506,159.679,152.214,173.52,126.7,181,239.935
172.646,173,131.073,212.908,277.1,252.129,299.89,256.274,193.212,189,143,148.359,185.925,192,191.435,230.279,312.654,265.108,69.516,154,89.859,162.406,172.458,145.127,167.685,199.261,262
44,37,33,0,43.005,26,21,21,17,48,42,36,0,28,26,18.003,14,22,16.689,54,32,9.32,0,23,12,11.203,13
61,45,57,41,43,32,40,47,28,27,27,24,24,38,32,46,45,32,26,38,31.003,33,31,28.001,24,41,53.15
30.558,22.126,13.493,20.225,24.368,15.745,13,3.674,0,26.211,26,9.508,3.908,17.288,16,12,14.898,10.312,22.564,31.586,10.132,6.763,0,9.739,0,12.638,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,4,3,3,0,4,5,3,1,0,4,1,2,2,4,1,2,4,3,3,0,0,1,3
0,1,1,0,0,1,1,2,2,1,0,1,0,3,0,0,1,1,0,1,0,1,0,2,1,0,1
1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
717.92,757.003,628.682,618.865,775.298,698.631,781.593,670.2,568.324,1375.274,1478.485,1135.239,774.812,612.195,621.286,697.586,690.722,560.784,619.235,751.725,676.199,507.972,625.354,539.306,375.113,546.781,790.012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.905,460.981,397.467,617.812,724.906,572.639,987.296,929.784,978.828,256.136,292.907,140.857,498.521,507.11,467.401,1022.769,1050.828,927.641,165.257,295.539,225.458,446.594,448.862,490.465,609.854,883.019,1063.586
217.163,194.956,183.857,183,246.429,214,208.566,231.326,162.005,218.331,218.511,159.469,197.048,154.69,162.114,81.925,181.88,165.982,67.95,205.746,173.973,144.578,145.127,161.887,105.846,147.089,189.578
114.184,111.832,149.629,136.832,146.715,115.856,136.61,131.781,134.189,104.629,108.3,91.569,99.219,79.671,87.996,163.235,160.307,122.428,67.257,91.485,55.293,93.619,80.984,71.062,81.215,119.716,176.846
6,0,1,2,5,1,0,1,1,3,0,2,0,0,1,1,2,0,5,2,4,2,0,0,0,1,0
837.766,961.129,888.551,1232.565,1247.487,1064.268,1152.542,1058.691,887.651,1012.133,861.719,902.326,851.336,901.324,817.283,964.526,972.294,891.18,504.136,842.004,680.946,737.92,855.541,793.081,689.779,865.919,1027.569
337.139,330.231,353.641,416.307,373.066,387.078,529.409,298.509,389.918,411.377,421.543,355.542,285.217,356.768,300.406,420.441,444.361,321.894,269.148,387.483,258.998,345.521,340.657,332.313,207.898,314.991,434.075
0,25.752,78,66,78.095,64.002,66.167,80,60.183,65.422,75,44,59.514,23.215,59,88.045,82,65.127,36,48,15.725,19.6,17.656,54,15.425,69.362,109
262.198,227.754,234.827,284.552,404.31,304.142,224.575,295.068,353.287,260.432,274.903,179.96,361.917,254.961,225.623,228.711,251,238.429,158.841,259.948,165.189,249.145,221.878,258.654,141.594,177.367,246.01
1,1,2,1,0,0,0,0,0,1,0,0,1,0,1,2,0,4,0,1,1,1,0,1,3,3,0
2,0,0,0,0,2,4,0,2,0,0,0,2,1,1,1,2,1,0,1,0,0,0,0,0,1,2
27,16,33,37.006,41,38,46.007,31,33.281,23,23,14,27,25,11,36,37,25,14,19,17,27,22,30,25.086,33,30
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
110,132.989,116.898,109.999,127.217,131.036,93.121,137.001,139,97.084,70,69,113,93.001,77.808,146.093,78.282,131,60,78.815,70.15,80.09,80.26,85,72,120.243,137
77.146,98.647,107.426,28.23,68.485,105.626,41.47,14.943,106.717,76.943,103.48,21.677,45.33,25.106,25.926,51.719,31.926,45.702,0,52.32,0,36.188,41.633,22.931,50.715,42.701,29.947
190.651,254.275,171.494,260.224,337.961,294.268,286.377,253.992,352.934,190.673,220.113,141.861,329.963,255.069,262.263,231.642,235.566,177.318,133.789,230.758,143.043,205.83,249.849,244.382,146.844,202.889,235.018
5.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
99.893,122,76.412,129,129.167,109.944,111.833,94.064,115.884,117.001,87.964,65.862,65.074,75.087,94.32,105.32,95.047,67.298,73,96.937,51.467,109.179,84.075,112,61,83,94.945
373.595,507.022,400.084,455.239,475.757,410.351,450.216,461.079,527.182,493.123,439.609,346.131,381.477,313.604,333.016,436.585,452.902,443,249.054,370.956,281,314,351.21,326.852,220.293,410.161,459.86
78.269,87.609,65.809,92.468,93.243,106.398,96.724,99.267,170.608,105.612,67.518,62.25,93.965,80.26,75.201,114.639,105.338,123.22,54.956,79.144,71.862,66.428,62.964,71.752,69.528,80.826,132.198
82.889,87.557,66.114,75.903,89.084,88.318,72.718,72.828,140.35,73.797,92.44,35.598,70.612,89.907,85.817,70.454,80.719,67.663,42.723,57.617,48.058,62.136,61.773,61.695,43.65,62.274,110.582
425.627,458.269,328.996,343.929,430.594,387.77,353.082,299.507,643.517,284.196,367.629,196,354.56,263.203,312,333,301,317.526,134.644,293.796,216,302.094,234.002,280.45,213.461,288.27,424.416
242.205,326.222,226.926,244.694,312.198,250.969,276.907,281.757,353.995,216.343,227.437,131.673,252.049,181.844,207.733,276.764,246.429,228.787,96.347,202.726,132.988,190.027,192.239,199.027,136.25,238.862,318.768
212.855,227.148,183.584,180.596,215.727,204.759,172.191,182.522,278.89,188.746,162.296,102.008,181.859,140.948,162.161,199.408,182.747,171.484,86.65,158.784,119.055,138.197,108.732,163.445,97.995,154.518,222.935
806,917.255,759.914,966.096,1147.089,1002.762,934.521,842.174,1179.457,717.765,729.232,502.141,956.789,745.708,814,871.177,867.545,822.9,380.806,683.768,417.663,715.123,721.584,721.069,523.775,746.55,965.894
807.802,776.915,622.4,681.806,983.613,845.106,1024.377,1035.344,957.673,693.197,494.254,420.599,688.922,514.956,606.618,937.937,760.457,762.582,554.261,610.925,522.387,685.057,573.865,599.766,367.297,536.728,517.782
234.56,311.537,256.539,313.91,339.828,271.103,263.665,232.448,311.341,231.991,307.898,191.652,256.139,203.246,219.315,273.42,299.317,269.185,109.308,201.178,166.295,207.309,210.018,233.472,170.387,224.225,280.625
1255.662,1282.059,1020.172,1085.076,1134.432,1081.894,1060.885,945.748,2104.992,800.064,864.084,442.419,1093.514,859.466,898.541,1049.542,988.297,1046.367,346.003,730.535,588.911,855.745,678.445,812.918,662.967,953.589,1326.997
8.136,6.051,8.077,5.05,7.05,5.032,2.015,8.053,8.088,8.069,13.954,2.017,7.061,5.042,3.026,1.005,3.022,2.016,3.018,7.075,5.06,4.04,4.032,1.033,2.132,3.031,5.06
222.109,366.356,185.73,247.214,340.104,312.074,287.713,272.455,441.452,224.217,309.021,110.716,348.005,190.475,197.194,291.2,247.416,293.418,69.882,169.34,116.774,144.746,196.115,261.373,142.005,199.428,335.421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.695,53.792,30.011,33.744,62.847,43.222,90.798,67.049,64.841,46.495,49.848,80.62,49,6.735,27.708,66.458,54.204,58.768,25.903,58.983,10.545,53.563,56.545,59.612,27.434,36.275,52.588
148.198,114.816,137.973,155.378,134.414,171.573,194.656,196.144,152.703,132.107,79.533,101.003,146.144,73.942,116.708,189.224,204.758,234.295,59.489,142.945,100.096,107.884,125.596,122.701,97.696,159.367,204.864
373.95,455.106,373.618,495.876,617.491,490.094,618.942,545.652,541.258,486.128,459.816,292.297,433.006,384.403,328.844,502.973,521.956,532.754,330.648,430.876,288.527,374.531,258.914,376.568,341.055,508.87,494.948
0,0,0,0,0,7.684,1.776,0,0,0,0,1.858,0,0,7.963,0,0,0,0,0,0,0,0,0,0,0,5.706
370.544,381.071,339.305,317.037,355.499,465.372,385.646,504.296,464.093,346.563,444.224,267.059,346.072,269.847,223.789,412.228,336.462,448.157,277.181,340.696,318.702,268.099,234.873,290.299,265.656,453.546,445.738
106.217,129.668,103.891,102.255,148.579,66.527,105.041,94.994,144.999,130.624,62.268,43.769,54.153,92.864,92.64,86.93,106.273,128.284,49.26,73.3,63.04,71.159,78.15,54.223,76.106,105.543,181.26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
210.241,308.319,177.164,242.045,245.479,203.871,230.077,233.271,273.394,191.958,192.537,129.755,152.413,152.119,128.078,192.256,198.958,205.429,91.506,186.217,149.964,155.446,126.414,169.382,129.96,158.113,219.241
227.549,177.341,161.645,146.208,248.412,214.298,170.949,214.703,259.835,184.146,130.079,122.826,176.971,87.829,112.922,229.643,193.311,203.311,16.924,33.183,127.161,155.511,21.724,121.378,106.256,204.615,177.467
287.899,301.717,256.257,349.51,321.581,328.486,392.775,320.258,289.768,259.171,238.956,194.272,235.029,239.208,207.921,326.752,313.488,289.754,157.115,236,172.359,202.015,230.017,211.777,168.589,257.856,314.743
51,77,48.001,51,53,63.001,47,42.999,84,55,55,48,58,46,42,53.011,59.999,47,36.999,33,36,34,31,43,32,52.001,60
269.331,328.312,224.351,283.141,295.79,270.009,275.825,224.749,286.848,455.87,397.854,365.398,300,217,202.664,238.53,228.001,222.503,208.767,299.925,215.381,210,190.186,245,156.999,209.527,245.708
1045,1182.798,949.929,983.168,1127.328,1054.322,912.384,761.263,1005.789,1102.872,961.445,702.123,949.954,799.116,844.045,823.864,867.311,805.678,604.946,925.853,730.466,767.11,762.479,761.755,566.329,750.594,954.071
189.049,96,176.021,200,205,231,267.149,224,152,212.038,112,132,137,161,141,184,206,224,125,162.018,135,158,144.176,200,109,179.017,226
203.794,232.06,168,142,152.556,165,109,115,140.421,157.897,155,97,154.481,133.319,133,114,100.001,124,83.641,121.929,105,129.001,127,139,79,92,152
1,1,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
2,1,3,3,4,2,1,2.019,2,2,2,4,3,0,0,2,1,2,1,0,0,1,4,2,2,1,0
0,3,1,1,0,1,1,0,3,1,0,1,1,0,0,3,1,0,1,0,3,2,1,0,0,1,3
370.607,373.292,241.973,276.725,271.464,274.563,259.829,252.184,642.53,247.704,260.398,141.659,302.184,220.864,236.126,282.826,274.29,235.199,98.473,204.517,186.253,217.503,155.11,176.677,151.025,237.425,334.29
0,0,14.731,79.836,57.043,65.247,22.344,95.256,0,178.549,117.64,14.553,22.266,75.34,89.08,109.138,51.181,0,0,96.492,0,0,42.859,22.606,21.561,0,62.108
561.889,517.569,385.337,944.22,1100.044,919.058,725.535,865.507,567.613,555.245,302.747,356.384,851.814,782.539,697.889,916.912,966.239,839.549,358.463,422.758,302.729,670.75,773.505,657.922,653.538,789.48,963.825
1010.96,1165.772,989.008,1209.023,1418.001,1241.81,1411.489,1274.102,1295.473,1187.871,1193.46,946.484,1115.072,894.482,1003.287,1286.416,1190.875,1177.886,672.338,859.533,763.825,1012.777,998.056,927.568,759.853,1014.245,1287.794
780.43,798.855,664.259,788.758,900.229,732.008,669.549,679.776,722.97,789.165,784.293,493.682,619.057,665.729,597.808,726.236,663.415,716.614,438.181,668.642,456.66,544.014,511.514,632.93,386.703,577.23,703.03
317.034,387.187,316.279,536.106,516.307,431.801,624.992,474.532,492,331.412,230.269,160.327,370,360.177,332.788,454.217,472.438,455.327,282.568,356.906,233.379,377.217,369.791,328.705,290.896,371.049,374.051
436.549,382.63,449.354,534.63,738.858,372.918,648.494,495.894,515.36,334.264,242.624,277.001,362.178,364.767,398.024,640.271,628.592,568.677,217.187,270.62,243.365,425.011,484.756,465.526,432.42,510.54,625.291
367.22,305.853,258.366,403.24,527.971,445.208,592.695,504.267,428.354,351.722,340.496,218.596,338.067,299.341,311.162,417.649,462.629,425.78,171.124,323.272,184.99,340.336,364.517,289.173,295.776,406.255,382.676
82.402,96.183,76.018,83.463,77.573,72.454,126.364,121.753,101.304,104.661,94.762,82.038,69.683,73.904,59.091,114.332,91.589,102.946,60.332,98.495,58.276,64.025,60.844,48.32,66.475,70.496,100.886
262.024,281.406,260.028,373.443,409.58,308.201,444.931,376.637,456.508,257.002,263.433,198.877,250.685,239.967,234.661,345.897,294.855,322.519,138.925,250.508,173.129,225.798,206.634,279.331,231.263,264.199,366.903
0.763,0,0,0,0,0.549,0.25,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.25,0.167,1,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,1.5,0,1,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
1.474,2,1.275,0,1.468,5.902,1.002,3,1,10,0,2,0,0,2.002,0,1.637,7,0,0,0,3,1.002,2.569,0,1.58,5.012
0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.167,0,0,0,0
0.763,0,0,0,0,0.549,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.167,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0.1,0,0,0,0,0,0,0,0
0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,1.911,0,0,2,2.332,0,1.002,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0
61.191,54.307,54.609,42.662,41.922,56.777,21.518,72.062,61.516,1065.551,1137.107,721.181,204.664,178.01,205.826,34.121,65.526,41.82,365.669,430.282,416.093,74.795,93.677,78.658,36.961,40.3,69.46
297.507,269.134,337.315,184.551,334.656,322.234,319.18,345.514,256.748,168.616,114.889,196.197,294.267,223.198,194.039,322.101,312.08,244.498,173.252,256.971,182.359,184.248,165.835,255.486,214.632,284.113,325.568
7,8,7,14,12,8,10,11.017,6,8,5,4,12,9,11,9,6,14,4,4,5,3.202,4,7,7,11,7
50.01,107.825,0,17.678,29.331,54.259,115.572,62.091,111.106,119.468,0,0,0,74.726,91.949,68.971,91.216,85.35,65.972,0,90.984,37.27,0,0,35.952,82.763,146.151
178,186,163,200,184,159,200.559,166.817,132.666,184.001,190,151.522,160,127,138,152,171,166,137,170,115,131.999,135,144,102.001,142,180.001
1591.811,1206.057,1340.773,1430.492,1839.697,1611.355,1728.693,1550.402,1366,1424.822,1159.503,1057.842,1096.206,1133.329,1201.452,1485.495,1495.596,1519.864,795.253,1227.36,951.388,1244.197,1171.928,1326.213,895.963,1289.241,1664.591
844.439,753.016,969.758,991.95,1151.94,981.495,1246.703,954.79,832.906,1075.604,763.465,822.625,746.102,789.327,784.244,1068.682,1016.093,1097.752,683.164,828.892,762.451,721.168,848.674,817.189,624.242,872.516,1027.307
165.793,201.431,149.873,197.174,232.428,183.772,138.974,175.922,132.479,355.398,190.357,237.717,143.784,166.031,154.277,176.289,131.101,121.84,187.589,256.774,215.059,112.761,170.22,135.654,82.537,122.161,194.104
0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
47,51,54,41,63.001,46,65,53,39,50,35,34,45,32,42,51,31,35,20,34,30,46,30,38,24,40,44
70.762,50.039,35.028,97.379,113.775,56.272,5.224,103.42,84.559,59.937,68.126,13.779,63.127,22.483,2.897,48.005,27.526,93.729,1.168,96.242,8.522,0,34.407,50.237,46.371,1.127,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.028,390.972,234.395,386.253,303.897,237.211,211.808,235.908,163.407,369.373,331.33,185.274,226.025,275.994,271.256,269.639,327.343,292.379,230.386,300.067,181.845,261.466,210.503,253.823,97.197,174.923,296.764
199.767,183.274,170.477,163.529,167.58,158.435,173.503,150.831,150.084,191.563,173.641,120.421,125.29,132,113.625,147.678,156.669,117.679,50.452,109.076,117.152,102.707,136.51,137.556,108.663,102.178,154.707
294.034,208.084,209.223,238.132,305.461,266.644,366.542,437.867,363,262,184.161,187.193,232.105,201.621,173.344,364.611,394.964,366.423,176.154,209.038,191,220.134,185.18,184.558,231,295.866,331.155
356.802,343.78,342.233,428.128,476.937,390.821,403.768,373.009,314.173,404.625,308.036,318.572,272.403,296.432,291.471,370.917,334.759,333.747,277.592,347.876,312.843,306.449,285.653,318.499,184.89,256.176,375.347
394.663,195.329,501.852,399.667,364.498,279.556,369.592,403.02,151.173,464.227,301.944,236.907,200.451,213.842,203.532,330.9,462.16,321.478,188.074,235.737,195.623,359.71,164.336,292.515,181.166,195.377,308.214
1454.626,1227.151,1462.586,1520.002,1675.934,1545.469,1747.489,1530.984,1131.013,1625.359,981.176,1146.655,1048.717,1124.871,1093.155,1470.743,1579.253,1507.181,967.051,1367.486,1079.532,1165.003,1202.485,1211.699,869.013,1148.24,1433.061
57.985,56,66.09,54,43.942,47,43.951,54.308,19.765,64.773,45,52.101,45,31.877,49,25.287,59,28.319,42,56.118,15.17,30.987,36.001,30.604,23.491,46.001,38.809
457.777,419.551,417.147,449.668,552.583,399.231,656.921,596.692,518.766,544.41,406.517,365.584,446.456,328.685,380.017,561.014,533.611,453.022,353.078,536.429,406.695,358.895,371.446,354.479,265.59,374.865,530.685
200.974,221.459,220.664,282.17,279.48,263.526,409.168,265.458,266.947,225.915,172.074,190.795,160.315,100.317,198.116,282.904,283.493,290.449,175.642,235.551,197.158,196.34,139.985,234.635,195.723,221.286,338.233
51.501,38.994,89.466,130.49,80.922,88.812,145.387,54.567,67.852,76.606,94.809,22.114,44.023,14.069,45.02,63.919,79.896,94.206,92.066,92.287,35.339,75.103,53.817,53.567,0,58.28,82.729
397,391.35,319.593,480.146,540.378,467.477,506.591,458.755,497.18,403.095,311.974,267.401,381.683,366.371,318.155,418.301,465.453,424.059,214.544,331.622,223.976,356.257,352.821,424.256,248.096,395,476.5
138.374,136.866,119.723,139.851,246.453,167.056,236.997,63.083,148.118,221.816,123.694,99.769,170.522,121.873,111.508,226.368,180.611,79.344,86.528,104.443,111.903,141.494,129.07,135.705,52.327,113.369,190.604
16.316,1.735,8.076,10.668,11.502,9.047,6.556,19.465,11.335,40.255,11.111,7.398,6.561,54.951,0,7.591,5.698,1.507,11.937,89.66,6.375,6.104,5.398,1.407,42.447,3.719,10.832
207.715,234.023,281,280.586,323.126,294,303.67,284.125,248.044,457.981,437,377.007,281.01,251,230.152,243.351,302,284.02,274.439,385.049,212.685,218.724,256.703,258.157,201,242.805,287.595
30.462,52.729,50.993,75.452,43.992,69.545,32.053,29.012,0,74.877,74.034,44.804,31.348,44.86,41.292,68.152,33.078,5.871,46.348,63.397,54.217,14.874,0,30.217,0,32.195,54.992
11.902,6.122,0,29.026,15.837,60.853,31.656,52.505,2.76,8.163,10.485,14.266,10.624,4.314,77.311,0,15.825,14.248,6.991,7.657,33.022,11.62,26.706,6.792,39.176,4.347,3.361
143,136.132,128.999,122.72,17.668,80.782,66.309,34.538,191,144,125.063,108.52,12.334,16.159,48.978,71.533,96.97,117.094,26.875,131,80.253,101.001,106,32.857,13.556,156.999,55.65
63.682,51.875,229,241.4,55.106,58.756,66.122,148.419,140.866,203.872,113.885,31.725,28.345,22.911,107.19,48.896,204.047,142.553,22.391,46.417,41.579,25.387,91.473,109.432,88.053,59.107,143.241
