"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927","SRR26260934","SRR26260935","SRR26260936","SRR26260937","SRR26260938","SRR26260939","SRR26260940","SRR26260941","SRR26260942","SRR26260943","SRR26260944","SRR26260945","SRR26260946","SRR26260947","SRR26260948","SRR26260949","SRR26260950","SRR26260951","SRR26260989","SRR26260990","SRR26260991","SRR26260992","SRR26260993","SRR26260994","SRR26260995","SRR26260996","SRR26260997","SRR26260998","SRR26260999","SRR26261000","SRR26261001","SRR26261002","SRR26261003","SRR26261004","SRR26261005","SRR26261006"
1.279571,1.334768,2.102001,0.439432,0.646423,0.673708,0.303352,0.767207,0.374659,1.870863,3.135064,3.763339,2.661721,0.74311,1.874746,0.932935,1.643214,1.647024,1.504918,2.468901,0.685335,1.371731,4.991828,1.627612,0.711052,1.844336,1.367643,1.228781,1.12259,1.466077,0.603405,1.049402,1.280995,1.014204,1.088546,1.760008,1.520027,1.034301,0.69902,0.533507,0.718803,0.920445,1.213752,0.973539,2.806528
0,0,0,0,0,0,0,0,0,1.068851,0,0,0,0,0,0,0,0,0,0,0,0.063613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020972,0,0,0
0,0,0,0,0,0,0,0,0,1.251011,0.550504,0.375006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953478,0,1.083951,1.456033,1.045183,0,0.744383,0,0,0,0,0,0,0,0,0,0,0,0,0
9.693461,0.299953,8.345828,21.314557,9.720052,14.616168,15.119339,4.201359,13.249075,54.162474,59.038578,67.72614,47.906232,51.782197,183.582034,181.950556,180.857389,168.122809,169.555932,183.484258,224.82072,183.302953,190.892669,189.764181,191.670868,60.699747,209.406054,32.651334,82.256376,66.57575,80.347358,44.766109,198.403114,190.620135,187.076331,199.372957,180.003882,176.420386,196.458853,200.12754,193.483902,205.969166,202.160921,203.810464,60.388313
59.457923,51.883153,40.187297,98.742914,79.917489,80.615378,96.230796,90.021927,101.084183,11.17342,17.710551,47.428652,28.702018,31.86795,38.442341,49.254999,42.170912,26.38983,32.863325,31.816312,39.501925,29.850516,63.204714,37.109379,35.869199,29.953506,42.483086,19.113304,9.735287,6.279104,30.239277,7.172801,40.976398,29.635339,26.352963,29.657439,44.932554,29.969803,34.311409,35.719725,30.66686,23.022968,45.242982,29.017617,16.387789
21.855373,26.116303,35.602648,15.061534,18.304569,18.217175,13.771785,14.053441,17.801174,26.404981,18.139061,12.926509,13.669798,35.576075,45.826913,30.939004,38.484287,22.108003,44.632909,44.022606,28.146766,29.476148,18.252504,35.9889,23.760358,22.30366,30.581244,25.216424,24.670339,26.117214,13.523797,15.823163,33.76901,38.969252,33.62692,20.882116,19.638803,25.679441,26.763891,21.742838,26.399298,26.220897,24.206221,27.931402,29.251557
0,0.35988,0.071898,0.074485,0,0.080446,0,0.145997,0.095912,0,0,0,4.927215,7.724682,7.458169,8.128101,0,1.794681,4.622556,0,6.707902,4.186996,3.063375,0,0,0,1.556075,8.20064,5.240084,0,5.516765,0,0.511459,0.662602,0,0,0,0,0,3.111639,0,0,3.171571,0,0
3.420271,3.03179,2.614431,0.512193,0.355487,0.350715,0.363654,0.459686,0.431012,10.453492,17.398902,10.503613,8.467752,20.886759,1.655534,4.89605,2.886743,3.15521,3.27442,3.164263,4.246233,4.424789,6.306559,2.635301,3.520491,12.670264,4.350166,16.911151,18.62631,22.439205,14.223913,10.471237,3.180829,1.511358,2.180182,3.301442,2.374186,2.813887,3.411506,3.401572,3.221966,4.686923,2.081566,2.757652,18.761546
0.661648,0.821169,0.599564,0.227878,0.159953,0.356899,0.14628,0.142615,0.310755,11.274614,1.479523,3.393168,5.983571,2.888779,2.099227,2.433335,2.435647,2.566417,0.221389,5.655505,0,0,0.205139,1.42032,2.613912,4.314218,0.382552,8.898822,4.581335,2.18008,9.66153,0,2.664876,3.387949,0.832937,3.556637,2.492763,2.753508,0.995075,0.784158,0.178979,1.812908,0.555901,0.994011,4.292525
0.856625,0.751099,0,0,0,0,0,0.151621,0,16.16174,29.208433,14.673786,1.667798,11.430188,14.395802,8.830184,14.278432,19.547189,14.537508,12.940533,7.013578,16.033442,6.177121,8.625831,2.046129,12.521612,2.103896,13.201928,20.383134,19.780415,16.894533,13.636362,22.35794,13.797925,20.878249,11.165977,14.140761,19.931415,17.503741,15.399239,20.952836,14.453381,22.385817,14.31585,12.560673
0.253845,0.321676,0.093527,0.0256,0.016484,0.011449,0.067476,0.010979,0.051813,5.671158,4.109845,6.113913,2.607503,4.813268,1.06838,0.276526,0.878302,0.28507,0.956988,0.821651,0.395172,0.309408,0.748684,0.56582,0.452439,4.250277,1.06891,1.487483,5.935017,1.860919,3.254007,0.466542,0.722167,0.330879,0.729407,0.502757,0.358379,0.830969,0.563351,0.686564,1.035533,0.775289,0.770711,0.563369,1.810126
0.379384,0.415629,0.477508,0.256315,0.252656,0.302084,0.318584,0.232827,0.147883,3.984788,1.920941,2.954737,3.4543,2.864713,4.472171,5.622237,4.632262,4.326261,4.933983,4.540624,4.197596,3.722047,3.728017,3.908737,4.153769,2.178365,4.003958,1.163487,1.208493,2.288953,1.42829,1.641723,4.614277,5.097204,4.075979,4.638808,4.627387,4.49107,3.692464,3.452469,3.833597,4.085266,4.47089,5.377238,2.653979
4.267159,0,0,6.320658,0,4.41712,5.123458,0,4.13546,15.743458,14.18205,13.216042,14.975417,17.939689,34.279884,22.179965,27.168899,24.565519,23.964974,31.805389,30.262811,30.318005,26.468537,29.295292,26.373052,16.203717,29.238399,16.062545,22.091561,12.121695,16.201424,17.164377,28.731916,26.916652,25.018106,27.5149,24.945462,24.804766,25.826918,26.184043,23.599574,27.54035,26.840932,26.403596,15.856692
0,0,0,0.204326,0,0.150963,0,0,0,1.589947,1.397626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83368,0,0,1.268458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.259829
0,0,0,0,3.792564,2.59391,5.000869,0.182484,3.082189,26.324161,19.516484,20.123454,13.549993,10.653786,16.550986,20.854321,13.270041,42.752932,16.553122,31.240913,21.595366,13.037199,30.866765,21.577185,18.441311,10.436701,28.781054,12.786459,1.808656,4.22194,2.940378,12.890047,12.137192,19.318797,21.226879,23.307387,20.415694,21.723162,26.977124,18.385929,19.054773,26.748366,19.542401,20.902052,0
3.519372,3.482014,1.147594,6.537649,5.044765,4.761748,4.322894,5.109865,5.339832,13.379064,4.835973,15.665506,17.776764,4.0496,36.152841,16.375002,39.477313,34.363352,38.49247,44.005038,46.78761,44.413925,63.514267,66.637977,37.511674,9.258452,75.228141,17.433242,4.188391,0,9.552888,12.63063,55.693978,52.086924,50.415925,54.29605,47.745179,42.626354,59.704406,56.301714,58.50226,63.977453,56.422062,43.659862,10.262956
36.311894,60.47119,63.417386,157.521235,220.234,216.408202,162.92941,165.755289,151.72837,63.710049,51.150537,94.694955,40.420748,38.065583,105.452993,164.657852,139.855838,147.972414,169.780436,119.292832,94.665302,148.610279,157.876498,111.426653,131.258275,49.988022,127.81355,57.549677,44.076168,43.80663,37.848033,43.945411,104.532201,108.903907,126.091042,107.89224,113.441337,118.921064,107.449356,102.607746,90.171463,113.274962,100.972331,99.36576,42.60647
10.982464,8.944144,11.699642,0.541361,0.843061,0.978769,1.508437,0.938939,0.964435,13.490804,13.317175,10.427746,0,10.919681,2.103754,1.928342,0.722787,0.296965,1.070875,2.404718,1.461565,0.721848,2.447689,2.019335,1.636453,2.641816,1.465059,4.545707,0,14.483967,16.98332,15.068086,0,0.495422,1.13232,2.24218,1.776917,1.41725,0.836932,1.142237,1.884199,2.115428,1.885799,2.448808,11.325791
1.248076,0.907658,0.888632,0,0,0,0,0,0,1.108025,2.199552,1.391823,0.237898,0,0,0,0,0.068799,0,0,0,0,0,0,0,0.917794,0.093439,1.143799,1.756371,0.734108,1.123322,0.485202,0.043187,0,0,0,0,0,0,0,0,0,0,0.045967,1.392404
7.389556,3.401017,0.837162,0.717247,0.996681,0,0.394097,1.013454,0,131.909072,131.286678,133.979865,103.407057,69.224701,72.875959,60.859761,57.17763,42.662295,60.903312,57.835641,45.592835,44.563436,41.433865,59.196175,33.691807,100.116657,56.20563,151.371365,65.795183,87.354309,95.147759,101.854329,55.396857,48.425531,45.2177,56.116731,47.172238,57.395821,44.333127,41.653589,43.746007,41.420188,45.468236,43.938329,97.3713
0,0.037581,0.451617,0.019445,0,0,0,0,0,0,0.203294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04734,0,0,0
148.34585,124.586852,128.571124,9.283806,12.394636,11.981608,13.270266,13.132545,12.752235,57.872054,58.996126,45.890249,56.019702,38.088097,3.904608,0,6.238487,4.845267,6.146367,3.067277,2.68562,5.435994,3.14226,3.397074,4.813689,64.719686,6.266781,51.074693,54.28794,40.225784,32.316617,29.669922,2.786574,2.816537,3.123191,4.378832,4.572183,3.59957,5.040215,4.447484,5.293185,4.599447,4.048525,3.361447,50.84894
0.141501,0.3103,0.156371,0.04816,0.041324,0.057427,0.042314,0.068839,0,9.390356,3.553629,0.760764,1.762088,1.202446,0.290494,0.266176,0.367258,0.765272,0.797419,0.574964,0.099053,0.604266,0.138374,0.53095,0.486804,0.962913,0.351814,1.314085,0,0,0,1.138968,0.325784,0.317794,0.666179,2.167679,0.523914,0.514943,0.356297,0.226243,0.196534,0,0.189193,0.099525,3.594394
12.333855,7.355727,5.465562,6.615451,7.438495,6.184623,4.704717,5.177188,3.903858,23.547334,30.442376,34.928128,40.817901,40.581144,39.733386,18.036854,49.531617,35.917317,32.7883,42.68156,29.884293,20.85747,37.008112,22.622361,6.927248,24.674809,35.438199,25.246438,20.448016,20.110854,31.853382,42.404696,23.095426,23.870165,26.375679,43.197183,30.129993,25.847167,13.391444,24.121179,16.349492,17.279972,11.434185,22.832128,22.592794
44.836075,40.510367,68.008106,32.425265,45.780276,36.920358,54.347719,52.423214,52.686313,7.268693,15.20869,22.633709,14.504115,11.758356,18.054189,15.407513,14.456597,20.71634,15.153026,14.240354,23.376946,20.178758,28.566184,24.668348,21.112007,8.228619,32.772967,6.815827,29.142612,22.312388,2.537328,18.901585,19.323158,20.529315,23.817297,21.717455,16.439881,20.411635,29.880555,32.05668,27.605766,24.125475,26.439824,26.125988,37.437791
6.886067,5.622337,6.095453,4.319726,4.126704,4.395453,3.635588,1.993438,4.970043,57.081156,39.206367,65.611357,71.685842,42.811939,80.956355,51.294391,49.790028,58.224467,77.092349,64.807364,78.984398,57.433654,55.195672,70.481507,50.124874,66.519076,63.449803,78.406315,48.933889,42.509386,95.767125,82.834328,76.743183,68.415894,68.47225,66.010328,65.766083,72.700233,77.471535,69.906631,58.452785,70.965816,71.448134,68.819454,52.911033
499.194487,388.030769,282.668574,2116.668577,1464.178868,1541.157608,1913.168916,1931.916549,2039.565472,207.82974,228.215062,460.213446,314.052973,344.516079,3163.327866,2648.146962,3250.896228,3427.998911,3164.614473,2842.221802,2980.853968,3393.760367,3270.928316,3134.78978,3156.212242,385.662199,2918.238577,250.838237,243.894573,367.643396,288.414983,397.608393,2936.558928,2764.36096,2783.137029,3027.933676,2676.098895,2610.053013,2704.913815,2915.254165,2967.069841,2732.680843,2666.784908,2614.545577,345.755589
0,0,0,0.323684,1.471932,0.124316,0.114022,0.332123,0.117601,0,0,0,0,0,0,0,0.501977,0.400495,0,0,0,0,0,0,2.368999,0,0.673801,0,0,0,0,0,0,0.347979,0.530276,0,0,0,0,0,0.27867,0,0,0.264267,0
0,0,0,0,0,0,0,0,0,2.126059,7.893792,0.657819,0,3.028544,0,0,0,0,0,0,0,0,0,0,0,3.366171,0,0,0,0,0,2.596304,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.126059,0,0.657819,0,0,0,0,0,0,0,0,0,0,0,0,0,1.678723,0,4.115683,2.528003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.126059,0,0.657819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.115683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.252085,0,0.327403,1.981978,0.922139,0.46058,0.335305,0.992728,0,3.277851,2.655795,1.367701,3.120042,0,0,0,0,0,0.376274,0.794447,0.70767,0,0.863551,0,3.397711,0,0,2.551244,2.680308,0,0,0,0,0.356829,0,0,0,0,0.213973,0,0,0,0,5.088215
28.206757,44.900383,50.392721,68.192748,44.228603,94.630039,95.721837,96.308506,79.377052,14.16109,64.018417,64.993635,77.67553,57.166025,319.184351,325.378282,324.301494,394.621471,377.593466,325.782782,278.390634,312.101461,305.176142,314.152632,318.382171,49.679742,321.727581,0,35.009174,55.124044,65.894136,43.637437,308.721971,327.054067,318.75832,379.539297,358.212973,339.030725,286.094941,297.418156,331.918365,351.484454,341.804482,311.188166,0
3.435027,0,0,6.615776,0.36799,4.145703,6.997476,0,7.119906,0,4.118282,5.845797,0,8.627769,23.001463,11.82552,18.867386,19.375446,16.665595,19.459579,14.684859,14.200404,14.336418,11.836658,21.616968,7.690083,18.298441,7.847863,0,0,2.091555,7.41926,17.24447,13.245716,16.668261,11.241677,20.585382,13.229493,17.756178,14.179029,14.585908,16.341642,13.841204,15.8437,0
0.546072,0.953113,0,0,0,0,0,0,0,60.096851,58.596524,48.5629,56.583353,53.434985,28.567825,27.67428,30.455763,29.339175,29.326309,29.024811,26.738804,23.770545,28.336044,28.972928,30.175726,62.952454,29.897513,28.667545,60.764018,60.050708,37.185286,47.640997,34.934567,30.768711,31.062727,30.762633,32.367558,28.825054,28.767362,34.935862,31.662656,35.374283,40.696742,33.786991,72.722637
6.139423,8.45083,8.912759,14.005144,13.394261,12.601595,13.414525,9.101999,4.947432,12.86696,11.758456,12.480468,21.517328,13.352897,24.830866,28.61137,33.900787,17.81568,25.00446,22.138599,19.569934,16.954305,17.673478,28.054,17.651865,7.955285,29.678687,5.309066,11.505773,15.950459,18.001599,9.63283,24.480482,24.632471,19.180969,25.884685,22.895174,21.982621,42.063249,35.618877,36.07762,32.032103,32.833361,24.101158,17.571293
89.222524,36.060349,91.800112,19.02182,0.16337,0,3.78053,9.837638,0.214596,274.499285,278.693746,227.374742,274.926063,145.213727,92.621005,107.190851,83.565939,66.846696,78.918772,63.828271,70.761298,63.439731,79.5597,67.824226,63.858897,290.279091,68.473592,214.286314,206.948509,156.018001,202.580469,145.82945,74.39838,80.010282,74.582853,59.257049,63.035507,58.815562,62.045213,60.885766,56.992766,54.742793,55.914518,60.889461,218.607742
0.53131,0,0,0.0981,0,0.3892,0.056686,0.264096,0,5.571445,4.488372,14.153788,15.266793,6.415384,3.901607,9.064037,10.076694,13.108486,9.657172,9.444518,11.75558,2.557586,10.394458,15.467493,15.148972,21.390845,15.882628,21.729489,15.916298,36.537973,35.962901,17.135726,13.272836,22.419473,13.570216,13.601208,13.005502,17.223265,14.062708,10.128882,17.828601,15.920505,17.538354,12.000949,38.922215
28.416165,13.214796,19.210376,62.528444,53.605941,55.196145,76.061596,79.680387,78.361816,2.220948,5.215067,0,0,5.752206,35.769391,24.768411,33.244478,29.487347,26.607009,23.973894,36.217242,33.225745,40.503582,37.329984,39.452828,2.421937,43.108323,0,4.032321,0,0,0,37.695883,35.794838,28.701831,19.905,22.452927,14.502498,27.938478,41.214251,45.578253,34.198411,33.847225,35.524623,0
10.679379,6.479056,15.156838,36.867885,22.788643,25.523672,26.843892,27.986525,30.913572,10.67126,13.496626,15.013906,8.518901,14.906008,51.414844,38.685221,51.243068,51.119969,50.27637,52.945079,61.251024,50.274909,55.233251,60.399448,62.140489,11.183662,53.560305,18.487395,15.105525,0,18.157791,19.615212,49.42673,50.021081,49.408496,50.226953,49.010449,49.942586,44.723425,47.538327,47.645129,51.660924,54.769594,51.353425,11.514559
1.866979,4.524758,3.811562,1.39017,10.935055,5.990991,1.262835,1.080722,1.153494,19.636616,15.725001,4.432899,14.004365,6.194501,14.57691,3.087759,20.007669,17.87792,18.59238,20.243369,3.11152,18.777052,21.02537,3.445294,3.785472,8.294942,23.072414,9.425201,12.606636,12.099462,10.487146,5.842792,6.873561,13.000902,10.463182,15.618941,14.772658,16.203354,16.961363,14.967375,12.874874,6.831166,10.242627,14.298695,16.309279
5.664863,3.829124,0,6.993302,0,1.375003,6.423538,1.234835,0.899388,6.361636,0,6.329506,0,5.877165,16.092463,4.594958,14.332906,16.662035,8.757314,9.886748,11.292834,0.701239,5.871609,6.178261,1.580003,0,11.262513,0,1.739761,7.31913,0,0,15.146641,16.049598,14.266587,16.755774,10.306812,13.980433,15.670323,21.62121,22.533216,21.968216,9.92365,23.315648,33.196658
6.499729,1.507059,1.347461,1.680884,0.261855,0.838981,0.600385,0,0.795337,56.902418,64.173836,57.005638,41.93358,69.912943,20.373769,11.820258,16.812652,20.587738,12.271484,13.115404,14.580036,18.289737,18.269811,11.793402,15.274021,52.088065,10.06338,70.462094,75.679657,68.234127,83.768481,72.70652,23.45702,24.460392,20.467668,18.979866,21.043891,20.580194,18.686916,20.679143,20.132644,16.69482,18.765904,17.595354,58.897898
0.058687,0,0.792038,0.235496,0.06174,0.429635,0.258864,0.412058,0.310721,8.642349,9.411254,3.273984,4.038427,1.796595,4.361529,2.378552,1.199176,3.805271,1.564949,2.867201,4.479728,0.930468,0.970174,1.058112,1.292761,3.914053,1.348629,8.412319,4.312443,0.860047,6.52418,0.595608,3.714692,1.662775,3.148577,2.13058,1.916115,1.305418,0.834658,1.016038,2.892353,5.474745,4.636437,1.414434,1.631331
0,0,0,1.236718,0,0,0,1.350224,0,9.816037,26.365776,24.981091,31.464249,15.841462,28.4345,28.412269,15.143803,18.127106,29.505682,23.735265,6.202015,21.656175,9.932215,2.632236,22.070835,47.775419,37.710587,60.490519,64.638071,3.414183,13.732224,26.583315,19.023081,18.879117,19.185627,15.660271,28.729378,11.857386,18.112049,19.080809,15.133897,13.091752,38.309352,33.034749,19.13451
1.966882,2.126111,4.664611,6.06122,1.030314,1.433686,1.738061,1.579108,1.772091,14.728232,8.429412,15.91216,5.814669,20.581875,27.660993,9.474551,32.42209,30.845727,8.008217,29.452244,20.757618,10.716466,15.536547,31.901162,21.116355,28.723784,19.910497,25.208733,9.406006,2.145285,7.451732,1.326309,22.334293,17.940819,25.536282,18.583362,24.843565,38.11968,21.752072,31.18789,33.982681,21.396036,30.15868,30.696321,23.55371
0,0,0,0,0,0,0,0,0,0,0,6.258875,6.657119,6.648128,4.922311,0,3.824392,3.136374,3.059497,4.124931,7.855312,8.389326,4.984484,2.86118,5.445392,0,7.702528,14.388211,0,5.04135,0,0,5.885281,5.913027,5.028078,3.451702,2.422437,1.573761,10.522543,7.803975,8.174429,6.194534,5.569641,5.446014,3.182782
59.06623,30.595367,35.417552,49.265543,18.783958,26.980304,23.792077,24.908427,23.087675,29.967081,42.275635,30.946374,39.387219,37.945086,22.434725,18.894033,21.42551,23.134001,17.88078,23.961753,22.287391,13.098676,18.76469,22.118519,17.713341,31.44907,19.237822,26.281757,35.210354,49.956481,38.123138,28.731221,18.474964,17.479824,21.142918,20.190169,22.944239,26.02959,17.87303,17.304731,23.588472,16.285434,38.71837,16.864389,33.883684
3.835776,3.679136,0,2.198639,0,0.773042,1.503748,1.862648,0,45.144108,32.805722,38.713019,51.200504,38.315868,23.083534,21.831716,20.957706,24.589282,22.452657,30.554446,38.783482,21.117752,27.789819,25.058389,17.246312,44.317766,41.565064,46.99798,24.723142,25.391662,47.051261,31.41357,28.014156,52.039561,34.881641,47.222445,36.46726,34.057568,27.72974,58.825535,51.716968,38.59735,29.129555,29.73443,35.156298
0.253514,0,0.416956,0.141063,0,0.834987,0,0.096475,0.025108,55.168286,36.44791,74.966997,21.294531,81.769156,6.276507,10.342859,9.61121,16.966843,15.722602,16.733554,15.036358,14.120733,23.052495,22.927237,17.309898,45.519136,19.204827,54.017674,77.572472,65.686925,36.276359,72.748902,16.981819,16.606199,12.067955,13.972398,16.368827,14.648622,17.199396,10.42937,12.153619,10.833351,13.641643,9.457042,57.175128
0.486127,0.189552,0.059809,0,0.031572,0.010964,0.021537,0.010513,0,2.320338,4.701131,3.145426,2.072466,3.056782,0.303499,0.158805,0.30018,0.169325,0.430515,0.097647,0.194178,0.11845,0.089179,0.446072,0.403373,2.425319,0.407088,3.322067,4.153567,1.826974,1.398235,1.339615,0.234163,0.119046,0.137278,0.276691,0.114338,0.16151,0.079286,0.254256,0.240792,0.253855,0.182903,0.453125,2.815328
4.918655,7.007305,8.120663,11.17448,10.512731,11.969226,10.19698,10.306739,10.59981,13.990415,11.965218,19.729451,17.84572,14.964585,29.539451,49.107883,33.94211,37.621852,35.516597,39.518794,24.720081,35.950157,28.341788,28.255924,30.109706,17.228852,25.500698,15.246709,9.982705,7.635962,11.969151,8.4221,22.454854,22.715878,22.750012,25.622278,22.901906,27.817807,19.56598,18.82571,22.731306,22.89193,24.232564,31.885797,9.029994
0,0,0,0,0,0,0,0,0,0,0,0,15.742072,13.6243,19.310491,27.158038,21.123093,41.271234,44.511833,28.716053,62.760634,41.135291,47.738187,9.758753,38.391759,0,59.817767,83.835517,83.134391,83.651515,91.941337,78.884159,105.903273,97.425859,85.709961,89.373474,83.52862,85.889925,105.942052,93.443075,97.365413,85.921824,88.079019,74.620516,93.546194
2.142005,3.734346,2.458731,2.293175,1.765607,1.73907,1.850476,1.667634,1.679119,10.410793,11.155583,14.052342,11.549209,9.11175,21.561851,20.86691,18.408989,16.86104,18.548176,18.795412,20.802719,13.573462,16.761155,17.303018,17.072646,5.222214,18.807478,8.687533,7.114299,13.006126,11.849849,7.493087,18.992894,21.520151,16.159322,17.216763,15.085601,16.824686,15.011163,15.381681,15.743047,15.86931,18.154106,15.619629,8.149028
0,0.457689,0,0,0.081531,0,0,0,0,1.061107,1.939672,0.631902,1.545379,0.88813,0.45784,0.671621,0,0.36566,0.183346,1.369914,0.818526,0,0.376302,0,0.857397,0.433807,0,0,1.227403,0,0.654102,1.882014,0.491173,0.418303,0.128434,0.173048,0.246045,0.411653,0.167134,0.617686,0.202706,0.07538,0.11743,0.318306,6.234783
1.208674,0.638597,0.729208,0.267887,0.197139,0.148334,0.138802,0.207665,0.174041,13.396117,7.894101,3.798845,2.573336,5.08019,1.083167,0.771605,1.232929,0.716348,1.48593,1.635625,1.969836,1.847886,0.768767,1.334197,1.162387,3.492306,1.780753,3.974311,4.586335,6.820043,3.022203,3.086412,0.803311,2.050343,1.948628,1.260536,1.00973,1.237858,1.505834,0.842695,0.78518,0.809521,2.569119,1.707294,6.939257
0.800462,0.338851,0.302434,0.274818,0.094133,0.26007,0.109061,0.159629,0.115719,3.028162,5.517441,3.642201,4.637712,4.880991,4.919845,5.461733,4.155972,2.832979,1.962786,1.684084,4.417256,4.991384,2.465782,4.353286,6.130666,6.292129,5.647223,2.835373,3.165006,7.782834,5.252197,1.457469,4.428655,3.481329,4.050355,3.960235,2.252416,3.339495,4.612562,3.249856,4.706972,3.49107,4.494169,4.790328,2.184762
2.116459,5.746394,5.288909,8.531836,8.289722,10.955622,8.129622,8.167476,9.31146,1.652076,4.926992,2.256706,1.437139,0,10.833699,9.284246,4.429067,6.183581,7.011547,10.114482,10.522165,10.314495,5.500599,13.726906,9.020702,2.042855,13.234514,1.048352,0,5.215877,0,1.800004,4.204092,8.436159,7.424192,5.009371,11.112105,6.145916,8.25826,4.608995,6.922269,6.966687,5.281218,6.365316,3.104632
22.424801,6.884499,7.577049,1.601902,2.32589,2.142773,0.609011,1.681029,1.228529,77.493959,64.58437,24.442103,24.342023,20.251591,4.096153,5.058296,4.633267,5.158391,7.53135,3.814358,1.256032,2.276148,2.029403,4.909401,4.183828,43.203111,2.095271,50.993411,56.96528,27.489945,22.638784,18.646182,4.389656,2.411266,5.420066,4.901569,3.634948,3.883022,3.494891,3.093915,3.227288,1.691469,2.304728,2.984282,54.998419
0,2.370308,0,0,0,0,0,0,0,35.478765,30.03783,31.290596,36.580885,27.62496,47.808186,46.138419,52.024882,46.643018,47.933366,51.245928,60.111516,47.076121,46.702066,49.615022,53.26405,47.059504,54.794572,39.162983,37.44018,22.759492,0,30.563572,46.636854,47.977334,49.253926,46.361859,44.444834,48.41221,56.799967,51.914808,49.083293,49.84412,51.178882,51.173038,31.706874
12.301512,17.976239,14.03131,28.760681,36.439283,42.296935,30.598465,29.787156,30.525846,2.994852,6.116253,1.080274,1.675298,0.364883,11.601991,8.85096,9.665212,5.553008,2.585883,4.630417,8.808945,9.686617,13.738256,6.503049,11.408877,3.413888,18.528311,0,1.229034,3.463639,0.654971,5.443033,9.088525,11.004521,8.431443,3.489619,8.303203,12.988182,8.498061,11.270725,8.092451,11.61642,13.694492,9.856761,14.716841
0,1.035153,17.647043,15.394809,0.5892,2.509648,14.963483,0,7.083448,20.54281,2.680037,35.062712,38.377569,25.822481,194.098756,254.348701,213.327066,202.071597,205.203685,195.503509,215.563035,202.482309,240.381108,203.99886,211.251123,0,239.444436,36.274189,31.069214,0,0,0,180.210508,198.163293,196.140618,193.301519,171.206738,190.676928,197.304071,195.178395,186.873405,188.145163,195.302097,201.676369,0
0,0,2.603162,0,0.688408,2.166928,1.9367,3.255235,2.294652,101.712349,81.620094,141.771884,133.096778,102.241663,212.699424,175.772979,178.225661,213.628635,173.211377,190.9727,212.553385,212.117776,169.426935,200.17051,187.749365,118.464356,165.7925,63.161968,106.439258,131.568668,128.153165,100.267628,206.656816,198.928103,191.966321,204.222327,180.769658,159.132326,197.138631,193.924102,171.595245,198.023088,204.937736,200.596398,108.096008
41.207628,21.586391,28.927662,98.475349,26.153007,28.938055,32.289815,22.882121,27.33264,80.800438,66.47588,56.55909,68.441687,81.474924,239.952435,174.868799,183.457976,166.47286,211.056776,167.280064,210.869674,209.617532,204.658077,181.243031,208.838839,114.522838,181.61228,87.60068,57.58428,79.94409,61.000612,69.353698,186.506569,197.398544,173.636117,185.893894,168.899499,170.705628,190.562537,179.329204,187.8637,183.017512,176.713937,183.138993,78.052839
0,0,0,0,0,0,0,0,0,179.269063,135.227358,165.103258,148.090143,141.145481,43.878761,42.284094,36.408941,34.382689,32.462712,28.155892,30.452925,37.412831,38.480912,32.365681,29.026578,165.20533,22.631195,164.435119,143.842244,151.532813,127.520545,138.383747,40.175276,35.517443,32.232508,31.487894,35.374803,33.760277,31.040559,36.274957,41.150271,34.679279,26.852083,40.606945,122.81968
6.121404,4.199916,3.787063,8.942591,5.018532,8.568873,8.44808,7.974688,8.212983,43.769493,47.025783,32.728804,35.093164,44.64752,54.933415,48.118428,56.445591,55.145482,52.210672,52.775464,53.225229,50.403965,47.962136,57.264052,50.965986,54.697294,55.029405,39.819175,41.295217,26.846145,20.499345,30.214664,45.116617,46.279748,43.584696,44.713629,43.540404,45.153137,40.470814,46.712579,42.609103,44.452901,44.556724,46.987922,39.136633
7.55754,4.782827,8.630818,0.887682,2.123027,1.953554,1.830083,1.451552,1.898428,35.153657,55.874542,61.904251,62.824618,56.8346,31.82597,19.991371,39.471296,26.497953,20.384123,29.266054,21.944582,31.24341,23.269117,24.716981,28.987727,69.052077,32.340714,89.053382,120.501062,119.986688,107.929318,134.902771,64.334991,56.059181,53.824995,63.04297,60.652168,57.824352,50.205722,52.522417,69.03748,64.171497,53.777457,49.838045,106.293578
