"DRR456169","DRR456170","DRR456171","DRR456172","DRR456173","DRR456174","DRR456175","DRR456176","DRR456177","DRR456178","DRR456179","DRR456180","DRR456181","DRR456182","DRR456183","DRR456184","DRR456185","DRR456186"
8.481359,9.799377,5.611241,29.097397,21.612872,18.551622,20.380178,17.794077,11.876747,12.66895,10.088392,7.42532,12.147178,13.413532,15.138339,18.023628,13.580366,13.987534
9.379118,8.701217,9.461455,10.571771,10.763739,8.539814,9.016113,8.901095,8.856434,13.187628,12.474705,10.529792,11.563444,15.89523,10.928434,12.308301,8.66992,9.683058
3.920371,2.411852,1.427707,8.129965,7.071437,9.252102,7.136901,7.080492,9.828553,3.293308,1.21021,2.618643,0.733588,1.733885,0.684333,1.284066,0.392182,0.494324
0,0,0,0,0,0,0,0.070785,0,0,0,0,0.068906,0,0,0.040919,0,0
0.040885,0.034293,0.041648,0.036511,0.164322,0.027955,0.068739,0.014453,0.076129,0.524526,0.294943,0.237626,0.028148,0.047788,0.316547,0.422066,0.039238,0.196911
5.370971,3.662398,2.961684,5.43365,5.063375,6.358253,5.055205,3.168448,6.178843,26.336682,28.232565,12.714505,47.256143,41.083963,43.632148,27.322191,76.339405,43.081795
0,0.088418,0,0,0,0,0.075658,0,0,0,0,0,0,0.092464,0,0,0,0
41.322081,92.676211,68.183991,27.190651,42.528174,32.027395,31.536207,47.871812,39.108982,242.768648,252.623186,248.032807,290.360831,373.319279,278.174226,328.796269,192.399442,319.802135
2.803715,1.525265,2.286362,10.247018,7.77237,5.355513,3.578926,3.261387,2.980944,2.079569,0.975663,3.212996,1.708362,0.946824,0.60972,0.968951,0.446231,1.372755
0.323196,1.001953,0.912257,1.01613,0.804103,0.8719,0.61783,1.020319,1.430734,3.088645,2.346669,1.357357,4.705445,2.988098,2.955768,3.261588,5.636913,3.568836
0.06233,0,0.238622,0.235296,0,0.420665,0.212465,0.186197,0.13838,0.148166,0.271912,0,0.068732,0.073869,0.071621,0,0,0
0.027282,0.223436,0,0,0,0,0,0,0.251272,0.461542,0.48149,0.320333,0.14202,0.303847,0,0.499167,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165938,0
1.866313,1.057977,0.762711,2.089076,4.455669,1.768848,2.999008,1.895282,2.728189,14.87288,26.49201,38.496868,12.072189,6.423406,11.049567,8.538114,7.736216,10.359001
0.034939,0,0,0,0,0.057615,0,0.040555,0.066674,0,0.276936,0.020977,0.250464,0.067291,0,0.171904,0,0.317745
0.119041,0,0,0,0,0.04359,0.07711,0.045039,0.150444,0,0,0,0,0.141293,0,0,0,0
0,0.181411,0.159867,0.198259,0,0.397818,0.074351,0.206996,0,11.808249,11.479987,4.373261,14.163169,4.426919,15.688979,11.327475,21.231303,14.330294
0.37601,0.105669,0.351111,0.589514,0.409381,0.192616,0.469688,0.439829,0.985473,11.611155,7.514731,5.277005,10.593531,6.481803,13.417763,9.608262,15.215636,9.363893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.120398,0.03779,0,0,0,0.03367,0.081069,0.084249,0,0,0,0.038282,0,0,0.136361,0,0
0.326598,0,0.509652,0.167455,0,0.2569,0.452836,0.464234,0.741738,1.072787,0.569838,0.548899,1.544362,1.522714,0.916069,0.455318,0.484643,0.666375
18.039781,17.510967,31.228355,12.925731,13.575406,12.54488,12.121805,13.458871,17.111582,9.374458,10.41915,8.645684,10.647276,10.25257,7.735018,6.668773,9.189815,8.174863
0,0,0.48294,0,0,0,0.647182,0.193856,0.458994,0.153712,0.493501,0,0,0.685745,0,0,0,0.290565
0,0.100139,0.246839,0.092496,0.593425,0,0.550649,0,0.254522,0.36012,0,0.103572,0.194817,0,0.231096,0.23028,0,0.655581
0,0,0,0,0,0,0,0,0,0,0.041955,0,0.138319,0,0,0,0.132324,0.085901
0.042788,0.365466,0.228372,0.157032,0.099577,0.171501,0.121378,0.143453,0.107018,0.282526,0.10201,0.155951,0.242688,0.131518,0.355009,0.083404,0.175612,0.215522
0.857219,2.014187,1.577651,0.923598,2.368482,2.119264,1.742081,1.041829,0,3.802341,0.927486,1.068232,2.898791,2.411598,0.982627,0.409285,4.279518,1.690236
45.599763,59.673861,55.817665,47.455788,48.586182,43.636446,57.764905,65.772636,41.400559,27.094053,32.619438,38.623607,39.420509,85.460784,30.036705,23.080443,12.981232,21.896714
0,0,0,0,0,0.11821,0,0,0,0,0,0,0,0,0,0,0.148395,0.300319
0,0,0,0.130844,0,0.033404,0.029558,0.103568,0,0.39854,0.371402,0.357104,0.168034,0.216997,0.039851,0.319333,0.084207,0.33991
0,0,0,0,0,0,0,0,0.094751,0,0,0,0,0,0,0,0,0
0.022709,0,0,0.027655,0.091274,0.024961,0.032266,0.352974,0.121679,0.597553,0.329741,0.475612,0.075366,0.107939,0.126376,0.177399,0.551283,0
6.728602,4.968605,4.520372,5.609262,6.115918,6.212411,7.596248,6.139823,8.370607,6.915784,4.4377,8.841515,9.428608,10.194918,7.184496,7.570618,3.283783,5.59574
25.830677,29.727248,20.561165,40.83148,35.322899,32.300096,34.26042,45.683613,27.836716,26.614067,17.88099,20.110208,33.849793,39.726282,23.659159,19.599286,20.223371,24.584757
0,0,0,0,0,0,0,0,0,0,0,0,0.046615,0,0,0,0,0
70.841637,73.410852,62.774343,55.678203,54.272555,66.730566,63.123925,60.341163,62.556468,58.028745,62.295648,58.722336,88.796736,75.949319,83.317845,73.534095,98.428403,67.617247
46.379237,47.818031,45.131432,39.210127,44.48051,50.708924,44.20157,44.275483,46.978841,43.957957,42.024931,32.215931,40.233458,48.124604,44.304483,35.458996,46.146394,43.891451
3.888783,3.363633,2.409417,4.793702,2.015333,4.759187,5.063089,2.151222,4.442722,9.046231,3.710426,9.81794,7.803753,3.086906,9.399264,6.902643,5.00245,7.734392
24.51271,23.203088,16.873278,24.153592,24.014825,29.361423,25.826551,21.30162,23.098568,25.67208,26.724969,26.029129,33.894777,24.776234,32.87163,33.325831,43.380503,27.085743
14.20484,12.681626,10.607609,16.905962,16.681894,18.021404,17.357277,17.833036,16.498162,26.707173,25.510043,20.751218,24.533783,18.740141,25.364361,21.07974,30.801119,21.855135
35.45967,32.022645,33.633829,38.041832,35.608444,38.695595,38.650725,38.189976,37.368276,34.326404,40.47959,38.133528,33.730871,33.534287,31.994408,33.417101,32.684329,29.354818
5.936839,7.10965,8.670817,12.530607,12.608513,12.872815,9.905702,7.173044,12.854487,14.557212,13.991325,16.433659,15.354355,14.172797,13.758908,9.296439,15.912898,19.147133
4.130236,3.088835,6.616844,4.545749,5.566157,6.113559,3.893352,3.418594,5.153319,9.786152,8.619534,8.808983,9.405173,9.249093,10.740097,11.729117,11.716799,9.342166
2.007043,1.181499,0.371431,3.764991,2.77415,2.070342,2.384426,2.292562,3.061263,7.090353,4.729395,4.334668,6.577152,3.516896,5.412069,3.959236,4.01685,3.812701
7.657568,7.922568,6.438035,11.239129,12.534404,8.346812,10.142656,11.75738,10.664039,10.323492,10.28115,14.821573,11.81182,9.540299,9.888898,11.605544,8.869225,10.962884
0.603328,0.588371,0.313612,2.193173,1.49878,1.209299,0.951613,0.803911,0.769493,3.471069,2.957095,1.425795,4.23715,4.357614,3.198525,3.681236,4.401262,3.037839
5.378221,6.895131,4.61547,4.210128,6.502531,7.062542,8.503164,5.637675,4.861645,7.710425,9.78646,7.6251,8.382148,8.630101,6.072536,5.760249,7.965302,8.825806
7.705822,8.856278,11.408612,14.309348,12.034787,10.683333,10.766914,8.381387,10.817823,6.848623,7.08679,8.113406,7.707582,6.490735,6.468402,5.44567,3.688894,6.796926
3.476063,3.373885,3.925287,8.151689,5.342509,4.507068,6.878171,4.913359,5.830084,3.952692,2.9738,3.402372,4.504303,3.704748,4.51499,4.555969,5.958556,4.440254
0,0,0,0,0,0.109527,0,0.032945,0,0.069891,0.053165,0.585492,0,0.062973,0.62794,0.301454,0,0.739119
0.305326,1.54135,1.517632,0.73,3.652078,1.379185,0.263824,0.654841,1.0762,15.538139,10.028073,11.435243,37.550754,62.395319,33.602032,25.789513,45.050437,26.902273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.08906,0,0,0,0,0,0,0,0,0
0,0.069103,0,0,0,0,0.06548,0,0,0.515031,0.164659,0.732703,1.20024,0.080015,0.569349,0.264442,0.093248,0.188453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.214518,25.512846,23.067464,28.824321,23.890273,29.121053,22.679935,20.594312,25.512351,32.573871,27.65881,31.007144,31.672053,25.651969,28.545366,25.430828,27.074052,26.423509
9.359651,5.150142,7.850463,7.531165,9.371673,10.555254,7.050081,9.020222,11.753368,35.835429,30.994797,18.653057,34.078314,15.278703,29.002098,27.190874,56.633503,23.608971
1.680159,2.698213,1.300848,7.896144,6.140173,3.40705,0.713009,2.718379,4.211718,3.14696,4.353304,2.457937,6.196549,2.437654,2.977409,2.158235,2.005226,1.253474
6.502661,3.847727,4.184787,8.091141,6.574661,8.12757,8.539759,10.022474,8.119468,2.30764,4.382504,4.869403,5.477508,4.272604,3.806249,2.620943,2.995875,3.637364
49.860857,52.36847,49.515851,46.254884,55.93675,52.77372,51.260022,54.105048,50.640786,59.541317,61.227768,65.540248,49.378922,66.493994,47.203981,47.193457,26.139776,51.402636
3.329147,3.354497,4.196059,4.50512,2.712638,3.517103,4.980708,2.287306,3.500689,1.909234,1.713512,2.541734,2.005312,3.186749,0.942392,2.39623,3.653451,4.465164
0,0,0,0,0,0.080075,0.036608,0,0.123283,0.517794,0.168628,0.310912,0.698797,0.339219,1.011762,0.315135,0.704048,0
102.216612,112.103793,90.051599,105.679706,101.54702,128.493293,117.508452,109.505909,107.84871,72.88112,64.102879,67.476982,89.021053,81.024498,79.53897,79.535999,73.203604,62.488171
2.398229,0.487164,1.71187,2.462345,3.822089,0.166484,1.852288,2.221381,2.043055,35.804588,19.213278,10.184826,31.723564,8.069699,26.559433,19.537457,56.740681,20.603874
0,0,0,0,0,0.053869,0.095394,0,0,8.057503,28.614266,13.314665,2.106488,3.480514,2.124545,5.567804,0.588898,2.33216
0.131652,0.106934,0.266931,0.108001,0.604705,0.6616,0.21965,0.128247,0.166313,17.226057,41.518262,43.535148,4.204056,2.596821,5.799123,5.468437,0.573668,4.612363
0.121769,0.135178,0.072504,0.101249,0.235169,0.1766,0.054205,0.157446,0.329304,0.101538,0.133945,0.147679,0.09134,0.102942,0.055685,0.272231,0,0.076836
62.492846,60.996885,51.640677,53.516351,50.471089,48.693313,49.906983,44.245188,38.058649,10.997758,9.491118,5.785203,16.806037,22.397923,11.643205,18.246076,14.840569,9.09281
26.73805,25.274078,15.709704,36.38428,28.636816,26.660465,31.277829,27.462901,27.322191,39.459305,29.374067,21.726112,36.909246,41.893984,38.272996,33.267178,38.214568,31.228816
11.185172,8.837405,11.0509,11.625526,11.432036,11.845754,8.547586,11.862037,8.686606,8.274205,9.759497,11.183388,7.099836,9.645504,4.395826,10.126969,6.292828,8.851685
0.064856,0.524656,0.316365,0.983413,0.406171,0.310143,0.394984,0.545473,0.441376,0.774525,0.235243,0.396082,0.123317,0.438562,0.296271,1.19928,0,0.506463
14.388398,8.481394,14.971675,15.458189,16.529846,16.055353,16.245058,8.081126,14.346416,10.191398,8.669814,9.096227,9.664518,14.025049,9.076425,6.33973,7.218736,11.346374
25.797765,21.03739,24.089268,18.500139,12.415096,13.575889,15.08368,13.187796,19.035117,10.915066,8.17713,9.520232,11.65737,8.217308,12.427059,14.414505,13.951941,13.586681
37.806002,36.704312,37.101851,38.008956,35.964474,38.44157,40.445387,42.621871,40.570747,41.161935,40.546556,32.96269,35.322577,32.880525,33.036977,32.204206,39.20854,32.248955
20.279751,20.204216,22.076096,14.774764,17.663565,19.242332,22.163329,18.011208,21.055387,13.805472,14.557957,18.504658,15.851455,18.683936,12.917735,11.783709,13.55168,11.859359
0.25922,0.098183,0.345738,0.909225,0.964762,0.569734,0.420142,0.327136,0.509494,0.803142,0.281552,2.026255,0.347701,0.171055,0.188816,0.189156,0.239392,0.040262
7.125289,1.567576,2.414619,4.923241,5.723418,0.959564,6.077187,5.528891,8.879222,4.996599,4.456426,5.818147,7.673708,3.728269,2.55623,4.310918,4.951582,3.252579
54.782482,51.876583,54.111821,53.33812,53.771162,55.890163,54.089978,55.687924,52.717279,56.423876,50.890431,52.074804,55.156764,57.995617,49.171668,50.842243,45.781577,51.808321
0,0.099665,0,0,0,0.03213,0.085297,0.066415,0.073887,0.557632,0.178628,0.240454,0.12931,0.31255,0.115,0.149971,0.202505,0.08174
3.456806,5.308578,5.982217,7.225611,9.955548,9.867057,7.492834,7.1392,6.999308,26.987608,12.117204,15.428558,16.537358,12.621969,12.670316,17.640494,8.333362,11.386491
14.741509,17.705264,12.458334,16.360505,8.971097,14.750676,14.998642,14.814093,9.425476,13.413201,14.12948,16.471232,14.547659,16.056131,18.278328,14.468226,17.661768,10.753953
0.196408,0.18275,0.097473,0.461425,0.334884,0.39258,0.417093,0.466753,0.248114,1.043964,0.08733,0.167954,0.355682,0.127344,0.046859,0.093981,0.198063,0.024973
2.464145,1.370632,0.847361,4.219648,3.153921,5.025466,4.085606,4.346707,5.055641,5.637423,7.155637,6.211001,4.876655,5.626449,3.472022,4.835677,2.574093,5.05675
4.643918,3.095912,6.986093,3.090094,2.292502,1.978498,2.996201,2.101405,2.649651,7.023419,6.840771,8.36511,13.703309,14.149838,6.559776,10.125468,8.378311,9.723495
14.861831,15.743999,17.441908,14.267283,12.687855,14.909248,13.377953,13.068418,14.709987,12.877254,10.428833,9.57029,12.554522,9.467782,9.154674,8.295308,8.434671,8.412855
2.73765,7.093077,6.371199,4.50854,7.275591,3.47918,1.575517,7.981775,2.673433,5.451984,2.643049,1.789355,6.247784,5.790948,3.483522,8.005504,4.859929,3.647749
0,0,0,0,0,0,0,0,0,0,0.33518,0,0,0,0.066327,0.225774,0,0.085553
0.029028,0,0,0,0,0,0,0.065939,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.019724,0.065764,0.020707,0,0,0,0,0,0,0,0
0.049107,0.030334,0,0.038304,0.065811,0.088004,0.025961,0.087955,0.067449,0,0.03262,0,0,0.030661,0.035002,0,0,0
0.019858,0,0,0,0.02661,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.355072,0,0,0,0,0,0,0,0,0,0,0,0,0.039608,0.184321,0
0,0.295338,0,0,0.327396,0,0.139086,0.046703,0,0.154326,0.232951,0.4188,0.497234,0,0,0.100472,0.642863,0
0,0,0,0,0,0.025233,0,0,0,0,0,0,0,0,0,0,0,0
2.316868,0,0.694786,0.756068,0,0,0.864377,0,2.056074,0,0.042676,0,3.389406,0.094784,0.146597,2.152626,0.604526,0.218934
0,0,0.016144,0,0,0.051742,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.10522,0,0,0,0,0.032974,0.072796,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.029683,0,0.08378,0.029891,0,0.233352,0.309281,0.064852,0.066475,0,0,0,0.16242,0,0.075364,0.038022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.149435,0.033957,0,0.214413,0.040044,0.328427,0.116247,0.215736,0.075528,0,0,0,0,0.035497,0,0.117747,0,0
0,0,0,0,0.049667,0.081444,0,0,0.046841,0,0.045268,0,0.122869,0,0,0,0.102618,0
0,0,0,0,0,0.059855,0,0,0.137627,0,0,0,0,0,0,0,0,0
0.031144,0.070764,0,0,0,0,0,0.035368,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.048655,0,0.050296,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.031741,0,0,0,0,0,0,0,0,0
0.027265,0,0,0,0,0.029964,0,0,0,0,0,0,0,0,0,0,0,0
0.010903,0,0,0,0,0,0,0,0.013772,0.013018,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.026354,0,0.053052,0.053599,0,0.096147,0,0,0.022291,0.041961,0,0.088308,0,0,0.026516
227.360321,250.179681,118.316095,223.724491,233.085636,230.884157,267.750791,271.877994,206.513579,263.447101,271.016202,266.406566,216.335588,274.028049,225.714169,242.573207,150.788923,256.393605
252.838825,232.353317,162.351724,274.630803,289.553242,262.936206,287.5689,309.424686,282.828051,463.682318,539.712619,514.508312,397.974157,457.917526,403.22465,501.64372,212.433676,527.66146
14.550326,13.758774,9.02972,18.557349,18.316011,18.960932,17.311386,15.584307,17.930568,13.893609,11.802751,14.059494,13.866616,17.791263,12.176397,14.263761,5.257396,11.43682
57.992747,62.093981,36.496819,74.195644,79.953424,73.045768,67.412482,69.788068,75.245307,61.700663,57.080668,65.101489,44.54012,57.209796,34.400294,44.735408,20.664948,43.168631
4.787832,3.634147,2.643184,4.879433,4.952388,3.453057,3.784815,3.850942,4.016397,4.245252,5.814296,6.405373,2.197333,3.489268,3.024402,2.832085,1.71396,2.736853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.513407,2.256221,1.501224,3.229903,2.467388,2.703374,2.915905,2.112493,2.476048,1.884917,1.346122,1.458014,1.679921,1.176522,1.494021,1.038089,2.010097,1.317724
43.477438,41.896318,22.029762,54.077967,52.616396,55.383163,57.723292,58.794422,51.084779,71.092889,69.545892,78.652129,60.421025,59.088408,52.947718,61.201735,42.433369,62.64947
21.521971,20.323825,21.746305,22.496167,24.3747,21.453412,18.963036,19.26701,20.498566,24.473384,20.938459,18.470106,28.571742,29.293576,23.819205,22.791166,31.521214,20.992671
2.777592,1.785858,0.79252,4.189335,2.899497,4.464782,3.217075,2.889271,3.16616,6.323089,5.445842,7.384483,3.853519,3.716847,6.030681,4.555769,3.78288,4.425241
17.772397,14.99001,12.432155,31.437334,25.106975,19.563496,21.601796,19.26994,17.926196,8.715235,6.004233,9.349044,12.379762,11.572667,10.815661,14.259609,12.031469,7.958358
0.777287,1.369588,0.316782,0.910371,0.365006,0.56237,0.436118,0.602243,1.364199,9.030795,7.722911,2.181419,9.831424,5.87521,13.461014,7.628168,18.150749,10.094443
77.844452,59.631696,70.722929,66.274826,65.35881,80.456522,66.398073,62.848159,75.42725,43.435492,43.496454,46.179352,48.860881,35.03992,40.967926,47.501006,45.085031,43.363631
20.006424,19.334148,19.330301,20.640155,14.85526,21.206377,17.081662,15.882332,14.348421,12.64864,11.170711,12.594814,15.996057,14.207416,11.518339,16.631231,14.810884,14.308335
14.65249,10.524914,14.90437,12.609546,15.627714,15.227973,10.075772,10.752918,14.176319,12.90177,10.754327,8.192879,7.263108,15.307351,12.087054,14.32856,7.854655,9.826717
0.280577,0,0,0.068366,0,0.026177,0,0,0.03009,0,0,0,0,0,0,0,0,0
0.41691,0.398562,0.21495,0.747303,1.023551,0.356634,0.237225,0.458575,0.445241,9.95279,8.448248,3.312629,12.684753,4.41164,14.3848,8.543559,25.219792,9.124588
12.822608,13.974642,21.364014,13.524514,9.163238,10.571442,9.859798,9.732765,13.911158,11.775336,11.443268,13.203422,9.547196,8.809116,7.792295,9.475518,7.597552,8.335311
0,0,0.375185,0.775168,3.096464,3.375047,2.755957,4.219385,2.086245,1.676991,1.728181,1.55728,6.943737,3.561752,3.759189,0.620905,0.523361,0.235987
130.745402,170.050926,153.961403,119.763872,109.444364,121.375775,134.875832,121.187865,112.354458,84.073732,66.909708,53.919997,104.568484,73.905713,99.928715,85.414961,143.046603,84.733775
1.445364,5.590033,23.590386,3.068777,6.058957,4.381652,0.983699,0.519556,6.490529,21.146219,19.084449,19.258204,31.280974,21.455638,35.871954,38.100342,30.181121,28.348137
1.424903,2.962613,7.690744,4.455368,6.932058,4.597751,2.092243,2.172683,4.018623,0.694013,1.223022,4.316633,3.563972,1.45523,2.265596,5.528948,1.231117,1.723936
2.975904,3.723953,3.151953,3.820235,2.853785,2.921707,2.802352,3.498033,2.797157,3.476739,3.407622,3.981121,4.102325,4.098134,4.256719,3.491976,4.115114,3.222766
0.890301,3.342649,1.334912,0,0,0,0.258838,1.797731,0,0.862738,1.574385,0.301689,1.874062,1.952903,0.419576,1.688477,1.538501,0
1.94858,2.997954,0.70454,2.933498,2.010149,4.068403,3.056537,4.137236,1.911975,10.124248,11.725429,15.033448,3.999683,2.833183,8.849386,6.550596,2.099474,10.280253
2.612136,3.265135,3.778878,5.881261,6.078568,4.089013,3.389864,3.006091,3.280665,1.701496,0.701852,3.03564,3.620511,1.730566,0.889546,1.445109,2.047051,1.254915
0,0,0,0,0.356058,0,0,0,0.762062,0,0,0,0,0.35573,0,0,0,0
0.185682,0.138467,0.118903,0.303673,0.240237,0.267577,0.274473,0.364112,0.218336,0.780452,0.877564,0.670566,0.797567,0.876307,0.90844,0.852872,1.084316,0.725819
5.254839,4.701431,3.872937,9.189138,5.832035,7.059267,5.775438,5.83171,7.060525,9.357054,8.96146,9.978696,8.086967,6.173201,7.805833,7.348834,6.585408,7.338023
0.383478,0.073718,0,0.480765,0.97426,0.116984,0,0.256215,0,0,0,0.281117,0,0,0.349879,0,0,0
0.237262,0.033375,0.202374,0.546773,0.354848,0.582153,0.386509,0.133444,0.248272,3.448201,2.996972,3.686875,0.803742,1.885443,2.284205,4.200156,0.366961,4.382144
62.641615,101.069402,70.509501,36.262284,32.497732,44.194719,42.463867,39.569319,46.692002,25.591736,19.569524,30.222463,36.211283,33.764685,39.123071,42.141136,25.453072,37.414766
32.062834,36.381953,34.052128,43.899289,40.999831,39.34482,39.669437,36.455874,40.810716,53.716781,47.48929,46.158057,56.830897,54.058685,51.182441,52.529182,55.778199,52.365922
52.377461,55.10696,39.237476,46.887875,53.731695,51.458281,64.531243,61.194271,51.691768,58.112028,55.959491,45.627407,47.034559,57.08708,63.317104,54.406986,53.239765,58.855794
0.35328,0.788122,1.942165,1.235102,1.412976,1.859678,0.583266,0.469249,1.801402,8.189383,6.133881,7.149712,5.885635,6.427397,9.288485,6.980142,5.603471,11.000861
14.30703,26.819817,23.410639,19.395755,22.512011,19.255341,19.193371,18.788363,17.343984,36.542706,20.963042,33.908981,33.543898,27.48939,40.042347,43.936044,23.339896,33.32349
10.398528,9.868383,10.456325,20.751104,20.504653,11.116335,11.682904,11.212647,11.200531,9.668324,8.845053,8.988499,10.545459,10.415877,3.967511,8.622177,5.136552,6.485248
52.249248,17.151849,43.365834,26.665021,44.545707,22.326256,26.701435,32.744456,22.364163,27.649256,26.333701,26.781282,20.847133,32.941707,21.922302,20.406231,26.179144,45.837755
1.031446,1.024666,0.932697,1.868246,1.421086,1.413754,1.415645,1.136804,1.319278,0.717819,0.381091,0.769497,1.027985,1.544834,0.613586,0.757883,0.526095,0.751572
14.738961,15.32954,11.638537,25.218269,25.814979,14.734766,14.5314,20.112977,16.876979,22.444337,21.801719,29.959592,29.851689,27.737378,24.611454,26.583972,17.978051,29.198018
8.682294,8.884247,6.91773,9.223992,11.547947,13.729034,16.203144,10.520967,7.362571,6.0218,1.919662,2.656404,5.866918,1.561172,3.109094,3.734617,0.880296,6.279174
25.728866,20.267975,9.408382,32.022633,22.931961,27.987636,29.573858,29.503538,27.587769,29.831037,23.625878,15.762206,21.28352,26.348955,22.361354,22.551685,27.487458,28.707836
7.679524,8.004524,5.402431,6.279506,6.112133,5.337568,6.176348,6.31154,5.502041,8.617571,8.760501,10.276549,11.331929,9.959728,10.534008,11.642582,9.785761,9.832404
5.173743,3.138533,3.391969,8.983885,8.328274,8.89767,7.487551,8.724314,11.145412,3.178015,5.537521,6.792345,5.378485,3.840768,5.611899,3.98095,6.718486,4.157189
225.492608,204.418493,195.808102,179.891229,158.937241,151.485125,197.490429,174.780684,169.465269,112.186321,96.478019,115.361895,131.908623,118.717941,119.673476,105.471733,101.805006,104.236338
13.145784,15.179224,11.259614,15.288004,14.408845,14.517416,16.921947,16.937874,11.490145,16.050466,13.814684,9.697621,15.744998,13.63574,17.032907,17.013631,17.345811,17.444422
0.029887,0,0,0.042883,0.080089,0.032843,0,0.10183,0.188819,0.10687,0,0.140445,0,0,0,0,0.124192,0
11.297937,21.407771,20.147895,17.929796,21.111706,18.438414,14.307092,13.552311,17.670469,45.884321,44.233391,61.602832,46.877917,42.939294,56.914298,65.871604,27.732485,58.624308
0,0,2.825916,1.002732,0,0,0.959177,0,1.478742,6.317972,5.219594,13.17238,10.675165,7.602086,6.185643,12.254404,2.365913,6.61769
2.54491,2.720407,2.364147,3.640145,3.187313,2.914968,2.578062,2.39081,3.278751,8.228665,6.177374,4.262016,7.586882,5.531021,7.396189,7.069802,8.826683,7.191765
6.908907,5.570852,2.341623,9.533225,7.603379,9.090649,9.374054,8.646302,8.084955,26.806404,26.75789,15.537908,23.619894,17.096045,30.535828,24.488237,36.359477,26.249726
25.787955,18.931491,14.940403,51.511666,22.32716,30.577522,40.877526,35.125438,41.440105,49.49058,53.00841,60.199598,30.239483,37.878587,44.065095,51.084349,35.54833,44.839205
9.364429,9.911063,3.863448,15.182743,12.080336,12.209121,17.118319,17.569543,13.344482,47.955598,51.856565,39.601349,43.702861,47.683907,39.213693,35.634627,50.09249,37.707362
30.723045,32.792902,27.317581,38.0613,28.957281,37.264028,40.227451,37.357759,41.41729,38.160981,38.779517,39.361208,36.44282,37.471305,35.826798,38.437269,38.710537,34.734252
0,0.350065,0,0.566716,0.260794,0.325343,0.515997,0.3341,0.113287,0.218274,0.112281,0.330563,0.20747,0.225634,0.116664,0.570783,0.447993,0.391049
0.108409,0.099284,0,0,0,0,0.070708,0.189548,0.255235,2.227879,1.224705,1.312047,0.812353,0.116574,1.551731,0.265698,0.388152,0.387185
10.349139,11.209043,0.84292,11.802659,12.017661,5.029575,16.522397,10.668673,17.862143,5.443388,3.222917,13.591455,4.490599,11.245301,2.039411,1.774469,13.553121,3.202052
4.246969,6.994786,4.267295,9.573713,6.549612,7.824872,5.8643,5.697238,9.737584,12.297098,12.69029,28.324868,5.349636,7.560774,8.551565,6.428352,2.462318,0.456287
22.401517,20.694709,21.124103,21.183964,20.200267,21.861078,19.714135,21.630729,21.262748,29.49823,26.620171,33.223154,31.962616,29.645563,29.907983,30.3627,30.607872,29.138005
74.664511,76.466947,96.194802,93.623473,95.789267,81.860794,94.551088,95.751006,88.575623,64.242968,67.972469,75.482501,61.275196,74.752099,59.579799,54.62052,54.566282,68.681586
8.804954,7.032373,9.259457,10.315055,9.28648,8.08597,6.307051,7.726539,8.197429,12.138392,12.137472,8.743724,14.862429,10.577646,13.604881,11.421138,15.821293,11.149356
40.59809,43.361669,38.8156,45.449166,48.739337,49.947251,44.055433,48.45459,46.366397,54.050403,61.626525,62.313273,53.740226,44.510681,51.034994,50.135125,59.532211,46.872292
3.518301,2.823513,3.144517,4.45023,4.102828,3.249202,3.691098,3.174263,5.178246,3.879254,4.134646,8.407955,3.854129,3.552929,3.492712,5.998517,2.341884,5.493325
9.88024,6.043981,4.389553,12.007075,14.305657,12.517681,13.315356,13.004163,12.356183,25.151721,23.683376,26.896872,33.903309,24.593953,30.752519,26.823089,22.494997,28.659326
13.125141,11.727493,13.139503,17.081457,16.528307,12.81442,14.267446,12.891727,12.422925,11.638426,10.515745,12.289762,11.106976,11.422239,9.563701,9.517346,8.468004,9.765387
16.313094,15.069245,12.536241,20.974529,23.807689,19.20618,15.447524,16.086166,18.702023,15.753362,13.522919,14.723295,16.601857,22.978388,14.680419,14.383142,12.399499,12.328043
