"SRR27961772","SRR27961773","SRR27961774","SRR27961775","SRR27961776","SRR27961777","SRR27961778","SRR27961779","SRR27961780","SRR27961781","SRR27961782","SRR27961783","SRR27961784","SRR27961785","SRR27961786","SRR27961787","SRR27961788","SRR27961789","SRR27961790","SRR27961791","SRR27961792","SRR27961793","SRR27961794","SRR27961795","SRR27961796","SRR27961797","SRR27961798"
23.478903,20.548962,24.981611,18.065574,21.026858,20.146728,16.647498,18.093227,3.21646,20.241762,19.724204,22.66039,18.102787,20.204689,21.361614,20.488002,21.117023,21.74672,21.655041,20.505089,22.060646,24.528756,21.953684,20.70798,21.44524,20.439497,19.024307
6.672431,8.880355,10.902096,14.817273,17.973415,14.980778,7.979999,6.393873,6.479973,13.495705,7.560906,11.779345,11.342893,15.663751,14.130664,9.852528,10.484252,13.255181,11.85186,11.015309,12.95705,12.443758,13.449571,11.743856,10.507562,9.529046,12.187764
22.185385,19.256034,23.220736,23.86585,20.397905,21.716833,27.810655,24.681384,20.464516,25.382581,22.243178,26.063543,17.911502,21.209743,20.440171,25.02114,24.549614,26.85707,26.578822,24.48504,22.897441,21.95139,21.877957,22.030212,28.011875,25.333318,24.765822
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.054296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.131398,4.900058,4.409846,4.308162,7.835605,5.630849,7.918639,7.905665,0,7.985444,0.848022,6.847878,0,4.626545,1.378576,0.95651,3.681382,4.81346,1.131883,6.681844,4.015812,7.790545,2.374566,5.670442,0.620646,6.440706,1.591761
2.568686,0.450102,1.46329,0.711087,0.987673,0.16271,1.2056,0.857193,0.567433,1.666185,0.907399,2.617289,0.415133,0.41299,0.955031,0.800924,1.223138,1.084404,3.187584,2.039235,1.684529,1.541084,2.242516,0.413976,1.136566,2.839015,2.07793
36.239844,22.965022,40.437786,26.725199,22.60193,22.263564,29.426368,25.621193,24.014917,39.164648,37.10577,36.973132,20.460251,21.954881,25.829325,28.613535,30.807423,32.576629,27.94086,31.688479,38.485119,27.078279,25.894861,25.543035,38.219078,29.473397,29.317779
6.826674,7.288842,8.04317,9.13921,8.881447,8.00876,6.783605,5.932294,5.606552,7.561416,8.625959,6.764579,6.49221,6.979552,4.77835,6.966357,6.869777,5.136881,10.892783,11.503136,11.707637,7.832305,7.168142,8.268164,7.327679,8.585558,6.485315
7.429636,8.399803,8.532166,8.37541,8.220327,7.415467,6.082142,4.983993,6.277142,6.325731,6.951063,5.093191,5.314735,6.360187,5.361731,6.8686,7.279286,5.105926,5.432486,7.436211,6.062634,9.234372,6.04102,6.37041,7.956839,7.119961,6.272003
80.434618,73.234624,76.970136,77.203865,81.955401,76.690039,67.075045,65.556728,52.451168,111.588385,115.199685,119.432257,80.516861,81.98514,78.104333,52.335268,61.587114,59.267634,129.250204,113.698739,119.182801,80.267273,83.204857,78.399643,67.290147,71.762241,64.093702
57.664934,55.718722,43.700335,51.108288,56.969047,54.575597,47.466439,50.774454,51.770011,41.379372,45.724942,38.412262,66.916247,54.908786,55.310812,48.606136,55.026866,51.805983,35.193509,44.131461,45.65826,51.768868,44.73931,60.66549,49.347722,48.395044,56.37587
31.597522,24.850329,18.05885,24.720613,21.138604,26.499651,17.985458,18.483087,31.735769,21.427588,27.491644,18.234024,25.461456,22.850379,18.802741,12.398792,20.629446,21.129425,15.754734,22.036187,25.152638,22.656794,22.216977,21.378127,15.7385,28.266969,29.523792
14.903964,13.632685,16.482386,16.825824,16.278382,17.68259,13.955462,13.912453,9.550095,12.87826,10.729955,17.199034,14.847851,12.499528,14.65346,13.190762,13.609329,11.692336,12.186321,16.512049,16.813105,14.812845,15.178675,16.350421,13.726181,14.615376,12.144552
0.245955,0.18553,0,0,0,0.09953,0,0.301168,0.196325,0.437243,0.225063,0.783268,0.551128,0.12721,0.247708,0,0,1.697093,0.999738,0.6205,0,0.265419,0.721277,0.642851,0.348821,0.252327,0.196247
16.179115,13.705735,11.636632,18.296071,11.757682,14.361564,16.580691,13.515798,18.910669,13.124967,16.010367,15.816806,16.982267,10.358288,15.026685,16.54801,27.130452,24.370067,12.06835,18.719604,10.01362,8.082286,13.022266,12.066791,17.072576,22.008011,18.746801
0,0,0,0.986594,0,0,0,0,0,0,1.084842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.689437,6.618281,17.913326,11.475817,11.443154,14.69919,11.695808,7.859586,7.491769,8.66381,8.201806,10.060232,8.769597,11.194233,5.231189,9.471689,11.361581,11.443677,8.566753,12.457248,21.216141,16.463742,11.363512,10.400619,9.17945,11.080864,22.574279
67.860555,51.114869,67.041735,59.607918,58.417008,62.764918,59.793479,57.085661,42.50718,63.505763,57.000849,63.961656,49.456319,58.209149,57.647626,64.104344,64.372204,66.27877,61.411125,65.192063,63.710638,62.942841,63.708779,57.328679,65.604198,65.627878,64.999213
36.979587,29.329545,34.213379,37.571936,34.06647,36.338242,57.429457,42.038567,37.193334,38.474314,25.365719,33.6781,30.854721,34.741203,37.007707,44.274635,56.141779,50.61661,39.554487,37.947592,35.259639,36.259519,36.217765,38.749128,48.686114,53.071001,42.600274
31.766242,25.238262,29.335365,39.523052,35.825046,33.774858,34.978362,31.158805,23.281843,43.563396,35.503149,39.278558,24.3427,30.29039,32.207085,26.734716,29.103991,30.144945,39.512785,34.649348,45.631883,33.904144,32.899342,30.631264,33.953213,32.470703,30.389832
1.74264,2.042652,5.265787,7.368785,0.721882,3.63788,2.034911,2.085015,2.248713,3.831558,2.624594,10.897496,1.575708,5.430532,2.11306,2.621076,2.864387,5.48077,1.284298,4.96221,4.924568,2.639088,5.072251,3.960328,0.579029,3.288095,1.643187
3.252169,4.223721,3.084905,8.120697,5.034053,8.100722,6.141081,2.526911,0.224651,7.576589,5.421541,5.75046,2.921016,0.621075,3.582248,1.38007,4.596507,3.608684,5.994535,3.49744,5.785485,0.56226,8.85432,5.55468,0.897145,0.538745,0.494278
0,0,0,0.195035,0,0,0.15632,0.086178,0.071087,0.210182,0.194046,0,0.214972,0.21922,0,0,0.381408,0.372285,0.15741,0,0.282947,0.114422,0,0,0.784796,0.217849,0.56983
0,0.913284,0,0,0.373826,0,0,0,0,0,0,0.525421,0.848574,0,0,0,0,0,0.63204,0,0.509234,0,0,0,0,0.422601,0
26.54993,26.940558,24.956494,26.815882,23.272852,30.984259,30.195487,24.73971,34.459307,24.715943,20.920893,15.769194,26.471195,27.265689,23.58698,22.949223,27.004403,31.167369,20.411692,26.461197,24.038377,29.952614,25.831863,28.108258,21.766513,25.057401,30.004141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.337537,20.062739,21.661386,20.301938,18.426958,18.310612,23.817589,26.273439,16.576689,23.184898,25.409667,17.927109,18.573736,16.122893,16.515967,17.894706,24.131392,22.023772,19.798052,21.50912,23.459646,19.55552,20.799322,20.292144,19.029464,36.718287,23.683505
15.147657,16.788403,13.719456,23.377433,17.666509,18.139028,23.107044,20.562258,20.296594,18.35165,18.98816,17.389091,14.430983,18.338432,18.757562,26.682877,26.80509,23.6602,14.544055,14.540765,14.528716,20.318585,15.626575,15.931964,19.21301,24.715,25.346959
43.379237,32.734256,31.828846,40.247145,34.846917,36.909205,35.312745,36.200001,35.318697,37.3486,25.413574,46.163248,32.298424,28.557153,28.46954,43.848545,46.516142,35.882068,32.095381,32.076917,51.749516,36.388029,37.095892,37.623884,38.001133,45.203092,37.977831
79.093251,70.615939,72.764206,81.165401,76.697945,76.292676,85.44091,84.730508,74.167267,123.381664,112.230516,133.25052,92.645681,86.883655,82.305092,81.185001,82.231046,81.833428,124.477862,115.991968,109.646853,80.709944,85.050283,81.53749,88.537546,82.157947,75.173636
3.236192,2.659015,2.740187,2.771469,2.696731,3.442311,3.428424,3.200275,5.235104,2.366376,2.247368,2.81923,2.641555,3.344124,3.268874,3.3706,2.940184,3.856305,1.929038,2.400746,2.392406,3.462265,2.615499,2.803211,3.632129,3.90057,3.678851
23.209366,13.852774,17.515002,11.236225,16.007954,18.736387,15.102852,15.220908,11.290787,16.654623,8.540037,14.901498,15.215798,15.521428,19.990829,13.813727,15.550717,11.16505,20.84441,17.53374,17.676138,19.181901,19.638672,15.53106,3.49357,15.087796,12.854915
1.773012,1.573422,2.840845,1.232314,2.208582,0.490929,2.166957,3.280425,1.998165,1.319393,0.480825,1.675968,1.213869,1.295523,0.254843,3.258384,3.745339,2.486412,1.39178,2.470167,0,2.360171,2.042226,3.012628,2.144116,1.643011,3.035129
3.189178,2.643694,2.927146,3.136984,3.27329,3.106384,3.279131,3.160256,2.839891,2.66812,1.658095,1.837072,2.251081,3.075179,2.49615,3.337297,3.108713,3.338429,2.637695,2.814658,2.560196,3.345409,3.55186,3.370953,3.758108,3.516847,3.88438
22.6615,22.975747,25.302488,27.013891,26.59469,27.295757,32.093169,27.807176,28.477939,21.029545,19.489457,24.082801,22.047947,25.970466,29.679723,30.634117,33.608456,31.441311,20.373786,18.19124,21.697871,31.777727,25.654111,26.56126,29.168522,30.821726,29.462708
2.659887,3.026551,3.025541,3.544569,3.436055,3.084556,4.03327,3.415216,2.432284,3.306965,4.733042,3.375613,3.276878,2.529974,2.763128,3.732799,2.577954,2.922261,3.908418,4.14308,3.791379,3.064534,2.636613,2.508544,5.098738,4.630428,3.688205
0,0,0.132167,0,0.172861,0,0,0,0,0,0,0,0,0,0.142006,0.117733,0,0,0,0,0.165735,0.152228,0,0,0,0,0
0.288541,0.130439,0.485358,0,0.122359,0,0.12961,0.142717,0.114494,0,0.315867,0,0.156601,0.178864,0.173605,0,0.146822,0,0.265533,0.349544,0,0,0.18855,0,0,0,0.136977
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.134596,0,0,0.063208,0,0,0,0.061176,0,0,0,0,0,0,0,0,0,0,0.084041,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055675,0,0,0,0,0,0,0,0,0
8.810458,5.135978,7.935123,3.439073,5.545168,4.972942,3.893608,4.311906,3.999537,10.927191,12.998277,12.466531,4.304669,5.367068,3.447365,5.457212,3.362398,3.309752,12.779574,5.886392,10.79298,6.914253,7.317989,5.70576,5.201926,2.302011,3.345868
49.947522,41.029795,47.709448,48.784608,48.231897,47.110325,49.751314,49.169107,46.686311,48.930427,47.258798,45.566099,49.602107,50.911885,47.97814,48.867492,48.104148,49.142358,43.06513,46.092111,46.314223,47.135143,41.82584,52.696788,47.552085,52.929171,52.12225
54.578031,43.403994,55.901893,53.968913,49.483671,47.70879,42.234159,39.384547,34.946489,56.929333,49.946452,56.436829,42.749377,47.260407,52.447887,46.276466,45.279375,41.888619,57.193818,54.509825,54.926453,50.357301,53.065977,56.66393,49.234325,43.828357,45.41924
35.786931,24.573022,29.66912,27.814586,30.476711,25.563685,45.208752,32.069412,18.119839,44.694492,25.189154,44.368287,27.706777,22.01417,23.172189,39.841583,45.236919,43.424407,46.373245,41.133267,38.668728,23.069863,25.08094,25.425601,38.861059,34.192908,49.878488
0,0,0,0,0,0,0,0,0,0.522798,0.415963,0,0.680088,0,0,0.942645,0,0,0,0,0,0,0,0,0,0.563536,0
9.100064,4.725387,6.627945,5.427459,4.870564,4.379304,4.886014,3.571221,1.987964,7.87734,4.861993,8.134932,4.016576,3.529454,2.720039,2.66873,2.918621,2.959166,4.945474,4.881521,7.046352,4.463961,3.801124,3.620521,4.125468,3.0954,3.55517
0.065739,0.057509,0,0.062832,0.026624,0.06148,0,0.061103,0,0.203839,0.034994,0.092458,0.0345,0,0,0.094154,0.032434,0.033549,0.054819,0.153464,0.051292,0,0,0.038756,0,0,0
29.799541,18.087232,22.462879,20.886276,22.886698,24.481651,19.864515,18.127095,14.544111,28.600673,19.426734,29.43495,16.731567,22.339881,24.21199,19.713162,27.692905,22.488849,24.697918,25.200728,27.387132,27.662514,22.52582,21.829502,16.939726,20.293631,23.379585
0,0,0,0,0,0,0,0.593132,0,0.08958,0.946461,0,0,0,0,0,0,0,0,0,0,0,0.108617,0,0,0,0
0.194884,0.086951,0.415255,0.336986,0.171222,0.39343,0.080958,0.298115,0.459359,0.686003,0.315105,0.123334,0.291191,0,0.54665,0.404645,0.193932,0.213506,0.325999,0.106376,0.279241,0.262445,0.131554,0.480143,0.3449,0.11894,0.089713
6.052623,7.324916,7.520801,3.604289,5.633607,4.276073,3.976304,4.368426,3.190186,6.246757,7.434589,8.793898,5.117576,3.587637,3.86469,4.534126,3.643206,5.688662,6.993117,5.974824,6.462976,5.650826,6.186427,6.415117,4.398268,3.755709,4.093067
0.524525,0.374446,0.621262,0.613745,0.846632,0.600181,0.299564,0.617474,0.244306,0.491724,0.354575,0.566964,0.44924,0.600416,0.419144,0.40816,0.844851,0.606961,0.315703,0.554941,0.520134,0.448054,0.676636,0.587909,0.391551,0.543656,0.624806
6.381403,4.34916,6.024189,4.633131,4.093886,4.530532,3.762377,3.193968,1.901615,7.736552,4.540551,6.955459,3.315669,4.569144,4.219532,2.899791,3.573472,3.281702,6.588026,6.157857,7.239263,4.356269,4.905816,5.018578,3.530562,3.539886,3.450412
0.009032,0,0.009768,0.017152,0.007246,0,0,0.008288,0,0.009279,0,0.025045,0.053893,0.010761,0.060207,0,0.008854,0,0,0.02092,0.014041,0.011274,0.044272,0.021067,0.014772,0,0.016876
0.28671,2.118092,0,3.697371,0.756368,0.262776,0.624638,0.79723,0.73614,0,0.654416,0.503446,1.761962,0.961481,0,0.900965,0.361771,0.780095,1.670572,0.296186,0.847098,0.221573,2.279705,0.474039,0,0.196784,1.089272
0,7.022185,6.418788,3.454454,5.531279,6.404107,7.384616,11.1239,7.296481,4.480663,5.638147,6.220662,5.825937,4.800949,6.641911,4.819705,8.610491,5.111189,4.77607,3.936701,1.956274,6.154852,3.77346,3.712845,5.146741,3.023844,6.149144
10.890646,16.70823,12.44563,9.77178,10.409309,9.579587,10.335486,8.996497,13.405024,13.700278,14.769173,19.748683,12.699834,13.278303,13.585042,10.018685,10.216145,12.700325,11.402236,15.829316,14.50124,11.956438,9.397562,9.750996,10.710339,11.448748,13.45377
0,0,0,0.490484,0.423557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078925,0,0,0,0.660727,0,0,0
1876.690051,1751.083849,1768.284829,2484.741703,2336.268311,2365.012641,2175.198227,2215.116723,1970.881149,1274.230169,1282.516559,1276.434651,2231.714283,2250.268076,2361.441073,2149.662492,2206.354003,2226.88526,1384.697357,1516.100747,1422.936063,2318.038495,2238.617755,2255.071108,2181.689656,2369.96335,2266.091036
14.34499,15.5318,13.18584,23.280556,30.285259,29.05766,28.867243,31.879112,25.311503,10.846617,9.437387,9.693004,26.7909,23.675615,23.240886,34.149937,34.475066,32.085338,12.526868,11.247461,11.624111,30.734889,26.475869,25.316773,36.511334,41.520775,35.133186
102.029104,94.25115,98.338028,87.661541,81.93299,88.390695,67.898733,64.001644,64.284419,94.820217,100.765097,99.58632,93.554909,83.731164,84.298323,63.519468,68.233973,67.165175,101.137483,103.098038,104.659263,81.079442,86.390412,88.147393,77.3452,78.85602,71.688157
4.845066,4.388,10.508803,9.717723,5.370025,2.861145,13.266147,7.257299,6.20015,13.438491,3.561993,15.709101,3.96487,4.813708,3.604107,4.770793,7.384421,2.977931,14.053798,4.841232,13.828028,13.731574,12.66105,10.117443,12.229933,15.684416,7.439943
0,2.208874,0,0,3.463084,3.45285,2.614628,0.75344,0,0,0,0.494765,1.582147,0,2.56666,2.580297,1.587991,2.918482,0.662406,1.615335,2.094931,0,0,3.254358,0,0,2.618175
3.012301,1.714178,0,0,1.408317,1.685042,1.14776,0,0.954371,1.680323,0,3.673507,0,0,0,1.30906,1.852289,1.279864,0,0,0,0,1.06524,0.437848,0,0.891416,0.958187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.028184,0,0.058607,0,0.027423,0,0.037034,0,0,0,0,0,0.068652,0.035505,0,0.040609,0,0,0,0,0,0,0.032584
27.914774,26.219369,29.612775,34.75215,36.199935,31.154339,37.353666,34.277973,28.326152,31.328017,30.182504,30.509898,31.454381,30.123118,29.020646,37.341424,36.472483,35.256236,37.349727,31.501691,30.973538,36.209426,34.564869,31.980911,42.683607,34.933786,33.087585
64.624698,62.092665,63.839902,77.192099,72.569956,70.390468,88.36673,90.168267,54.489904,84.535755,89.919836,91.710859,70.685597,74.304171,73.225618,78.915543,87.3491,83.735569,83.656093,73.082185,71.193186,74.483885,75.892503,72.280313,87.665232,90.908792,85.276214
11.438984,11.881463,20.660424,20.112753,18.548937,17.685664,15.411866,12.637977,7.575369,19.869613,18.539259,23.059833,15.624106,20.268957,16.198021,11.993457,13.444812,18.686791,18.5485,21.435851,19.447737,17.135022,14.930344,16.864195,18.35282,15.870016,15.507148
0.592621,0.65628,0,0,0.357878,0.442055,0.25257,0,0.5303,8.586832,9.48589,13.320257,0,0,0.414873,0,0,0,4.115748,1.053061,0.785344,0.726738,0.4589,0,0.478138,0,0.543381
13.896399,13.129548,13.416849,8.535234,10.834096,11.504214,6.930455,9.310243,7.560674,12.227702,12.722698,23.626603,11.584639,6.523499,7.911426,9.215686,10.99466,10.03325,21.088917,8.575033,12.643924,10.411997,11.610312,9.378039,12.190791,5.185532,9.142121
26.672291,25.964284,33.112892,22.356593,24.854794,22.203134,24.089242,24.662211,25.845194,28.065274,25.868338,27.035499,27.271521,25.734676,18.486759,29.069715,26.647582,23.818948,33.804019,26.436019,24.842339,25.490658,25.633704,22.756488,25.644157,25.717519,24.578358
0,0,0.144992,0,0,0,0,0,0,0.137557,0.141579,0,0.280553,0,0,0,0.131565,0,0,0,0,0,0,0,0,0,0.246059
12.139343,12.490263,11.996521,15.124354,12.296772,13.370769,11.967499,16.847431,10.281043,15.013274,12.74407,8.54205,10.318182,10.896882,12.725688,16.497026,12.848374,11.15025,14.176962,12.232031,12.685312,14.87264,9.561431,7.794594,14.672493,13.283042,9.632542
183.808134,155.592046,198.054596,140.837194,149.882972,155.168432,146.072653,124.359709,93.156481,181.760422,139.216061,182.182398,121.090663,171.070052,155.889796,146.464341,124.3844,151.498489,156.793838,166.714873,180.040028,173.769782,173.160149,156.297344,154.358626,143.827124,163.802292
0.740291,0,0,0.534533,0,0,1.094924,0,0,0,0,0,0,0,0,0,0.551002,0.565292,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.047761,0,0,0.055003,0,0,0,0,0,0.070537,0,0,0,0,0,0,0,0,0,0,0.096765,0,0.054844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125138,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.239904,7.15955,9.546137,5.155768,7.143147,7.352727,7.400109,5.830758,6.400958,5.190085,0,4.771739,6.383964,5.514257,8.166274,6.663028,6.388668,8.337743,5.354542,4.700546,5.732495,7.395732,9.281145,6.627244,10.277272,6.697486,7.221015
5.851842,2.573423,2.647632,1.805705,1.998128,1.677575,4.395535,1.579783,3.677489,4.574247,0.551726,4.539512,2.55707,3.816921,2.555342,4.796571,3.328564,5.622501,4.198253,4.021373,2.566041,2.791984,1.133674,1.409056,2.07517,7.137284,5.241755
0.371569,2.074801,0.443311,0,0.12988,1.321556,0.717663,0,0.807599,0,2.170722,0.653484,1.090943,0,0,0.892399,1.81713,0.850978,1.780843,3.899649,4.728379,0.507863,0.864911,0,0,0.878794,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043355,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.294244,0.266263,0,0,0,0.488984,0,0,0.116775,0.034202,0,0,0.87235,0,0,0,0,0,0.504935,0,0,1.221153,0,0.078036,0,0.592528,0.734634
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.873502,7.333829,5.881753,2.369508,3.144246,2.450687,1.427229,4.117936,1.493139,5.919744,6.04359,6.309622,2.022764,3.328933,2.861127,2.020843,2.412024,3.895361,5.364485,2.967651,7.341745,2.243647,3.427916,3.230995,3.221109,2.281584,4.958952
0,0,0.458828,1.120208,0.776083,0,0,0.899629,0.522087,0,0,0,0,0,0,0,0.346892,0,0,0,0,0,0,0,0,0.502577,0
1.285362,1.607651,1.590997,1.090342,0.853422,1.951563,0.825921,1.165444,0.620203,1.411316,1.058284,0.842767,0.885265,1.264746,1.022485,1.256734,0.851499,1.283461,1.841848,1.02258,1.038111,1.442544,1.000238,1.374325,1.258273,1.27807,1.101957
9.295941,6.787703,11.812451,9.138568,8.824412,11.468244,6.310289,11.492669,3.350829,7.085454,4.979754,14.039684,3.665713,9.777854,6.926336,11.715893,9.20809,6.284921,5.20342,4.133261,12.411158,10.495193,10.955723,11.966324,12.25849,12.703735,12.242951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.583194,1.872758,5.029232,5.520795,5.818417,4.218601,5.676784,6.345432,4.910982,10.595471,9.614343,7.853716,5.849795,8.351369,3.449672,2.159044,0.669897,3.77697,3.958814,5.335073,6.620731,3.526808,4.567135,6.150458,0.319708,4.975506,2.620204
1.135085,0.879903,0.686608,1.545372,0.517102,0.692122,0.814191,0.750394,0.980414,2.217221,2.036135,2.264498,0.331844,0.554759,0.492196,0.508252,0.994251,0.79713,0.565809,0.794654,0.651267,0.527379,0.574238,0.630342,0.521255,0.752096,0.878919
3.036019,2.882989,4.626944,5.015629,6.77171,5.317001,2.344257,3.637664,1.458902,4.043745,5.194689,2.040325,4.849961,3.55691,4.282703,3.615945,1.617269,3.996097,1.964589,4.276942,1.484143,5.717239,6.798876,3.678205,6.125938,6.414989,2.057054
4.353124,3.878284,3.024307,4.467637,4.289195,2.186073,4.424311,3.723445,3.102709,5.29993,4.676397,6.22131,3.153373,1.857517,2.906754,3.551494,1.852516,0.316539,5.577023,4.616431,6.062362,4.064113,2.496878,5.028464,3.090226,2.715924,3.897865
4.53192,4.582551,4.177866,4.49448,2.904483,5.046521,2.956095,4.373873,2.349518,0.7085,5.857794,1.917966,2.39134,2.570862,3.489818,5.678327,5.489498,4.092207,3.52594,2.713725,2.452588,4.647312,4.274219,4.165771,3.305036,5.603525,1.907881
12.67638,10.446088,14.059294,17.056498,15.36087,14.878961,18.897273,16.677344,11.104605,16.24168,14.434191,17.697459,12.447143,14.227756,14.480744,15.953917,17.256496,16.876369,15.041966,13.72892,17.078755,15.30143,17.098791,13.912143,17.964578,16.375075,16.027778
0.751878,1.017873,2.313238,0.486303,4.832688,1.117113,1.568898,2.978723,0.213441,1.165052,1.28725,0.286471,0.591914,0,3.549744,1.448823,1.593963,4.461387,1.837663,0.436242,2.038257,1.284736,2.22726,0,0.359038,1.906317,4.417874
264.146001,265.691285,275.702569,379.714729,376.684734,384.495591,411.952002,371.254025,330.830969,205.245389,178.194413,194.372205,360.563782,375.106148,364.425695,333.54844,331.419459,330.56766,246.722992,249.455713,236.355957,365.453986,356.044968,380.779196,340.274198,359.452222,319.794436
20.540947,20.902114,24.441393,35.768794,31.923091,31.24312,36.876137,38.783774,34.942953,48.703819,58.916118,55.574609,43.118951,30.081368,33.116871,31.390071,30.095188,32.869817,37.844604,27.445021,33.427151,34.457337,28.336818,29.959797,29.422297,30.881673,30.167295
0.417023,0.036931,0.091867,0.17946,0.147273,0.334141,0.116613,0.078661,0.214433,0.384644,0.392624,0.692065,0.526179,0.296113,0.235214,0.120431,0.175442,0.180218,0,0.098585,0.510996,0.534098,0.066609,0,0.088161,0.211897,0.089499
70.547874,68.077766,66.175954,56.396458,52.096952,55.690505,52.547818,54.51035,48.639739,56.908057,52.844428,52.582741,49.578995,59.93819,55.257933,57.019607,53.906268,54.103845,49.940885,61.515181,62.858132,56.533385,71.080713,49.205145,57.69191,55.966592,55.021465
29.968369,22.68987,30.962859,33.903712,30.798413,26.383349,28.412628,19.099621,15.913973,31.025271,13.656282,32.742288,17.701268,29.033674,25.61738,25.031597,31.650455,31.91027,16.060168,29.132965,29.758935,28.386667,34.435379,33.955329,30.514921,30.981134,22.261527
1.469585,1.128746,1.449973,2.153039,1.094373,1.340026,0.730969,0.79955,0.393458,1.170109,1.139657,1.53307,2.2486,1.866266,1.235103,2.975274,0.812766,0.880042,3.748439,1.640633,3.732961,1.2349,0.865514,1.475883,3.562978,1.544326,0.614008
0.70153,0.618799,0.145625,0,0,0.880288,0,0.482175,0.110546,0.68513,0.906744,0.732765,0.612484,0.689517,0,0,0.375886,0.422103,0,0.396085,0.58032,0.721267,0,0.390757,0,1.296779,0
7.735152,10.331299,10.890654,10.991959,13.589437,12.384944,13.381687,12.937961,6.771179,9.735659,7.90006,5.341678,10.603641,13.857742,13.043373,16.705377,14.021319,14.187343,0.336001,1.752523,8.269015,12.254838,10.627411,13.363931,14.065937,19.039002,15.04134
0,0.139635,0,0,0.41124,0,0,1.015841,0,0.294379,0,0,0,0.222812,0.338061,0,0.169005,0,0,0,0,0.4212,0,1.022471,0,0,0
1.451075,1.927755,0,2.606667,0.33916,1.387032,0.675943,1.582693,0.195282,0.2763,2.279317,1.753493,1.977885,2.572119,0,0.357857,1.858032,1.987176,0,0.627333,2.018997,0,0.697607,0,0,0,0.679363
0.89808,0.106311,2.324621,1.841506,2.007325,0.893629,0.405564,0.117434,2.031548,1.01589,3.204008,0.566829,0.056564,3.537005,0.771995,2.513266,1.955127,3.629289,0,0,0.085646,1.615152,2.90767,0.395157,2.183401,7.237616,1.584037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988984,0.197914,0,0.504166,2.450252,0,0,0,0.269469,0,0
2.813353,0.946595,1.10702,0.738878,0.683471,1.416748,1.45103,1.788302,0.757647,1.487214,1.279024,1.361376,1.054624,1.393942,0.947543,1.897768,1.49318,1.790785,1.402855,0.933528,1.235286,1.342814,1.27939,1.074535,2.049329,1.448175,1.578111
20.06055,14.365406,18.455649,14.548149,15.872643,13.203871,18.359303,16.934841,16.889987,18.330705,14.201186,17.059285,13.297036,19.738767,13.798868,24.267763,24.207066,20.692243,14.912409,17.835489,17.739447,16.893508,18.362284,11.892039,20.647415,19.47908,22.510602
0.272283,0.320257,0.285517,0.158132,0.443828,0.172071,0.893952,0.61417,0.186675,0.236047,0.966207,0,0.222093,1.026159,0.037165,0.555663,0.110797,0.079253,0.556185,1.428703,0.440969,0.361247,0.435559,0.179994,0.052898,0.404457,0.374596
4.657484,4.966699,3.545677,6.320773,2.882644,4.144318,3.525541,0,1.768266,7.935307,6.686245,10.803654,4.252072,1.577949,3.855023,2.547274,0,0,0.204945,5.465628,5.495256,3.640105,6.529982,4.700868,0,0,4.392736
2.048809,2.260459,5.34383,0.912466,1.027493,1.511105,0.56628,1.102573,0.637442,1.100402,0.815842,4.239379,1.141382,2.411457,1.898854,0.938593,0.617276,1.481637,3.647907,2.005993,1.218703,0.511675,1.534925,1.926254,0.670938,2.309875,1.6531
0,0.048183,0.059952,0.052648,0.050569,0.025748,0,0,0,0.056939,0.066164,0.154675,0.028904,0.074654,0.032352,0,0,0,0.105472,0,0,0,0,0,0,0,0
