"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927"
0,0.090555,0,1.161013,2.200706,0.493145,1.231623,0.114557,1.802811
8.004671,39.153638,49.975353,76.211945,111.303896,129.552225,73.776505,78.872424,75.925022
13.089695,0,19.424905,38.161552,0,24.955283,29.095216,18.687116,22.889546
0.162461,8.281525,0,0.028746,0.034346,0,3.909531,0.055247,0.112189
0,14.12081,0,0.198892,13.565863,0,10.579417,9.874715,0
5.231675,2.647122,0,30.459599,11.21373,11.345408,15.66414,16.627551,20.931081
12.306844,27.790782,14.984386,10.328498,1.132666,0,0.790008,4.968382,3.564468
1.161465,1.338999,1.183837,2.198147,3.146386,0.964253,1.94526,1.812851,2.294304
27.809513,23.352176,29.783729,19.060642,14.35185,18.482208,13.984327,14.213228,14.975188
17.935007,4.871757,4.986806,9.027888,6.785151,4.179102,4.68011,3.700635,5.924783
1.179258,0.646794,0.721875,1.75853,1.293056,1.197073,1.708558,2.017283,2.135363
16.355077,11.438293,17.223696,9.039778,4.011372,4.37051,3.76128,3.409034,3.742791
14.77897,13.688092,13.185759,2.496016,1.662122,1.873808,2.174427,1.929201,1.788641
11.266883,26.732776,27.983179,19.308009,29.30999,31.721464,22.954175,26.592869,22.060568
0,1.041791,0,0.300024,0.384523,0.872519,0.431577,0.524117,0.623121
1.063466,1.244374,1.928399,1.048957,1.979674,1.597991,1.084402,1.144048,1.590745
0,0,0,0,0,0,0,0,0
11.688799,11.712514,13.611252,8.254691,7.480302,8.098217,7.168887,6.995024,7.474371
4.601073,4.272973,3.691963,5.527781,2.110785,3.212293,2.837941,3.065639,3.142348
0,0,0,1.530706,5.402751,0.210044,0.309567,0,0.395359
199.905742,232.765384,217.430699,190.456308,170.099971,158.193393,187.636463,201.321026,212.003815
16.485845,31.646702,0,0,21.281165,16.1539,17.679673,22.731165,16.531716
37.096206,30.114396,31.188299,21.573089,14.484257,17.916138,21.383064,16.792303,16.213854
17.720997,7.426542,5.934721,27.630223,5.408471,17.808384,34.241686,26.862403,26.801655
9.51558,6.507341,12.003954,13.190221,9.964301,10.99268,9.988342,10.301329,11.390286
2.613186,3.585308,2.133008,4.226588,5.868064,6.802192,5.092802,19.853599,5.951252
56.463593,49.070488,50.427029,81.611842,103.086785,106.952484,134.635342,116.679469,98.982309
69.851701,80.69562,89.406392,345.075027,405.273768,376.224033,365.293322,380.848259,412.945619
47.862126,51.890588,36.539049,65.469053,92.158273,90.235853,69.902417,97.352495,85.243267
177.089834,221.269642,234.308947,461.829667,601.505602,562.831025,606.212538,581.772289,561.362999
9.93055,10.298681,9.207526,33.505829,25.078533,31.617962,45.944005,33.537669,33.207477
0.943075,0.112834,2.567468,2.832888,3.249761,4.386639,2.421198,3.537446,3.569102
10.862459,16.971405,10.567853,20.464519,20.064954,22.332738,22.002575,29.099203,27.893252
39.596017,21.669873,22.096919,61.489639,30.241744,33.088024,48.344215,42.287187,42.250094
85.429407,122.25434,135.798459,902.368878,1136.088071,1027.000679,1163.113721,1146.09944,1024.127845
37.761475,29.258572,30.286855,20.117839,16.072907,17.479456,13.924549,15.060874,15.564391
2.925427,11.049818,11.723383,1.937026,1.242489,0,0,1.138401,0
0,0,0,0,0,0,0,0,0
2.140354,0,0,0.653879,0,0.331293,0.327304,0,0.48211
5.916552,5.995971,3.466406,4.143852,2.051856,2.327065,3.023123,1.569594,2.074013
0.775969,16.159504,9.180904,2.420746,0.249298,7.555151,9.302792,6.144064,8.005377
0,0,0,0.445193,0.216616,0,0,0,0
0.985589,1.431794,0,3.883748,3.89417,5.222865,4.808589,4.207148,3.257584
0,0,0,14.877216,13.475272,4.170937,0,12.139909,0.106248
1.793517,3.253306,1.811916,3.917401,3.302128,4.495166,4.544045,4.723559,3.813938
4.582698,7.95229,8.649698,19.734606,17.569706,15.904497,23.562937,18.859648,19.787149
68.234553,115.152874,125.796617,81.678242,118.251489,90.181327,56.248167,87.127576,71.923318
28.316943,28.479068,29.967969,8.320018,8.106992,9.382188,7.877599,8.012709,7.659036
0.730617,0.919924,0,0,0.260658,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.215268
0,1.710868,0,0,0,0,0,0,0
0,0,0,0.085504,0.05298,0.028968,0.77259,0.345582,0.11887
0,0,0,10.470965,11.902342,6.4523,5.794942,0,11.790106
0,0,0.563357,0,0,0,0,0,0
3.625783,0.778897,1.494743,5.100045,0,2.992139,3.490432,2.849062,1.942906
5.485988,9.926987,8.811578,10.111712,8.195519,13.46203,10.356519,12.723615,10.002837
31.970751,46.345899,56.391175,7.78538,14.555409,9.798092,6.436651,8.088884,8.391743
14.809759,18.737998,35.082374,18.751082,32.274876,32.680576,20.096108,19.75402,20.12369
0,0,0,0,0,0,0,0,0.063067
8.419899,0,0,3.629284,0.282756,0,1.33455,0.210519,0.54085
1.320889,0.981848,0.673175,1.018034,0,0.500619,0.178685,0.162989,0
1.546988,1.853569,2.251924,2.414423,2.4016,2.097793,2.317201,2.261626,2.218722
23.240549,19.74941,22.47954,13.898271,12.107077,13.326812,16.156844,17.853935,18.206351
0,0,0,4.892353,3.839898,4.344508,3.954358,7.154708,3.656795
79.370449,90.541149,81.6216,195.452607,241.070839,214.04129,213.530902,217.203137,205.534186
18.673131,18.015202,11.937404,0.051489,0.778687,0.367661,0.248255,0.387903,1.915136
1.345449,1.933953,0.885556,7.462055,7.367919,7.220261,4.49965,4.172601,5.389969
70.661519,76.883781,93.47151,130.69208,132.391932,124.102048,125.931489,141.86375,141.797765
0.737542,1.218331,1.462348,1.284977,2.692918,3.641375,1.302348,1.330334,1.115986
0,0,0,0,0,0,0,0,0
2.495585,0.746693,1.575976,2.502726,0.591954,1.571908,1.828085,0.901449,1.700015
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.010608
0,0,0,0,0,0,0,0,0
0.041359,0,0,0.018769,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0.086761,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.015527,0,0.010594,0.031026,0
0,0,0,0,0,0,0,0,0
0.127189,0.111511,0.280924,0,0,0,0,0,0
8.188526,6.582804,6.63466,2.027719,2.306385,1.879843,1.492594,1.475961,1.526061
5.700859,2.733597,2.579544,0.034909,0.059948,0.031226,0.040898,0.009982,0.019843
1.32187,0.441504,1.042751,0,0,0,0,0,0
0,0,0,0,0,0,0.024546,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.276171,0.242258,0.47963,0.823613,0.391592,0.496314,0.314664,0.322461,0.244195
0,0,0,0,0,0,0,0,0
28.7607,28.804086,33.68002,1.945675,3.308197,1.692616,0.957952,1.948976,2.051427
0,0,0,0,0,0,0,0,0
0.0841,0,0,0,0,0,0.008385,0,0.016275
1.279384,1.334749,2.102136,0.439399,0.646309,0.673633,0.303366,0.767194,0.374585
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
9.691898,0.299953,8.346424,21.323654,9.717676,14.627676,15.120013,4.201387,13.246183
59.470984,51.890413,40.183887,98.756759,79.934373,80.622606,96.224093,90.032381,101.104681
21.856102,26.114128,35.60295,15.061169,18.303777,18.217089,13.771978,14.053152,17.80037
0,0.359874,0.0719,0.074479,0,0.080438,0,0.145994,0.095895
3.419739,3.031745,2.61461,0.512153,0.355421,0.350674,0.363671,0.459678,0.430921
0.661574,0.821159,0.599595,0.227864,0.159928,0.356867,0.146285,0.142613,0.310704
0.856627,0.751093,0,0,0,0,0,0.151621,0
0.253807,0.321671,0.093533,0.025598,0.016481,0.011448,0.067479,0.010979,0.051803
0.379321,0.415623,0.477541,0.256295,0.252609,0.302051,0.318599,0.232824,0.147852
4.266569,0,0,6.320199,0,4.416652,5.123685,0,4.13467
0,0,0,0.204315,0,0.150951,0,0,0
0,0,0,0,3.791824,2.593723,5.000935,0.182481,3.081627
3.519226,3.481992,1.147624,6.53736,5.044264,4.761539,4.323027,5.109789,5.339298
36.311105,60.470835,63.452901,157.515531,220.215147,216.401103,162.931721,165.742465,151.727376
10.981138,8.944031,11.700272,0.541337,0.84293,0.978676,1.5085,0.938924,0.964268
1.247908,0.907644,0.8887,0,0,0,0,0,0
7.389127,3.400969,0.854463,0.717196,0.996534,0,0.394118,1.013438,0
0,0.037581,0.451608,0.019443,0,0,0,0,0
148.330961,124.58546,128.578748,9.283209,12.392909,11.980613,13.270777,13.132338,12.750289
0.14148,0.310295,0.156381,0.048157,0.041317,0.057421,0.042316,0.068838,0
12.333373,7.35562,5.465906,6.614952,7.437225,6.183937,4.704929,5.177106,3.903082
44.838877,40.5104,68.006429,32.424885,45.779983,36.920902,54.348407,52.422611,52.687079
6.885345,5.622272,6.095737,4.320517,4.126139,4.379884,3.635744,1.993406,4.969087
499.224911,388.329387,282.567253,2116.98354,1465.8595,1542.77166,1912.680515,1932.589596,2041.919996
0,0,0,0.323674,1.471836,0.124313,0.114024,0.332118,0.117594
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.252084,0,0.327394,1.981852,0.922116,0.460591,0.3353,0.992675
28.201696,44.900295,50.396366,68.186305,44.220439,94.618442,95.749532,96.304079,79.365054
3.434732,0,0,6.615224,0.367938,4.145122,6.997866,0,7.118912
0.546065,0.953108,0,0,0,0,0,0,0
6.138941,8.45085,8.913084,14.004144,13.360887,12.601094,13.415125,9.101855,4.946864
89.332426,36.011719,91.807994,19.019599,0.163358,0,3.780714,9.743915,0.214582
0.531261,0,0,0.098096,0,0.389184,0.056688,0.264092,0
28.415315,13.214777,19.21038,62.524062,53.59203,55.190224,76.063749,79.678663,78.348413
10.678366,6.478603,15.156364,36.865901,22.785632,25.521707,26.844903,27.985972,30.909032
1.866667,4.524716,3.811834,1.390057,10.933493,5.990489,1.262896,1.080707,1.153241
5.665143,3.829124,0,6.993103,0,1.374844,6.423288,1.234835,0.899692
6.499243,1.507035,1.347558,1.68075,0.261805,0.838877,0.600414,0,0.795161
0.058678,0,0.792097,0.235477,0.061726,0.429589,0.258877,0.412051,0.310639
0,0,0,1.236624,0,0,0,1.350202,0
1.966628,2.126083,4.664593,6.060797,1.030147,1.433543,1.738135,1.579083,1.771769
0,0,0,0,0,0,0,0,0
59.060374,30.595034,35.419156,49.262606,18.781387,26.978117,23.792985,24.90804,23.084229
3.835224,3.679074,0,2.199293,0,0.773021,1.503801,1.862619,0
0.253472,0,0.416985,0.141052,0,0.834881,0,0.096474,0.025103
0.486054,0.18955,0.059813,0,0.031566,0.010962,0.021538,0.010513,0
4.917937,7.007206,8.121183,11.173647,10.5109,11.967928,10.19744,10.306572,10.597716
0,0,0,0,0,0,0,0,0
2.141683,3.734292,2.458893,2.293,1.765291,1.738873,1.850561,1.667607,1.678777
0,0.457684,0,0,0.08152,0,0,0,0
1.208493,0.638587,0.72926,0.267867,0.197104,0.148318,0.138809,0.207661,0.174006
0.800361,0.338846,0.302455,0.274802,0.094116,0.260051,0.109066,0.159626,0.115703
2.116233,5.746327,5.289166,8.531306,8.288534,10.954747,8.129915,8.16736,9.309978
22.427522,6.884523,7.577381,1.601808,2.325615,2.142602,0.609034,1.681003,1.228349
0,2.370271,0,0,0,0,0,0,0
12.302968,17.976604,14.030054,28.761985,36.442611,42.298792,30.598267,29.787686,30.527015
0,1.035144,17.648965,15.392526,0.589091,2.508763,15.017326,0,7.08089
0,0,2.603371,0,0.688318,2.166679,1.936772,3.255186,2.294246
41.20419,21.586139,28.926652,98.469829,26.149005,28.935381,32.291092,22.881758,27.328534
0,0,0,0,0,0,0,0,0
6.12084,4.199872,3.787224,8.942076,5.017848,8.568206,8.448395,7.974565,8.2118
7.556281,4.782751,8.63138,0.887609,2.12265,1.953336,1.830167,1.451528,1.898046
0.12297,0.215873,0,0.034674,0.156946,0.011805,0.047111,0.089901,0.131313
106.366424,141.887198,132.977859,68.536064,92.716088,87.538181,79.748792,81.525848,80.008322
12.012252,7.367863,9.308976,2.530004,2.355714,2.414405,1.885812,3.826475,2.642104
56.352598,47.623121,74.903661,16.135357,24.627227,39.249587,10.875412,11.343639,11.969508
32.52104,45.049628,36.958794,196.838353,260.327561,276.880449,271.101672,291.43852,239.686656
242.279725,323.406766,286.171945,458.030692,595.725733,568.768277,443.090554,484.328254,459.962782
0,1.909666,0,0.372057,1.803543,0,0,0,0
0,0,1.603422,0.527123,0.333224,0.353122,0.347752,0.452388,0.224161
53.384766,28.914174,43.688425,4.65022,2.017718,3.816536,5.422709,4.088077,5.560016
22.478846,22.111608,24.430246,0.611429,0.357491,1.191337,1.791711,1.507217,0.083428
0,0,1.180045,0,0,0,0,0,0
0.08719,0,0.064261,0.22424,0.288732,0.306745,0.30135,0.192347,0.191183
0,0,0,0,0,0,0,0,0
690.807835,641.123313,637.270593,70.025732,53.925088,67.17542,53.712764,46.940618,54.028334
0,0,0,0,0,1.001491,0,0,0.169101
2.544733,0,7.843105,0,0,0,0,0,0
0.465242,0,0,0,0,0,0,0,0
7.486337,4.377468,2.010756,7.042354,2.06038,2.931477,2.241499,1.874574,2.111581
0,0.79759,0,0,0,0.060678,0,1.317624,0
3.30697,0,0,0,0,0,0,0.368369,0
9.425626,3.743362,6.723364,0.243531,0,0.163038,0.428392,0.357697,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.604591,4.144634,3.590749,1.621769,4.043445,1.156007,2.316902,0.673782,0.553412
23.98957,30.508472,25.900097,68.023765,99.272954,88.767199,69.569461,68.808733,69.525485
0,0,0,0,0,0,0,0,0
0,20.465917,13.564811,9.530726,11.553543,9.921222,8.720643,7.960558,8.670691
0,0,0,0,0,0,0,0,0
4.909346,3.117039,2.677754,0.87951,0.377388,1.11433,0.811464,0.345755,0.356159
7.032374,3.431691,3.842056,6.578608,3.460914,3.791166,4.625238,4.990257,6.192629
1.090968,0.086981,0.493094,1.080144,0.607474,0.724211,0.771214,0.598162,0.709593
1.197996,2.416804,2.677705,6.089208,3.208925,3.537267,3.361248,4.376902,3.791545
4.236218,1.49615,0.654049,1.670395,0.304073,1.506382,1.660258,0.966333,2.651532
0.086655,0.38004,0.143638,0.806161,0.885098,0.544989,0.570178,0.826224,0.703892
0,0.488624,0,0,0,0,0,0.144469,0
8.316473,5.936563,2.268843,29.247437,33.37851,29.845836,32.502076,33.955032,36.32045
11.130175,16.318051,17.56542,4.023741,9.074415,3.203957,5.404664,8.077358,4.60791
2.698343,1.70346,2.033038,1.366708,0.56553,0.722017,0.719013,0.664019,0.511261
4.898859,0.639667,6.921966,2.830102,0.427554,0.851778,0.289902,2.372329,1.345416
0,17.643767,1.50795,0,1.343107,3.634244,12.077625,9.119688,5.418185
6.53639,5.382752,4.603064,11.358279,5.171115,6.863044,7.481211,2.396402,2.994356
21.466725,32.587156,37.268148,23.366379,122.071031,49.479622,16.880166,39.647249,37.632727
0.112504,0,0,0.099635,0.062359,0.47342,0.394086,0.354802,0.250853
15.067237,14.656917,13.32103,3.653761,0.915401,1.307392,1.813498,0.783957,1.216222
0.420347,0.734992,0,0,0,0,0.037752,0.073605,0.036576
6.458165,7.492202,6.942273,11.83191,7.974191,9.723201,8.199124,8.326267,9.601174
7.474423,10.385129,11.942282,3.2414,5.632513,5.376542,1.711433,2.077797,2.420009
0,0.393896,0,0,0,0,0.041705,0,0.034874
5.893728,10.307324,5.204658,5.188267,8.778579,5.749812,4.611839,3.912909,4.449531
137.699762,53.032043,38.167143,41.844143,13.317924,16.304055,14.068324,9.752792,23.770352
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
63.235171,55.889124,44.692908,110.789916,58.249368,64.322956,71.446303,65.300387,80.379637
0,0,3.878541,0,0,3.042958,0,0,7.263538
13.63573,4.227115,7.631969,4.44982,1.288827,0,1.799845,1.77166,1.713932
4.175951,1.969206,2.300958,9.658677,2.680991,3.643686,3.348438,2.571654,2.761483
6.592218,4.485618,2.709574,11.004996,4.339407,3.921609,3.856557,3.199213,3.977929
0.411741,0,0,0.11883,0,0,0,0,0.300306
35.752486,26.32583,32.096216,18.411201,11.841117,15.158865,12.910092,12.359788,10.582825
0,0,0,0,0,0,0,0,0
67.681312,58.836508,78.462953,67.965512,102.015696,80.087354,75.211053,57.975581,67.557336
0,0,0.224582,0.065735,0,0,0,0,0
47.361134,30.976774,33.186452,10.837753,5.417071,5.12729,4.853268,3.603062,3.976073
15.052538,5.763419,4.972252,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
9.633658,10.063346,16.750707,0,0,0.096792,0,0,0.18474
21.326706,19.999068,25.776824,35.567934,47.501991,42.425506,46.152509,43.517268,35.659488
18.014212,9.326875,0,12.260947,3.492832,4.517848,4.461949,3.646853,5.260932
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.071323,0.164699,0
9.887042,29.354152,27.279144,0,0,0,0.136779,0,0.161715
63.822975,53.054363,51.197441,25.202982,21.884661,25.930316,20.056632,22.080194,22.26481
14.408187,6.128598,5.779519,61.620066,27.364479,28.713805,34.494072,34.581231,44.254622
0,0.372261,0,1.303013,0.907095,0.65528,0.021792,0,0.324899
0,0,0,0,0,0,0,0,0
37.80725,23.012161,29.314086,5.823463,2.463304,2.930267,2.294869,1.906023,1.728536
0,0,0,0,0,0.258583,0,0,0
0,0,0,0,0,0,0,0.182223,0
281.886037,332.904484,259.380731,179.05949,234.963451,197.488113,207.83242,216.102929,206.375745
0.740742,0,0,0,1.929348,0.31669,1.697709,1.624687,0.321088
27.703396,33.851677,34.182161,21.488064,30.278726,27.963911,20.516674,24.551846,24.140036
7.310073,9.868643,7.262051,34.708678,14.506137,17.110436,19.18542,15.268073,16.997455
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.542423,1.387524,0,18.62548,9.672387,8.373645,13.256835,20.277374,28.456499
9.35834,17.770876,20.471571,38.184145,44.704738,49.8491,42.132665,41.565218,46.480384
1.27198,0.891737,1.684572,0.11541,0.345197,0.51542,0.270485,0.362633,0.655283
21.563319,21.019844,18.16994,17.14919,16.561373,17.240967,12.774159,15.981018,17.291018
0,0.151213,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.063269,0.110941,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.086108,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.087902,0.154051,0.097003,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.151931,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.089938,0,0,0,0.166318,0,0,0
0,0,0,0,0,0,0,0,0.014228
0,0,0,0,0,0,0,0,0.028456
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.151931,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
244.851877,166.772622,171.486642,283.767098,210.316099,215.308923,283.787228,243.029038,252.124743
107.131985,130.24094,66.375275,36.926731,42.396115,36.769826,42.004334,36.800562,29.214733
0,0,0,0,0,0,0,0,0
0,0,0,0.644285,0,0,0.597661,0,0
12.704228,5.282228,5.279933,2.129155,0.603288,1.133612,0.991887,0.223405,0.518117
3.696174,3.028529,3.647065,1.691384,0.821051,0.942367,0.743101,0.713499,0.555526
10.448181,11.493797,11.118384,3.78038,3.252325,4.222984,3.635459,4.425171,3.661055
0.223396,0.391626,0,0.135139,0.34675,0.072136,0.118767,0.064594,0.250578
0.058162,0.050999,0,0.501434,0.339024,0.165116,0.440655,0.36202,0.314836
0,0,0,0,0,0,0,0,0
3.753209,4.574044,5.705046,1.535265,1.422279,1.617612,1.506105,1.280509,1.405787
1.483905,1.119274,1.880532,0.027567,0.019093,0.049323,0.048443,0.023649,0.063227
5.803306,2.708444,5.436178,3.023077,1.063675,1.682084,1.922709,1.561654,1.422763
0,0,0,0,0,0,0,0,0
0.368798,1.475791,0.531168,0.571888,0.546122,0.080833,0.488487,0.412578,0.440792
0.115946,0,0,0,0,0,0,0,0.021362
0,0,0.118024,0,0,0,0,0,0
0.581423,0.30589,0.577987,0.158294,0,0,0,0,0
0,0,0,0,0,0,0,0,0
112.865522,164.382076,152.196787,1147.94463,1295.200458,1091.543224,1209.387261,1195.468684,1129.235076
0,0,0,0.713015,0.258265,0.221675,0.986868,0.106484,0.432614
0,0,0,18.894642,18.075031,24.495845,26.229049,16.489403,18.308698
59.133524,86.603565,69.352127,357.821717,241.43088,252.803638,339.038334,282.048964,328.518529
71.95195,137.454392,107.261512,247.498347,288.779393,300.141206,304.646556,311.483168,306.463968
58.953156,58.10215,63.957665,215.54375,127.942919,119.671443,122.483178,116.30149,117.37041
7.221667,18.002834,1.108171,24.490021,30.819872,30.429788,23.169208,29.221035,37.350928
100.130385,112.201138,121.734087,241.630829,229.764197,230.877091,303.76908,280.984762,272.484429
0.753382,2.097363,0.936916,2.225605,2.0456,2.884422,2.186199,2.921961,3.093606
1.697251,2.18008,3.057413,4.362251,4.032725,3.662521,3.540541,2.742757,2.549899
23.787122,17.906548,17.649833,20.264883,11.674628,14.670398,14.680409,11.55172,12.642305
0.123232,0.108121,0,0,0,0,0,0,0
5.368112,3.940254,6.609016,7.687823,6.296848,6.498499,5.305719,4.409976,6.019912
2.64747,0.335021,1.940831,0.746996,0.758513,0.802335,0.58042,0.526319,0.286994
4.463474,5.086665,9.965955,5.030851,3.576264,4.402399,5.326939,4.555232,7.011512
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0.27576,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.645034,5.54914,3.88132,1.420277,1.248319,0.484186,0,0.302832,0.432947
1.561271,1.27616,1.481959,0.691186,0.606553,0.680058,0.449942,0.773306,0.218713
0,0,1.182632,0,0,0,0,0,0
0,0,0,0.1113,0.597187,0,0,0,0
2.91745,2.56113,2.444441,1.708515,0.949916,0.696659,0.56906,0.617457,0.898825
0,0,0,0,0,0,0,0,0
0.606469,1.53818,2.160336,0.673037,0.722506,0.705532,0.523766,0.67407,0.757909
3.138386,0.653369,3.403033,11.742849,3.139697,4.236371,6.993762,3.992045,7.059224
1.913752,0,0,0.93684,0,0,1.029404,0.622288,1.664845
0.198017,0.217079,0,0.179715,0.115511,0.120495,0.27637,0.250412,0.172308
4.102516,0,0,4.040349,0,0,0,2.305378,0
9.829326,6.368318,8.323723,6.173128,3.546715,3.758476,4.328653,3.195293,3.254685
3.59058,2.392859,2.57788,1.544418,0.582775,0.641231,0.599779,0.556349,0.443851
57.529821,71.143275,63.408004,27.127632,25.469308,26.688612,25.97223,28.461243,29.514946
6.300906,2.339865,2.72702,2.799102,0.691366,0.933664,1.435859,0.869482,0.973857
0,0,0,0.12861,0.529321,0.251302,0,0.098162,0
0,0.173207,2.12637,0.448423,0,0.240236,0,1.622509,0.103963
0,0,0,0,0,0,0,0,0
73.1393,63.523453,53.186211,63.965877,57.566687,64.483309,63.559783,69.763079,67.229403
5.252041,5.886734,10.50497,9.109567,5.943719,6.276525,6.910533,5.012708,5.21286
0.027267,0,0,0,0,0,0,0,0
47.811581,33.188606,38.473771,54.882387,20.176158,24.834842,23.384459,19.687847,22.043105
2.644452,0,0,0.862241,0,0.728348,0,0,0
4.121214,3.640067,4.845735,5.679559,3.190417,3.437196,3.439472,2.713396,2.724867
0,0,0,0,0,0,0,0,0
5.836361,5.665218,4.543697,12.370875,9.31749,11.465943,7.273764,8.721607,7.963866
0,0,0,0,0,0.027481,0.081082,0,0
0,0,0,0,0,0,0,0,0
3.568206,5.025238,3.052263,18.689208,21.984924,19.448382,15.734221,21.443503,13.981967
1.94785,2.377119,1.320509,1.942466,1.08789,1.002195,0.480873,0.639129,0.698132
43.652717,38.983528,49.954098,2.634036,3.839179,3.514606,2.365081,1.872983,2.00155
1.554977,2.017756,0.686932,2.850453,1.667172,1.513324,0.79366,1.209721,1.370664
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.264
23.114522,14.332917,25.736333,49.679262,46.014577,56.71532,47.856989,51.622178,49.38435
0,0,0,0,0.087177,0,0.127018,0,0.606312
0.402729,1.311445,2.857889,1.363629,0.823167,1.526332,0.074431,0.893401,1.124672
225.712534,207.062182,232.929622,55.94416,62.842242,73.083903,51.192091,52.410819,52.771144
0,0,0,0,0,0,0,0,0
0.211823,0,0.154298,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.138906,0.309554,0,0,0,0,0,0
0,1.122877,0,0,0,0.859846,0,0,0
19.53099,19.839421,27.653717,10.858196,8.471832,11.134216,10.48512,10.815901,11.730443
0,0,0,0.118078,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.033058,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3.545896,0.613457,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
96.316158,81.456017,14.05128,16.080319,3.78062,28.422899,36.438539,13.37204,14.126081
1.08852,0,1.555958,4.011965,6.273343,4.763155,2.328421,3.216598,4.80871
0,0,0,0,0,0,0,0,0
91.245369,89.750387,84.320556,221.621545,293.978014,256.301335,271.622889,262.884775,271.031279
0,0,0,0,0,0,0,0,0
1.453348,0,7.523686,8.887713,3.648611,0,7.201728,9.235641,8.549204
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.045208,0,0,0,0,0,0,0,0
8.748094,0,0,0,0,0,0.258506,11.092452,0
1.071587,0.661479,1.403602,0.342217,0.393921,0.112739,0.189925,0.29349,0.199591
2.092511,5.944649,2.434901,0.728456,1.310802,2.222663,2.202684,0.866822,1.643382
2.574952,3.972426,2.973692,2.947342,2.132141,2.382014,3.079597,2.571695,3.170999
18.478052,23.049017,25.661754,106.816343,130.369358,126.566358,157.59299,150.24372,147.816591
0,0,0,0,0,0,0,0,0
2.512915,7.865756,4.562575,0.894641,0.23749,0,2.058052,1.502294,0
0.838559,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.674379,0.514043,0.41633,0,0,0,0,0,0
0.089573,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.188987,0,0,0.043461,0,0.019427,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.182223,0,0
12.135254,0,0,0,0,0,6.687904,0,7.447433
0,0,0.858115,0,0,0,0,0,0
21.850627,22.506395,25.80844,32.700971,29.018297,31.170503,20.047685,18.006525,17.646606
26.295704,17.51163,22.117023,11.313981,10.728253,11.826977,7.713538,10.155563,10.447873
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
48.541341,62.054203,53.428243,114.02972,137.794361,134.343043,131.829032,123.738559,137.473962
3.886802,10.751215,9.389561,6.031385,5.605101,5.501622,1.282311,3.619117,1.751988
6.255108,10.008785,17.507484,1.136295,2.17903,2.531395,20.444823,8.522661,11.129683
2.085866,0.756782,1.194057,0.755281,0.185395,0.675516,0.502673,0.343798,0.306303
