"SYMBOL","GENENAME","GENEBIOTYPE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC104304.4","AC104304.4","protein_coding",0,NA,NA,NA,NA,NA
"AC104389.28","AC104389.28","processed_transcript",0,NA,NA,NA,NA,NA
"AC104532.2","AC104532.2","protein_coding",7.32131821770676,0.263033489565718,0.802509422800572,0.327763739705127,0.743090305645922,0.902951725084456
"AC104534.3","AC104534.3","protein_coding",1476.13379931441,0.0419302319361689,0.111661000000208,0.375513670270648,0.707278481649302,0.887995281079237
"AC108938.5","AC108938.5","protein_coding",0,NA,NA,NA,NA,NA
"AC109829.1","AC109829.1","protein_coding",0.703295250087151,0.216204983150643,3.72240502067329,0.0580820684342235,0.953683257594079,NA
"AC114783.1","AC114783.1","protein_coding",0,NA,NA,NA,NA,NA
"AC127070.1","AC127070.1","protein_coding",10.81384196301,-0.0271674078759485,1.18984133427693,-0.0228327988726818,0.981783645122391,0.992763080910104
"AC131097.4","AC131097.4","protein_coding",0,NA,NA,NA,NA,NA
"AC133680.1","AC133680.1","lincRNA",0,NA,NA,NA,NA,NA
"AC136352.1","AC136352.1","protein_coding",0,NA,NA,NA,NA,NA
"AC136612.1","AC136612.1","protein_coding",0.171383690087309,-1.35141812966883,3.80153325189898,-0.355492913022333,0.722220353259694,NA
"AC136616.1","AC136616.1","protein_coding",0,NA,NA,NA,NA,NA
"AC138517.6","AC138517.6","protein_coding",0.633435663077918,2.43461302093719,3.73917653895179,0.651109407532733,0.514975864140407,NA
"AC138645.1","AC138645.1","protein_coding",2.11524625184346,4.16852202303542,3.69666762555284,1.12764317630856,0.259470644546954,NA
"AC138645.2","AC138645.2","protein_coding",0.384590227607902,1.5150518626129,3.78701872966273,0.400064528528971,0.689108989531924,NA
"AC138647.1","AC138647.1","protein_coding",0,NA,NA,NA,NA,NA
"AC138969.4","AC138969.4","protein_coding",278.64922603491,-0.0841260024089581,0.181772191672602,-0.4628100791153,0.643500506005012,0.855010927221646
"AC141272.1","AC141272.1","protein_coding",0,NA,NA,NA,NA,NA
"AC142525.1","AC142525.1","protein_coding",0,NA,NA,NA,NA,NA
"AC145212.1","AC145212.1","protein_coding",201.234547950983,-1.30859332462913,0.425183757986531,-3.07771240092993,0.0020859612462195,0.0286667416260951
"AC145212.2","AC145212.2","protein_coding",140.731598609726,-1.27861362465515,0.478831570427671,-2.67027845201006,0.00757883676078054,0.0689341787903633
"AC171558.1","AC171558.1","protein_coding",0,NA,NA,NA,NA,NA
"AC213203.1","AC213203.1","protein_coding",0,NA,NA,NA,NA,NA
"AC233755.1","AC233755.1","protein_coding",5.60106764866495,4.08706747366164,2.75483631810585,1.48359720931507,0.137915810192593,0.406922452048701
"AC233755.2","AC233755.2","protein_coding",0.604275758836703,2.35407957592608,3.7426254214382,0.628991499507708,0.52935462131305,NA
"AC236040.1","AC236040.1","protein_coding",0,NA,NA,NA,NA,NA
"AC240274.1","AC240274.1","protein_coding",293.307886566803,-0.622618396075765,0.246477656840153,-2.52606424475849,0.0115348385439229,0.0895879541176871
"AC243734.1","AC243734.1","protein_coding",0,NA,NA,NA,NA,NA
"AC243756.1","AC243756.1","protein_coding",0.441140549273967,1.93128167876236,3.76412490633643,0.513075874690367,0.607898246656084,NA
"AC243790.1","AC243790.1","protein_coding",0,NA,NA,NA,NA,NA
"AC254560.1","AC254560.1","protein_coding",7.68010648746453,2.24236737543464,2.71289795695197,0.826557950581383,0.408487659112402,0.703345925842422
"AC254952.1","AC254952.1","protein_coding",0,NA,NA,NA,NA,NA
"AC255093.2","AC255093.2","protein_coding",0,NA,NA,NA,NA,NA
"ACAA1","ACAA1","protein_coding",5387.09632264519,0.042687112713494,0.156303139985457,0.273104639596272,0.784772780373895,0.921299047904257
"ACAA2","ACAA2","protein_coding",1098.77910869584,-0.302844599501854,0.284725979563886,-1.06363528879844,0.287493949707433,0.596877822727017
"ACACA","ACACA","protein_coding",1278.14998309268,0.0647268765580026,0.187977373318189,0.344333338717526,0.730595614812119,0.896941807263481
"ACACB","ACACB","protein_coding",408.935767627644,-0.825269129844412,0.192809601116569,-4.28022839664228,1.86701611025257e-05,0.000884699918611068
"ACAD10","ACAD10","protein_coding",558.679495746758,-0.193675291328705,0.397274785209201,-0.48750964959107,0.625897206214059,0.845159006953231
